"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 25 discussion"
0,3
0,17
0.08333333333333333,65
0.16666666666666666,118
0.25,166
0.3333333333333333,234
0.4166666666666667,309
0.5,410
0.5833333333333334,476
0.6666666666666666,545
0.75,610
0.8333333333333334,685
0.9166666666666666,756
1,813
1.0833333333333333,881
1.1666666666666667,933
1.25,981
1.3333333333333333,1042
1.4166666666666667,1085
1.5,1152
1.5833333333333333,1220
1.6666666666666667,1272
1.75,1317
1.8333333333333333,1384
1.9166666666666667,1426
2,1476
2.0833333333333335,1514
2.1666666666666665,1576
2.25,1608
2.3333333333333335,1649
2.4166666666666665,1708
2.5,1756
2.5833333333333335,1798
2.6666666666666665,1840
2.75,1874
2.8333333333333335,1921
2.9166666666666665,1963
3,1991
3.0833333333333335,2034
3.1666666666666665,2072
3.25,2118
3.3333333333333335,2161
3.4166666666666665,2198
3.5,2253
3.5833333333333335,2291
3.6666666666666665,2326
3.75,2356
3.8333333333333335,2402
3.9166666666666665,2440
4,2481
4.083333333333333,2517
4.166666666666667,2542
4.25,2574
4.333333333333333,2614
4.416666666666667,2647
4.5,2689
4.583333333333333,2724
4.666666666666667,2766
4.75,2792
4.833333333333333,2821
4.916666666666667,2853
5,2880
5.083333333333333,2909
5.166666666666667,2942
5.25,2963
5.333333333333333,2999
5.416666666666667,3022
5.5,3051
5.583333333333333,3085
5.666666666666667,3117
5.75,3152
5.833333333333333,3179
5.916666666666667,3200
6,3217
6.083333333333333,3240
6.166666666666667,3265
6.25,3294
6.333333333333333,3323
6.416666666666667,3339
6.5,3384
6.583333333333333,3397
6.666666666666667,3427
6.75,3447
6.833333333333333,3480
6.916666666666667,3507
7,3521
7.083333333333333,3555
7.166666666666667,3590
7.25,3620
7.333333333333333,3637
7.416666666666667,3659
7.5,3690
7.583333333333333,3706
7.666666666666667,3730
7.75,3749
7.833333333333333,3789
7.916666666666667,3819
8,3856
8.083333333333334,3886
8.166666666666666,3918
8.25,3938
8.333333333333334,3962
8.416666666666666,3991
8.5,4031
8.583333333333334,4051
8.666666666666666,4074
8.75,4096
8.833333333333334,4120
8.916666666666666,4154
9,4171
9.083333333333334,4191
9.166666666666666,4220
9.25,4235
9.333333333333334,4260
9.416666666666666,4280
9.5,4286
9.583333333333334,4301
9.666666666666666,4326
9.75,4341
9.833333333333334,4374
9.916666666666666,4390
10,4392
10.083333333333334,4416
10.166666666666666,4429
10.25,4443
10.333333333333334,4466
10.416666666666666,4489
10.5,4509
10.583333333333334,4528
10.666666666666666,4538
10.75,4563
10.833333333333334,4575
10.916666666666666,4594
11,4613
11.083333333333334,4634
11.166666666666666,4647
11.25,4659
11.333333333333334,4680
11.416666666666666,4705
11.5,4725
11.583333333333334,4733
11.666666666666666,4755
11.75,4773
11.833333333333334,4780
11.916666666666666,4793
12,4819
12.083333333333334,4839
12.166666666666666,4855
12.25,4866
12.333333333333334,4875
12.416666666666666,4887
12.5,4910
12.583333333333334,4924
12.666666666666666,4934
12.75,4954
12.833333333333334,4967
12.916666666666666,4971
13,4976
13.083333333333334,4991
13.166666666666666,5013
13.25,5037
13.333333333333334,5042
13.416666666666666,5074
13.5,5079
13.583333333333334,5102
13.666666666666666,5108
13.75,5124
13.833333333333334,5138
13.916666666666666,5156
14,5174
14.083333333333334,5178
14.166666666666666,5197
14.25,5204
14.333333333333334,5224
14.416666666666666,5230
14.5,5243
14.583333333333334,5258
14.666666666666666,5271
14.75,5281
14.833333333333334,5301
14.916666666666666,5320
15,5332
15.083333333333334,5337
15.166666666666666,5359
15.25,5361
15.333333333333334,5378
15.416666666666666,5391
15.5,5404
15.583333333333334,5407
15.666666666666666,5411
15.75,5424
15.833333333333334,5434
15.916666666666666,5434
16,5449
16.083333333333332,5466
16.166666666666668,5465
16.25,5480
16.333333333333332,5488
16.416666666666668,5510
16.5,5518
16.583333333333332,5524
16.666666666666668,5541
16.75,5552
16.833333333333332,5553
16.916666666666668,5562
17,5575
17.083333333333332,5576
17.166666666666668,5582
17.25,5599
17.333333333333332,5599
17.416666666666668,5609
17.5,5624
17.583333333333332,5625
17.666666666666668,5638
17.75,5659
17.833333333333332,5663
17.916666666666668,5665
18,5687
18.083333333333332,5688
18.166666666666668,5704
18.25,5707
18.333333333333332,5716
18.416666666666668,5717
18.5,5723
18.583333333333332,5730
18.666666666666668,5741
18.75,5756
18.833333333333332,5759
18.916666666666668,5770
19,5775
19.083333333333332,5781
19.166666666666668,5792
19.25,5801
19.333333333333332,5797
19.416666666666668,5806
19.5,5806
19.583333333333332,5808
19.666666666666668,5814
19.75,5821
19.833333333333332,5828
19.916666666666668,5835
20,5848
20.083333333333332,5854
20.166666666666668,5867
20.25,5879
20.333333333333332,5878
20.416666666666668,5889
20.5,5909
20.583333333333332,5904
20.666666666666668,5922
20.75,5926
20.833333333333332,5929
20.916666666666668,5936
21,5944
21.083333333333332,5945
21.166666666666668,5956
21.25,5955
21.333333333333332,5966
21.416666666666668,5970
21.5,5990
21.583333333333332,5990
21.666666666666668,5991
21.75,5991
21.833333333333332,5994
21.916666666666668,6005
22,6008
22.083333333333332,6013
22.166666666666668,6021
22.25,6026
22.333333333333332,6030
22.416666666666668,6043
22.5,6040
22.583333333333332,6053
22.666666666666668,6061
22.75,6076
22.833333333333332,6074
22.916666666666668,6085
23,6082
23.083333333333332,6085
23.166666666666668,6089
23.25,6095
23.333333333333332,6099
23.416666666666668,6101
23.5,6108
23.583333333333332,6104
23.666666666666668,6119
23.75,6120
23.833333333333332,6123
23.916666666666668,6121
24,6129
24.083333333333332,6139
24.166666666666668,6142
24.25,6150
24.333333333333332,6156
24.416666666666668,6153
24.5,6156
24.583333333333332,6162
24.666666666666668,6170
24.75,6176
24.833333333333332,6179
24.916666666666668,6186
25,6185
25.083333333333332,6186
25.166666666666668,6197
25.25,6202
25.333333333333332,6200
25.416666666666668,6212
25.5,6214
25.583333333333332,6210
25.666666666666668,6213
25.75,6222
25.833333333333332,6225
25.916666666666668,6233
26,6225
26.083333333333332,6230
26.166666666666668,6226
26.25,6237
26.333333333333332,6245
26.416666666666668,6252
