"Hours since thread went live","The New Gate - Episode 5 discussion"
39.25,246
39.333333333333336,243
39.416666666666664,243
39.5,239
39.583333333333336,242
39.666666666666664,241
39.75,241
39.833333333333336,242
39.916666666666664,239
40,243
40.083333333333336,241
40.166666666666664,243
40.25,241
40.333333333333336,245
40.416666666666664,243
40.5,241
40.583333333333336,245
40.666666666666664,240
40.75,246
40.833333333333336,244
40.916666666666664,244
41,243
41.083333333333336,243
41.166666666666664,242
41.25,244
41.333333333333336,246
41.416666666666664,241
41.5,243
41.583333333333336,245
41.666666666666664,246
41.75,240
41.833333333333336,245
41.916666666666664,248
42,246
42.083333333333336,245
42.166666666666664,241
42.25,241
42.333333333333336,240
42.416666666666664,247
42.5,243
42.583333333333336,243
42.666666666666664,245
42.75,244
42.833333333333336,244
42.916666666666664,244
43,243
43.083333333333336,244
43.166666666666664,242
43.25,247
43.333333333333336,245
43.416666666666664,242
43.5,245
43.583333333333336,241
43.666666666666664,246
43.75,246
43.833333333333336,244
43.916666666666664,242
44,243
44.083333333333336,245
44.166666666666664,247
44.25,247
44.333333333333336,243
44.416666666666664,243
44.5,245
44.583333333333336,244
44.666666666666664,244
44.75,241
44.833333333333336,244
44.916666666666664,243
45,242
45.083333333333336,241
45.166666666666664,247
45.25,245
45.333333333333336,244
45.416666666666664,242
45.5,247
45.583333333333336,247
45.666666666666664,247
45.75,245
45.833333333333336,245
45.916666666666664,248
46,245
46.083333333333336,241
46.166666666666664,247
46.25,247
46.333333333333336,247
46.416666666666664,247
46.5,246
46.583333333333336,249
46.666666666666664,243
46.75,246
46.833333333333336,244
46.916666666666664,246
47,246
47.083333333333336,249
47.166666666666664,245
47.25,242
47.333333333333336,246
47.416666666666664,249
47.5,248
47.583333333333336,245
47.666666666666664,245
47.75,249
47.833333333333336,246
47.916666666666664,251
