"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 10 discussion"
30.25,1967
30.333333333333332,1972
30.416666666666668,1973
30.5,1967
30.583333333333332,1971
30.666666666666668,1971
30.75,1973
30.833333333333332,1982
30.916666666666668,1976
31,1975
31.083333333333332,1979
31.166666666666668,1982
31.25,1981
31.333333333333332,1982
31.416666666666668,1979
31.5,1979
31.583333333333332,1977
31.666666666666668,1985
31.75,1988
31.833333333333332,1990
31.916666666666668,1986
32,1987
32.083333333333336,1989
32.166666666666664,1991
32.25,1990
32.333333333333336,1992
32.416666666666664,1988
32.5,1985
32.583333333333336,1990
32.666666666666664,1993
32.75,1989
32.833333333333336,1994
32.916666666666664,1996
33,1997
33.083333333333336,2001
33.166666666666664,1998
33.25,1992
33.333333333333336,1997
33.416666666666664,1992
33.5,1994
33.583333333333336,2003
33.666666666666664,2000
33.75,1999
33.833333333333336,2000
33.916666666666664,2000
34,2004
34.083333333333336,2000
34.166666666666664,1999
34.25,2007
34.333333333333336,2007
34.416666666666664,2010
34.5,2000
34.583333333333336,2002
34.666666666666664,2001
34.75,2005
34.833333333333336,2008
34.916666666666664,2005
35,2003
35.083333333333336,2012
35.166666666666664,2006
35.25,2009
35.333333333333336,2008
35.416666666666664,2013
35.5,2013
35.583333333333336,2008
35.666666666666664,2011
35.75,2013
35.833333333333336,2012
35.916666666666664,2012
36,2011
36.083333333333336,2018
36.166666666666664,2014
36.25,2011
36.333333333333336,2020
36.416666666666664,2018
36.5,2012
36.583333333333336,2016
36.666666666666664,2022
36.75,2019
36.833333333333336,2024
36.916666666666664,2026
37,2029
37.083333333333336,2019
37.166666666666664,2027
37.25,2022
37.333333333333336,2024
37.416666666666664,2023
37.5,2027
37.583333333333336,2028
37.666666666666664,2022
37.75,2030
37.833333333333336,2028
37.916666666666664,2028
38,2031
38.083333333333336,2027
38.166666666666664,2028
38.25,2029
38.333333333333336,2030
38.416666666666664,2027
38.5,2026
38.583333333333336,2030
38.666666666666664,2028
38.75,2023
38.833333333333336,2025
38.916666666666664,2023
39,2027
39.083333333333336,2029
39.166666666666664,2030
39.25,2033
39.333333333333336,2030
39.416666666666664,2029
39.5,2030
39.583333333333336,2030
39.666666666666664,2035
39.75,2036
39.833333333333336,2030
39.916666666666664,2031
40,2029
40.083333333333336,2035
40.166666666666664,2036
40.25,2033
40.333333333333336,2036
40.416666666666664,2037
40.5,2035
40.583333333333336,2035
40.666666666666664,2034
40.75,2032
40.833333333333336,2037
40.916666666666664,2033
41,2035
41.083333333333336,2041
41.166666666666664,2036
41.25,2037
41.333333333333336,2041
41.416666666666664,2034
41.5,2041
41.583333333333336,2040
41.666666666666664,2040
41.75,2038
41.833333333333336,2036
41.916666666666664,2040
42,2044
42.083333333333336,2047
42.166666666666664,2038
42.25,2045
42.333333333333336,2042
42.416666666666664,2045
42.5,2038
42.583333333333336,2040
42.666666666666664,2045
42.75,2044
42.833333333333336,2044
42.916666666666664,2046
43,2044
43.083333333333336,2046
43.166666666666664,2047
43.25,2049
43.333333333333336,2042
43.416666666666664,2046
43.5,2044
43.583333333333336,2046
43.666666666666664,2046
43.75,2046
43.833333333333336,2052
43.916666666666664,2053
44,2049
44.083333333333336,2052
44.166666666666664,2048
44.25,2049
44.333333333333336,2048
44.416666666666664,2051
44.5,2055
44.583333333333336,2053
44.666666666666664,2051
44.75,2050
44.833333333333336,2054
44.916666666666664,2057
45,2050
45.083333333333336,2052
45.166666666666664,2057
45.25,2052
45.333333333333336,2051
45.416666666666664,2052
45.5,2057
45.583333333333336,2053
45.666666666666664,2058
45.75,2054
45.833333333333336,2055
45.916666666666664,2058
46,2055
46.083333333333336,2055
46.166666666666664,2060
46.25,2060
46.333333333333336,2062
46.416666666666664,2056
46.5,2061
46.583333333333336,2058
46.666666666666664,2056
46.75,2065
46.833333333333336,2067
46.916666666666664,2065
47,2063
47.083333333333336,2065
47.166666666666664,2062
47.25,2058
47.333333333333336,2063
47.416666666666664,2065
47.5,2065
47.583333333333336,2064
47.666666666666664,2062
47.75,2066
47.833333333333336,2071
47.916666666666664,2062
