"Hours since thread went live","The New Gate - Episode 4 discussion"
26.583333333333332,289
26.666666666666668,291
26.75,289
26.833333333333332,289
26.916666666666668,292
27,289
27.083333333333332,288
27.166666666666668,286
27.25,285
27.333333333333332,288
27.416666666666668,289
27.5,290
27.583333333333332,294
27.666666666666668,292
27.75,294
27.833333333333332,289
27.916666666666668,290
28,288
28.083333333333332,291
28.166666666666668,290
28.25,293
28.333333333333332,290
28.416666666666668,292
28.5,291
28.583333333333332,289
28.666666666666668,289
28.75,291
28.833333333333332,290
28.916666666666668,289
29,290
29.083333333333332,290
29.166666666666668,290
29.25,291
29.333333333333332,294
29.416666666666668,290
29.5,290
29.583333333333332,291
29.666666666666668,293
29.75,291
29.833333333333332,293
29.916666666666668,289
30,295
30.083333333333332,293
30.166666666666668,291
30.25,295
30.333333333333332,290
30.416666666666668,292
30.5,291
30.583333333333332,295
30.666666666666668,293
30.75,289
30.833333333333332,297
30.916666666666668,295
31,295
31.083333333333332,291
31.166666666666668,296
31.25,297
31.333333333333332,299
31.416666666666668,293
31.5,295
31.583333333333332,298
31.666666666666668,298
31.75,294
31.833333333333332,297
31.916666666666668,296
32,292
32.083333333333336,295
32.166666666666664,294
32.25,297
32.333333333333336,294
32.416666666666664,292
32.5,295
32.583333333333336,296
32.666666666666664,296
32.75,296
32.833333333333336,296
32.916666666666664,296
33,295
33.083333333333336,297
33.166666666666664,298
33.25,298
33.333333333333336,297
33.416666666666664,298
33.5,299
33.583333333333336,295
33.666666666666664,297
33.75,300
33.833333333333336,301
33.916666666666664,294
34,299
34.083333333333336,298
34.166666666666664,295
34.25,299
34.333333333333336,296
34.416666666666664,298
34.5,302
34.583333333333336,298
34.666666666666664,298
34.75,298
34.833333333333336,298
34.916666666666664,294
35,299
35.083333333333336,298
35.166666666666664,302
35.25,299
35.333333333333336,294
35.416666666666664,301
35.5,298
35.583333333333336,299
35.666666666666664,297
35.75,300
35.833333333333336,302
35.916666666666664,304
36,297
36.083333333333336,302
36.166666666666664,299
36.25,300
36.333333333333336,302
36.416666666666664,302
36.5,303
36.583333333333336,303
36.666666666666664,305
36.75,300
36.833333333333336,300
36.916666666666664,297
37,304
37.083333333333336,301
37.166666666666664,298
37.25,302
37.333333333333336,302
37.416666666666664,303
37.5,299
37.583333333333336,300
37.666666666666664,300
37.75,302
37.833333333333336,301
37.916666666666664,303
38,303
38.083333333333336,304
38.166666666666664,304
38.25,301
38.333333333333336,304
38.416666666666664,301
38.5,304
38.583333333333336,303
38.666666666666664,300
38.75,306
38.833333333333336,303
38.916666666666664,304
39,302
39.083333333333336,299
39.166666666666664,305
39.25,300
39.333333333333336,303
39.416666666666664,301
39.5,303
39.583333333333336,299
39.666666666666664,299
39.75,298
39.833333333333336,299
39.916666666666664,302
40,300
40.083333333333336,302
40.166666666666664,305
40.25,301
40.333333333333336,299
40.416666666666664,305
40.5,302
40.583333333333336,304
40.666666666666664,304
40.75,305
40.833333333333336,304
40.916666666666664,298
41,299
41.083333333333336,302
41.166666666666664,302
41.25,298
41.333333333333336,302
41.416666666666664,302
41.5,304
41.583333333333336,305
41.666666666666664,299
41.75,303
41.833333333333336,301
41.916666666666664,301
42,298
42.083333333333336,303
42.166666666666664,301
42.25,304
42.333333333333336,302
42.416666666666664,300
42.5,300
42.583333333333336,304
42.666666666666664,305
42.75,303
42.833333333333336,299
42.916666666666664,307
43,304
43.083333333333336,302
43.166666666666664,301
43.25,302
43.333333333333336,301
43.416666666666664,304
43.5,303
43.583333333333336,303
43.666666666666664,307
43.75,306
43.833333333333336,304
43.916666666666664,302
44,304
44.083333333333336,304
44.166666666666664,305
44.25,301
44.333333333333336,302
44.416666666666664,303
44.5,305
44.583333333333336,303
44.666666666666664,306
44.75,304
44.833333333333336,307
44.916666666666664,305
45,305
45.083333333333336,305
45.166666666666664,305
45.25,304
45.333333333333336,305
45.416666666666664,304
45.5,300
45.583333333333336,303
45.666666666666664,303
45.75,303
45.833333333333336,303
45.916666666666664,304
46,304
46.083333333333336,304
46.166666666666664,304
46.25,308
46.333333333333336,307
46.416666666666664,302
46.5,304
46.583333333333336,302
46.666666666666664,303
46.75,304
46.833333333333336,304
46.916666666666664,304
47,306
47.083333333333336,305
47.166666666666664,302
47.25,304
47.333333333333336,307
47.416666666666664,303
47.5,305
47.583333333333336,303
47.666666666666664,307
47.75,304
47.833333333333336,306
47.916666666666664,306
