"Hours since thread went live","Mushoku Tensei: Isekai Ittara Honki Dasu Season 2 • Mushoku Tensei: Jobless Reincarnation Season 2 - Episode 3 discussion"
0,8
0,26
0.08333333333333333,55
0.16666666666666666,92
0.25,119
0.3333333333333333,146
0.4166666666666667,186
0.5,238
0.5833333333333334,275
0.6666666666666666,332
0.75,390
0.8333333333333334,454
0.9166666666666666,529
1,584
1.0833333333333333,658
1.1666666666666667,725
1.25,785
1.3333333333333333,848
1.4166666666666667,901
1.5,963
1.5833333333333333,1022
1.6666666666666667,1089
1.75,1144
1.8333333333333333,1177
1.9166666666666667,1219
2,1267
2.0833333333333335,1313
2.1666666666666665,1371
2.25,1420
2.3333333333333335,1459
2.4166666666666665,1499
2.5,1545
2.5833333333333335,1592
2.6666666666666665,1631
2.75,1658
2.8333333333333335,1700
2.9166666666666665,1736
3,1783
3.0833333333333335,1818
3.1666666666666665,1855
3.25,1902
3.3333333333333335,1932
3.4166666666666665,1967
3.5,2001
3.5833333333333335,2042
3.6666666666666665,2078
3.75,2109
3.8333333333333335,2139
3.9166666666666665,2169
4,2205
4.083333333333333,2232
4.166666666666667,2270
4.25,2290
4.333333333333333,2322
4.416666666666667,2362
4.5,2376
4.583333333333333,2406
4.666666666666667,2446
4.75,2469
4.833333333333333,2503
4.916666666666667,2524
5,2537
5.083333333333333,2562
5.166666666666667,2587
5.25,2615
5.333333333333333,2648
5.416666666666667,2680
5.5,2705
5.583333333333333,2736
5.666666666666667,2757
5.75,2778
5.833333333333333,2816
5.916666666666667,2832
6,2850
6.083333333333333,2875
6.166666666666667,2902
6.25,2915
6.333333333333333,2943
6.416666666666667,2964
6.5,2990
6.583333333333333,3008
6.666666666666667,3027
6.75,3052
6.833333333333333,3065
6.916666666666667,3092
7,3105
7.083333333333333,3119
7.166666666666667,3132
7.25,3151
7.333333333333333,3181
7.416666666666667,3192
7.5,3221
7.583333333333333,3237
7.666666666666667,3241
7.75,3268
7.833333333333333,3292
7.916666666666667,3311
8,3332
8.083333333333334,3346
8.166666666666666,3372
8.25,3373
8.333333333333334,3397
8.416666666666666,3413
8.5,3440
8.583333333333334,3454
8.666666666666666,3472
8.75,3487
8.833333333333334,3507
8.916666666666666,3510
9,3532
9.083333333333334,3550
9.166666666666666,3567
9.25,3572
9.333333333333334,3595
9.416666666666666,3604
9.5,3617
9.583333333333334,3628
9.666666666666666,3648
9.75,3652
9.833333333333334,3660
9.916666666666666,3668
10,3684
10.083333333333334,3692
10.166666666666666,3710
10.25,3720
10.333333333333334,3736
10.416666666666666,3740
10.5,3748
10.583333333333334,3763
10.666666666666666,3782
10.75,3799
10.833333333333334,3808
10.916666666666666,3832
11,3844
11.083333333333334,3854
11.166666666666666,3868
11.25,3877
11.333333333333334,3887
11.416666666666666,3908
11.5,3919
11.583333333333334,3926
11.666666666666666,3945
11.75,3958
11.833333333333334,3969
11.916666666666666,3984
12,3999
12.083333333333334,4007
12.166666666666666,4015
12.25,4029
12.333333333333334,4036
12.416666666666666,4053
12.5,4060
12.583333333333334,4079
12.666666666666666,4094
12.75,4096
12.833333333333334,4110
12.916666666666666,4120
13,4129
13.083333333333334,4138
13.166666666666666,4152
13.25,4166
13.333333333333334,4178
13.416666666666666,4182
13.5,4191
13.583333333333334,4203
