"Hours since thread went live","Yuru Camp△ Season 3 • Laid-Back Camp Season 3 - Episode 9 discussion"
23.416666666666668,493
23.5,496
23.583333333333332,489
23.666666666666668,492
23.75,493
23.833333333333332,491
23.916666666666668,487
24,490
24.083333333333332,495
24.166666666666668,500
24.25,498
24.333333333333332,499
24.416666666666668,498
24.5,498
24.583333333333332,498
24.666666666666668,503
24.75,502
24.833333333333332,500
24.916666666666668,499
25,500
25.083333333333332,503
25.166666666666668,500
25.25,496
25.333333333333332,503
25.416666666666668,500
25.5,506
25.583333333333332,501
25.666666666666668,501
25.75,499
25.833333333333332,499
25.916666666666668,504
26,505
26.083333333333332,499
26.166666666666668,505
26.25,503
26.333333333333332,505
26.416666666666668,510
26.5,511
26.583333333333332,506
26.666666666666668,509
26.75,507
26.833333333333332,512
26.916666666666668,509
27,512
27.083333333333332,511
27.166666666666668,510
27.25,514
27.333333333333332,514
27.416666666666668,509
27.5,512
27.583333333333332,515
27.666666666666668,516
27.75,520
27.833333333333332,517
27.916666666666668,516
28,518
28.083333333333332,515
28.166666666666668,511
28.25,517
28.333333333333332,514
28.416666666666668,514
28.5,512
28.583333333333332,515
28.666666666666668,512
28.75,516
28.833333333333332,516
28.916666666666668,513
29,517
29.083333333333332,519
29.166666666666668,521
29.25,515
29.333333333333332,513
29.416666666666668,515
29.5,520
29.583333333333332,524
29.666666666666668,515
29.75,521
29.833333333333332,520
29.916666666666668,516
30,519
30.083333333333332,518
30.166666666666668,519
30.25,519
30.333333333333332,517
30.416666666666668,520
30.5,521
30.583333333333332,520
30.666666666666668,525
30.75,518
30.833333333333332,520
30.916666666666668,522
31,520
31.083333333333332,528
31.166666666666668,529
31.25,523
31.333333333333332,527
31.416666666666668,518
31.5,525
31.583333333333332,522
31.666666666666668,521
31.75,526
31.833333333333332,522
31.916666666666668,530
32,522
32.083333333333336,521
32.166666666666664,524
32.25,525
32.333333333333336,527
32.416666666666664,523
32.5,523
32.583333333333336,529
32.666666666666664,530
32.75,530
32.833333333333336,526
32.916666666666664,526
33,527
33.083333333333336,527
33.166666666666664,527
33.25,526
33.333333333333336,526
33.416666666666664,526
33.5,527
33.583333333333336,529
33.666666666666664,525
33.75,527
33.833333333333336,523
33.916666666666664,525
34,524
34.083333333333336,528
34.166666666666664,533
34.25,525
34.333333333333336,532
34.416666666666664,531
34.5,535
34.583333333333336,532
34.666666666666664,531
34.75,523
34.833333333333336,525
34.916666666666664,533
35,524
35.083333333333336,528
35.166666666666664,532
35.25,525
35.333333333333336,529
35.416666666666664,529
35.5,532
35.583333333333336,528
35.666666666666664,529
35.75,532
35.833333333333336,529
35.916666666666664,525
36,527
36.083333333333336,528
36.166666666666664,526
36.25,531
36.333333333333336,529
36.416666666666664,531
36.5,530
36.583333333333336,530
36.666666666666664,528
36.75,529
36.833333333333336,529
36.916666666666664,532
37,536
37.083333333333336,529
37.166666666666664,534
37.25,530
37.333333333333336,532
37.416666666666664,534
37.5,535
37.583333333333336,538
37.666666666666664,531
37.75,536
37.833333333333336,534
37.916666666666664,533
38,531
38.083333333333336,534
38.166666666666664,533
38.25,539
38.333333333333336,531
38.416666666666664,532
38.5,533
38.583333333333336,535
38.666666666666664,533
38.75,539
38.833333333333336,529
38.916666666666664,530
39,536
39.083333333333336,528
39.166666666666664,539
39.25,535
39.333333333333336,536
39.416666666666664,534
39.5,536
39.583333333333336,531
39.666666666666664,532
39.75,538
39.833333333333336,531
39.916666666666664,537
40,533
40.083333333333336,528
40.166666666666664,533
40.25,530
40.333333333333336,530
40.416666666666664,530
40.5,539
40.583333333333336,533
40.666666666666664,533
40.75,532
40.833333333333336,530
40.916666666666664,533
41,532
41.083333333333336,539
41.166666666666664,534
41.25,536
41.333333333333336,532
41.416666666666664,534
41.5,531
41.583333333333336,536
41.666666666666664,538
41.75,529
41.833333333333336,539
41.916666666666664,542
42,536
42.083333333333336,539
42.166666666666664,533
42.25,536
42.333333333333336,533
42.416666666666664,532
42.5,535
42.583333333333336,539
42.666666666666664,533
42.75,536
42.833333333333336,540
42.916666666666664,534
43,535
43.083333333333336,540
43.166666666666664,535
43.25,540
43.333333333333336,539
43.416666666666664,537
43.5,545
43.583333333333336,541
43.666666666666664,542
43.75,534
43.833333333333336,541
43.916666666666664,543
44,541
44.083333333333336,537
44.166666666666664,544
44.25,537
44.333333333333336,536
44.416666666666664,536
44.5,539
44.583333333333336,544
44.666666666666664,540
44.75,545
44.833333333333336,536
44.916666666666664,541
45,545
45.083333333333336,538
45.166666666666664,539
45.25,540
45.333333333333336,544
45.416666666666664,535
45.5,540
45.583333333333336,536
45.666666666666664,545
45.75,543
45.833333333333336,538
45.916666666666664,539
46,534
46.083333333333336,542
46.166666666666664,538
46.25,537
46.333333333333336,541
46.416666666666664,541
46.5,543
46.583333333333336,544
46.666666666666664,543
46.75,542
46.833333333333336,541
46.916666666666664,540
47,546
47.083333333333336,541
47.166666666666664,541
47.25,538
47.333333333333336,544
47.416666666666664,543
47.5,539
47.583333333333336,543
47.666666666666664,546
47.75,539
47.833333333333336,546
47.916666666666664,539
