"Hours since thread went live","Odekake Kozame - Episode 43 discussion"
0,1
0,1
0.08333333333333333,2
0.16666666666666666,2
0.25,3
0.3333333333333333,3
0.4166666666666667,3
0.5,4
0.5833333333333334,5
0.6666666666666666,5
0.75,5
0.8333333333333334,5
0.9166666666666666,6
1,6
1.0833333333333333,7
1.1666666666666667,7
1.25,7
1.3333333333333333,6
1.4166666666666667,6
1.5,6
1.5833333333333333,7
1.6666666666666667,7
1.75,8
1.8333333333333333,7
1.9166666666666667,7
2,8
2.0833333333333335,7
2.1666666666666665,8
2.25,10
2.3333333333333335,9
2.4166666666666665,8
2.5,10
2.5833333333333335,9
2.6666666666666665,9
2.75,10
2.8333333333333335,10
2.9166666666666665,11
3,11
3.0833333333333335,9
3.1666666666666665,10
3.25,11
3.3333333333333335,10
3.4166666666666665,11
3.5,10
3.5833333333333335,11
3.6666666666666665,8
3.75,12
3.8333333333333335,10
3.9166666666666665,10
4,12
4.083333333333333,10
4.166666666666667,10
4.25,11
4.333333333333333,11
4.416666666666667,9
4.5,13
4.583333333333333,13
4.666666666666667,10
4.75,10
4.833333333333333,10
4.916666666666667,12
5,9
5.083333333333333,13
5.166666666666667,11
5.25,13
5.333333333333333,11
5.416666666666667,11
5.5,13
5.583333333333333,13
5.666666666666667,13
5.75,14
5.833333333333333,14
5.916666666666667,13
6,13
6.083333333333333,14
6.166666666666667,14
6.25,14
6.333333333333333,12
6.416666666666667,11
6.5,12
6.583333333333333,11
6.666666666666667,13
6.75,12
6.833333333333333,13
6.916666666666667,12
7,13
7.083333333333333,13
7.166666666666667,13
7.25,13
7.333333333333333,13
7.416666666666667,13
7.5,15
7.583333333333333,12
7.666666666666667,15
7.75,15
7.833333333333333,14
7.916666666666667,14
8,13
8.083333333333334,16
8.166666666666666,15
8.25,13
8.333333333333334,15
8.416666666666666,17
8.5,15
8.583333333333334,16
8.666666666666666,14
8.75,14
8.833333333333334,16
8.916666666666666,16
9,14
9.083333333333334,16
9.166666666666666,14
9.25,14
9.333333333333334,13
9.416666666666666,15
9.5,15
9.583333333333334,15
9.666666666666666,13
9.75,14
9.833333333333334,16
9.916666666666666,15
10,15
10.083333333333334,14
10.166666666666666,15
10.25,16
10.333333333333334,16
10.416666666666666,16
10.5,14
10.583333333333334,14
10.666666666666666,14
10.75,17
10.833333333333334,15
10.916666666666666,17
11,17
11.083333333333334,13
11.166666666666666,16
11.25,17
11.333333333333334,15
11.416666666666666,17
11.5,14
11.583333333333334,14
11.666666666666666,16
11.75,14
11.833333333333334,13
11.916666666666666,15
12,16
12.083333333333334,17
12.166666666666666,15
12.25,13
12.333333333333334,15
12.416666666666666,14
12.5,15
12.583333333333334,17
12.666666666666666,17
12.75,16
12.833333333333334,14
12.916666666666666,16
13,14
13.083333333333334,15
13.166666666666666,13
13.25,16
13.333333333333334,17
13.416666666666666,16
13.5,15
13.583333333333334,15
13.666666666666666,14
13.75,14
13.833333333333334,13
13.916666666666666,16
14,17
14.083333333333334,16
14.166666666666666,14
14.25,15
14.333333333333334,13
14.416666666666666,15
14.5,13
14.583333333333334,16
14.666666666666666,17
14.75,15
14.833333333333334,13
14.916666666666666,16
15,14
15.083333333333334,15
15.166666666666666,15
15.25,16
15.333333333333334,16
15.416666666666666,16
15.5,16
15.583333333333334,16
15.666666666666666,17
15.75,16
15.833333333333334,14
15.916666666666666,18
16,14
16.083333333333332,15
16.166666666666668,18
16.25,16
16.333333333333332,17
16.416666666666668,18
16.5,14
16.583333333333332,16
16.666666666666668,17
16.75,17
16.833333333333332,15
16.916666666666668,16
17,16
17.083333333333332,16
17.166666666666668,15
17.25,14
17.333333333333332,17
17.416666666666668,15
17.5,15
17.583333333333332,14
17.666666666666668,16
17.75,18
17.833333333333332,15
17.916666666666668,15
18,15
18.083333333333332,15
18.166666666666668,14
18.25,14
18.333333333333332,15
18.416666666666668,17
18.5,15
18.583333333333332,17
18.666666666666668,16
18.75,17
18.833333333333332,16
18.916666666666668,17
19,18
19.083333333333332,15
19.166666666666668,16
19.25,17
19.333333333333332,14
19.416666666666668,16
19.5,16
19.583333333333332,17
19.666666666666668,18
19.75,17
19.833333333333332,16
19.916666666666668,16
20,16
20.083333333333332,16
20.166666666666668,17
20.25,18
20.333333333333332,16
20.416666666666668,17
20.5,15
20.583333333333332,17
20.666666666666668,17
20.75,16
20.833333333333332,16
20.916666666666668,15
21,17
21.083333333333332,17
21.166666666666668,18
21.25,14
21.333333333333332,15
21.416666666666668,17
21.5,14
21.583333333333332,17
21.666666666666668,17
21.75,18
21.833333333333332,17
21.916666666666668,16
22,16
22.083333333333332,16
22.166666666666668,17
22.25,15
22.333333333333332,15
22.416666666666668,15
22.5,16
22.583333333333332,16
22.666666666666668,18
22.75,17
22.833333333333332,17
22.916666666666668,17
23,15
23.083333333333332,16
23.166666666666668,17
23.25,16
23.333333333333332,15
23.416666666666668,16
23.5,18
23.583333333333332,16
23.666666666666668,16
23.75,15
23.833333333333332,16
23.916666666666668,15
24,17
24.083333333333332,18
24.166666666666668,16
24.25,17
24.333333333333332,16
24.416666666666668,17
24.5,16
24.583333333333332,15
24.666666666666668,16
24.75,15
24.833333333333332,16
24.916666666666668,16
25,17
25.083333333333332,17
25.166666666666668,16
25.25,14
25.333333333333332,15
25.416666666666668,14
25.5,14
25.583333333333332,17
25.666666666666668,18
25.75,16
25.833333333333332,18
25.916666666666668,18
26,16
26.083333333333332,17
26.166666666666668,14
26.25,16
26.333333333333332,15
26.416666666666668,16
26.5,17
26.583333333333332,14
26.666666666666668,16
26.75,15
26.833333333333332,14
26.916666666666668,16
27,16
27.083333333333332,14
27.166666666666668,17
27.25,16
27.333333333333332,18
27.416666666666668,16
27.5,16
27.583333333333332,17
27.666666666666668,17
27.75,16
27.833333333333332,16
27.916666666666668,15
28,15
28.083333333333332,16
28.166666666666668,14
28.25,14
28.333333333333332,14
28.416666666666668,15
28.5,16
28.583333333333332,17
28.666666666666668,14
28.75,16
28.833333333333332,16
28.916666666666668,16
29,17
29.083333333333332,16
29.166666666666668,14
29.25,16
29.333333333333332,16
29.416666666666668,16
29.5,16
29.583333333333332,15
29.666666666666668,16
29.75,14
29.833333333333332,18
29.916666666666668,16
30,17
30.083333333333332,16
30.166666666666668,16
30.25,17
30.333333333333332,16
30.416666666666668,16
30.5,16
30.583333333333332,15
30.666666666666668,14
30.75,16
30.833333333333332,14
30.916666666666668,15
31,15
31.083333333333332,16
31.166666666666668,16
31.25,17
31.333333333333332,14
31.416666666666668,16
31.5,18
31.583333333333332,16
31.666666666666668,15
31.75,15
31.833333333333332,18
31.916666666666668,16
32,14
32.083333333333336,17
32.166666666666664,16
32.25,16
32.333333333333336,15
32.416666666666664,15
32.5,17
32.583333333333336,15
32.666666666666664,16
32.75,15
32.833333333333336,15
32.916666666666664,14
33,16
33.083333333333336,18
33.166666666666664,18
33.25,16
33.333333333333336,16
33.416666666666664,15
33.5,16
33.583333333333336,18
33.666666666666664,18
33.75,15
33.833333333333336,18
33.916666666666664,14
34,18
34.083333333333336,14
34.166666666666664,16
34.25,16
34.333333333333336,17
34.416666666666664,16
34.5,16
34.583333333333336,17
34.666666666666664,16
34.75,17
34.833333333333336,15
34.916666666666664,15
35,15
35.083333333333336,14
35.166666666666664,17
35.25,17
35.333333333333336,15
35.416666666666664,16
35.5,15
35.583333333333336,17
35.666666666666664,16
35.75,18
35.833333333333336,17
35.916666666666664,17
36,14
36.083333333333336,18
36.166666666666664,15
36.25,16
36.333333333333336,15
36.416666666666664,17
36.5,16
36.583333333333336,15
36.666666666666664,16
36.75,15
36.833333333333336,14
36.916666666666664,15
37,16
37.083333333333336,17
37.166666666666664,18
37.25,16
37.333333333333336,17
37.416666666666664,18
37.5,15
37.583333333333336,16
37.666666666666664,15
37.75,17
37.833333333333336,18
37.916666666666664,15
38,17
38.083333333333336,16
38.166666666666664,15
38.25,15
38.333333333333336,15
38.416666666666664,16
38.5,16
38.583333333333336,18
38.666666666666664,17
38.75,15
38.833333333333336,16
38.916666666666664,18
39,15
39.083333333333336,15
