"Hours since thread went live","Blue Archive The Animation - Episode 3 discussion"
0,2
0,3
0.08333333333333333,5
0.16666666666666666,5
0.25,4
0.3333333333333333,7
0.4166666666666667,8
0.5,8
0.5833333333333334,12
0.6666666666666666,11
0.75,15
0.8333333333333334,13
0.9166666666666666,17
1,20
1.0833333333333333,22
1.1666666666666667,24
1.25,24
1.3333333333333333,27
1.4166666666666667,27
1.5,30
1.5833333333333333,32
1.6666666666666667,36
1.75,38
1.8333333333333333,38
1.9166666666666667,40
2,43
2.0833333333333335,48
2.1666666666666665,54
2.25,54
2.3333333333333335,61
2.4166666666666665,63
2.5,65
2.5833333333333335,70
2.6666666666666665,69
2.75,74
2.8333333333333335,79
2.9166666666666665,84
3,82
3.0833333333333335,84
3.1666666666666665,86
3.25,89
3.3333333333333335,98
3.4166666666666665,97
3.5,105
3.5833333333333335,103
3.6666666666666665,105
3.75,108
3.8333333333333335,105
3.9166666666666665,106
4,107
4.083333333333333,107
4.166666666666667,108
4.25,111
4.333333333333333,114
4.416666666666667,114
4.5,114
4.583333333333333,117
4.666666666666667,121
4.75,121
4.833333333333333,120
4.916666666666667,125
5,126
5.083333333333333,128
5.166666666666667,130
5.25,129
5.333333333333333,133
5.416666666666667,140
5.5,142
5.583333333333333,142
5.666666666666667,146
5.75,144
5.833333333333333,146
5.916666666666667,149
6,150
6.083333333333333,148
6.166666666666667,155
6.25,152
6.333333333333333,161
6.416666666666667,158
6.5,162
6.583333333333333,161
6.666666666666667,160
6.75,160
6.833333333333333,165
6.916666666666667,168
7,169
7.083333333333333,175
7.166666666666667,176
7.25,180
7.333333333333333,178
7.416666666666667,179
7.5,177
7.583333333333333,179
7.666666666666667,183
7.75,180
7.833333333333333,186
7.916666666666667,187
8,187
8.083333333333334,191
8.166666666666666,192
8.25,191
8.333333333333334,194
8.416666666666666,196
8.5,194
8.583333333333334,195
8.666666666666666,198
8.75,199
8.833333333333334,200
8.916666666666666,200
9,202
9.083333333333334,205
9.166666666666666,207
9.25,206
9.333333333333334,204
9.416666666666666,207
9.5,204
9.583333333333334,206
9.666666666666666,207
9.75,207
9.833333333333334,208
9.916666666666666,209
10,209
10.083333333333334,213
10.166666666666666,215
10.25,215
10.333333333333334,217
10.416666666666666,220
10.5,225
10.583333333333334,220
10.666666666666666,220
10.75,225
10.833333333333334,223
10.916666666666666,223
11,229
11.083333333333334,232
11.166666666666666,230
11.25,233
11.333333333333334,232
11.416666666666666,233
11.5,234
11.583333333333334,234
11.666666666666666,235
11.75,240
11.833333333333334,239
11.916666666666666,236
12,236
12.083333333333334,242
12.166666666666666,238
12.25,243
12.333333333333334,243
12.416666666666666,244
12.5,249
12.583333333333334,246
12.666666666666666,247
12.75,253
12.833333333333334,251
12.916666666666666,253
13,257
13.083333333333334,252
13.166666666666666,256
13.25,253
13.333333333333334,257
13.416666666666666,256
13.5,260
13.583333333333334,260
13.666666666666666,260
13.75,259
13.833333333333334,263
13.916666666666666,261
14,264
14.083333333333334,259
14.166666666666666,262
14.25,264
14.333333333333334,264
14.416666666666666,263
14.5,267
14.583333333333334,264
14.666666666666666,270
14.75,270
14.833333333333334,270
14.916666666666666,270
15,276
15.083333333333334,274
15.166666666666666,273
15.25,277
15.333333333333334,272
15.416666666666666,277
15.5,272
15.583333333333334,275
15.666666666666666,276
15.75,276
15.833333333333334,282
15.916666666666666,279
16,279
16.083333333333332,282
16.166666666666668,281
16.25,285
16.333333333333332,283
16.416666666666668,284
16.5,288
16.583333333333332,287
16.666666666666668,289
16.75,287
