"Hours since thread went live","Ninja Kamui - Episode 5 discussion"
0,1
0,1
0.08333333333333333,2
0.16666666666666666,3
0.25,3
0.3333333333333333,4
0.4166666666666667,4
0.5,4
0.5833333333333334,4
0.6666666666666666,7
0.75,7
0.8333333333333334,9
0.9166666666666666,9
1,9
1.0833333333333333,9
1.1666666666666667,11
1.25,11
1.3333333333333333,12
1.4166666666666667,12
1.5,15
1.5833333333333333,21
1.6666666666666667,20
1.75,23
1.8333333333333333,23
1.9166666666666667,24
2,24
2.0833333333333335,28
2.1666666666666665,29
2.25,31
2.3333333333333335,32
2.4166666666666665,32
2.5,32
2.5833333333333335,34
2.6666666666666665,33
2.75,40
2.8333333333333335,41
2.9166666666666665,43
3,44
3.0833333333333335,43
3.1666666666666665,41
3.25,46
3.3333333333333335,50
3.4166666666666665,50
3.5,51
3.5833333333333335,53
3.6666666666666665,54
3.75,53
3.8333333333333335,56
3.9166666666666665,54
4,58
4.083333333333333,60
4.166666666666667,64
4.25,67
4.333333333333333,66
4.416666666666667,65
4.5,64
4.583333333333333,72
4.666666666666667,73
4.75,74
4.833333333333333,75
4.916666666666667,82
5,80
5.083333333333333,82
5.166666666666667,83
5.25,88
5.333333333333333,86
5.416666666666667,90
5.5,93
5.583333333333333,96
5.666666666666667,97
5.75,99
5.833333333333333,95
5.916666666666667,100
6,98
6.083333333333333,107
6.166666666666667,106
6.25,107
6.333333333333333,103
6.416666666666667,109
6.5,103
6.583333333333333,109
6.666666666666667,115
6.75,110
6.833333333333333,114
6.916666666666667,114
7,116
7.083333333333333,113
7.166666666666667,117
7.25,121
7.333333333333333,118
7.416666666666667,115
7.5,123
7.583333333333333,118
7.666666666666667,119
7.75,120
7.833333333333333,122
7.916666666666667,123
8,129
8.083333333333334,131
8.166666666666666,128
8.25,127
8.333333333333334,132
8.416666666666666,134
8.5,137
8.583333333333334,139
8.666666666666666,139
8.75,142
8.833333333333334,147
8.916666666666666,148
9,151
9.083333333333334,146
9.166666666666666,152
9.25,150
9.333333333333334,151
9.416666666666666,153
9.5,154
9.583333333333334,155
9.666666666666666,160
9.75,161
9.833333333333334,163
9.916666666666666,166
10,160
10.083333333333334,170
10.166666666666666,172
10.25,171
10.333333333333334,172
10.416666666666666,176
10.5,175
10.583333333333334,170
10.666666666666666,175
10.75,175
10.833333333333334,177
10.916666666666666,175
11,181
11.083333333333334,184
11.166666666666666,183
11.25,188
11.333333333333334,193
11.416666666666666,189
11.5,191
11.583333333333334,191
11.666666666666666,188
11.75,191
11.833333333333334,190
11.916666666666666,194
12,192
12.083333333333334,197
12.166666666666666,196
12.25,197
12.333333333333334,197
12.416666666666666,199
12.5,202
12.583333333333334,201
12.666666666666666,204
12.75,207
12.833333333333334,204
12.916666666666666,205
13,207
13.083333333333334,206
13.166666666666666,209
13.25,207
13.333333333333334,210
13.416666666666666,210
13.5,211
13.583333333333334,215
13.666666666666666,215
13.75,215
13.833333333333334,217
13.916666666666666,212
14,219
14.083333333333334,214
14.166666666666666,223
14.25,217
14.333333333333334,215
14.416666666666666,220
14.5,218
14.583333333333334,220
14.666666666666666,221
14.75,227
14.833333333333334,225
14.916666666666666,225
15,232
15.083333333333334,228
15.166666666666666,230
15.25,232
15.333333333333334,232
15.416666666666666,230
15.5,233
15.583333333333334,232
15.666666666666666,229
15.75,232
15.833333333333334,233
15.916666666666666,235
16,238
16.083333333333332,234
16.166666666666668,238
16.25,242
16.333333333333332,242
16.416666666666668,246
16.5,240
16.583333333333332,244
16.666666666666668,243
16.75,239
16.833333333333332,239
16.916666666666668,244
17,244
17.083333333333332,245
17.166666666666668,245
17.25,246
17.333333333333332,246
17.416666666666668,245
17.5,246
17.583333333333332,251
17.666666666666668,250
17.75,251
17.833333333333332,258
17.916666666666668,258
18,261
18.083333333333332,259
18.166666666666668,259
18.25,259
18.333333333333332,257
18.416666666666668,261
18.5,267
18.583333333333332,260
18.666666666666668,267
18.75,268
18.833333333333332,268
18.916666666666668,265
19,263
19.083333333333332,266
19.166666666666668,268
19.25,270
19.333333333333332,270
19.416666666666668,271
19.5,271
19.583333333333332,272
19.666666666666668,278
19.75,273
19.833333333333332,271
19.916666666666668,274
20,277
20.083333333333332,275
20.166666666666668,275
20.25,281
20.333333333333332,279
20.416666666666668,279
20.5,278
20.583333333333332,281
20.666666666666668,281
20.75,279
20.833333333333332,282
20.916666666666668,282
21,282
21.083333333333332,279
21.166666666666668,280
21.25,281
21.333333333333332,280
21.416666666666668,284
21.5,279
21.583333333333332,286
21.666666666666668,280
21.75,278
21.833333333333332,281
21.916666666666668,283
22,282
22.083333333333332,283
22.166666666666668,284
22.25,288
22.333333333333332,286
22.416666666666668,285
22.5,286
22.583333333333332,285
22.666666666666668,284
22.75,289
22.833333333333332,290
22.916666666666668,289
23,287
23.083333333333332,290
23.166666666666668,290
23.25,289
23.333333333333332,287
23.416666666666668,289
23.5,290
23.583333333333332,289
23.666666666666668,287
23.75,288
23.833333333333332,290
23.916666666666668,290
24,291
24.083333333333332,292
24.166666666666668,288
24.25,293
24.333333333333332,289
24.416666666666668,286
24.5,292
24.583333333333332,294
24.666666666666668,290
24.75,289
24.833333333333332,288
24.916666666666668,290
25,292
25.083333333333332,293
25.166666666666668,290
25.25,298
25.333333333333332,292
25.416666666666668,297
25.5,295
25.583333333333332,295
25.666666666666668,297
25.75,295
25.833333333333332,297
25.916666666666668,296
26,297
26.083333333333332,295
26.166666666666668,295
26.25,292
26.333333333333332,297
26.416666666666668,292
26.5,296
26.583333333333332,302
26.666666666666668,300
26.75,297
26.833333333333332,298
26.916666666666668,295
27,298
27.083333333333332,302
27.166666666666668,299
27.25,298
27.333333333333332,297
27.416666666666668,296
27.5,300
27.583333333333332,298
27.666666666666668,297
27.75,297
27.833333333333332,298
27.916666666666668,300
28,296
28.083333333333332,297
28.166666666666668,301
28.25,301
28.333333333333332,301
28.416666666666668,298
28.5,303
28.583333333333332,304
28.666666666666668,305
28.75,304
28.833333333333332,301
28.916666666666668,300
29,301
29.083333333333332,300
29.166666666666668,299
29.25,304
29.333333333333332,301
29.416666666666668,304
29.5,305
29.583333333333332,302
29.666666666666668,303
29.75,308
29.833333333333332,303
29.916666666666668,304
30,305
30.083333333333332,309
30.166666666666668,305
30.25,304
30.333333333333332,304
30.416666666666668,306
30.5,308
30.583333333333332,305
30.666666666666668,308
30.75,306
30.833333333333332,307
30.916666666666668,309
31,312
31.083333333333332,310
31.166666666666668,307
31.25,309
31.333333333333332,305
31.416666666666668,311
31.5,308
31.583333333333332,308
31.666666666666668,306
31.75,306
31.833333333333332,309
31.916666666666668,307
32,307
32.083333333333336,309
32.166666666666664,304
32.25,309
32.333333333333336,307
32.416666666666664,307
32.5,310
32.583333333333336,311
32.666666666666664,306
32.75,307
32.833333333333336,308
32.916666666666664,304
33,308
33.083333333333336,305
33.166666666666664,307
33.25,307
33.333333333333336,309
33.416666666666664,307
33.5,310
33.583333333333336,307
33.666666666666664,307
33.75,309
33.833333333333336,309
33.916666666666664,310
34,311
34.083333333333336,308
34.166666666666664,308
34.25,310
34.333333333333336,313
34.416666666666664,309
34.5,314
34.583333333333336,312
34.666666666666664,315
34.75,316
34.833333333333336,311
34.916666666666664,312
35,315
35.083333333333336,311
35.166666666666664,313
35.25,311
35.333333333333336,309
35.416666666666664,312
35.5,316
35.583333333333336,317
35.666666666666664,313
35.75,312
35.833333333333336,314
35.916666666666664,313
36,312
36.083333333333336,314
36.166666666666664,315
36.25,313
36.333333333333336,315
36.416666666666664,316
36.5,316
36.583333333333336,314
36.666666666666664,318
36.75,316
36.833333333333336,310
36.916666666666664,315
37,315
37.083333333333336,312
37.166666666666664,316
37.25,313
37.333333333333336,315
37.416666666666664,313
37.5,315
37.583333333333336,315
37.666666666666664,316
37.75,316
37.833333333333336,313
37.916666666666664,320
38,314
38.083333333333336,313
38.166666666666664,314
38.25,320
38.333333333333336,314
38.416666666666664,321
38.5,316
38.583333333333336,317
38.666666666666664,319
38.75,319
38.833333333333336,317
38.916666666666664,323
39,320
39.083333333333336,325
