"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 16 discussion"
0,3
0.08333333333333333,18
0.16666666666666666,28
0.25,53
0.3333333333333333,76
0.4166666666666667,99
0.5,124
0.5833333333333334,149
0.6666666666666666,176
0.75,206
0.8333333333333334,247
0.9166666666666666,276
1,327
1.0833333333333333,374
1.1666666666666667,416
1.25,470
1.3333333333333333,497
1.4166666666666667,557
1.5,604
1.5833333333333333,662
1.6666666666666667,699
1.75,737
1.8333333333333333,787
1.9166666666666667,845
2,889
2.0833333333333335,931
2.1666666666666665,965
2.25,1013
2.3333333333333335,1051
2.4166666666666665,1093
2.5,1139
2.5833333333333335,1180
2.6666666666666665,1241
2.75,1306
2.8333333333333335,1353
2.9166666666666665,1413
3,1465
3.0833333333333335,1524
3.1666666666666665,1578
3.25,1627
3.3333333333333335,1678
3.4166666666666665,1740
3.5,1784
3.5833333333333335,1823
3.6666666666666665,1870
3.75,1911
3.8333333333333335,1959
3.9166666666666665,2000
4,2042
4.083333333333333,2092
4.166666666666667,2122
4.25,2165
4.333333333333333,2193
4.416666666666667,2238
4.5,2271
4.583333333333333,2308
4.666666666666667,2331
4.75,2367
4.833333333333333,2410
4.916666666666667,2430
5,2459
5.083333333333333,2490
5.166666666666667,2518
5.25,2541
5.333333333333333,2580
5.416666666666667,2614
5.5,2640
5.583333333333333,2656
5.666666666666667,2690
5.75,2718
5.833333333333333,2738
5.916666666666667,2760
6,2795
6.083333333333333,2823
6.166666666666667,2854
6.25,2876
6.333333333333333,2916
6.416666666666667,2932
6.5,2962
6.583333333333333,2990
6.666666666666667,3021
6.75,3048
6.833333333333333,3071
6.916666666666667,3104
7,3129
7.083333333333333,3164
7.166666666666667,3201
7.25,3230
7.333333333333333,3240
7.416666666666667,3273
7.5,3296
7.583333333333333,3328
7.666666666666667,3343
7.75,3374
7.833333333333333,3403
7.916666666666667,3432
8,3449
8.083333333333334,3474
8.166666666666666,3483
8.25,3506
8.333333333333334,3535
8.416666666666666,3553
8.5,3577
8.583333333333334,3606
8.666666666666666,3632
8.75,3655
8.833333333333334,3674
8.916666666666666,3702
9,3726
9.083333333333334,3742
9.166666666666666,3750
9.25,3781
9.333333333333334,3792
9.416666666666666,3811
9.5,3826
9.583333333333334,3850
9.666666666666666,3863
9.75,3894
9.833333333333334,3910
9.916666666666666,3933
10,3949
10.083333333333334,3966
10.166666666666666,3991
10.25,4011
10.333333333333334,4022
10.416666666666666,4035
10.5,4060
10.583333333333334,4078
10.666666666666666,4100
10.75,4120
10.833333333333334,4133
10.916666666666666,4158
11,4178
11.083333333333334,4195
11.166666666666666,4207
11.25,4229
11.333333333333334,4236
11.416666666666666,4257
11.5,4265
11.583333333333334,4281
11.666666666666666,4286
11.75,4309
11.833333333333334,4320
11.916666666666666,4333
12,4360
12.083333333333334,4374
12.166666666666666,4390
12.25,4394
12.333333333333334,4416
12.416666666666666,4434
12.5,4448
12.583333333333334,4453
12.666666666666666,4462
12.75,4465
12.833333333333334,4486
12.916666666666666,4504
13,4526
13.083333333333334,4536
13.166666666666666,4553
13.25,4568
13.333333333333334,4572
13.416666666666666,4585
13.5,4604
13.583333333333334,4622
13.666666666666666,4625
13.75,4638
13.833333333333334,4646
13.916666666666666,4660
14,4670
14.083333333333334,4682
14.166666666666666,4693
14.25,4710
14.333333333333334,4719
14.416666666666666,4725
14.5,4733
14.583333333333334,4751
14.666666666666666,4754
14.75,4758
14.833333333333334,4769
14.916666666666666,4779
15,4793
15.083333333333334,4796
15.166666666666666,4810
15.25,4820
15.333333333333334,4831
15.416666666666666,4831
15.5,4849
15.583333333333334,4856
15.666666666666666,4858
15.75,4869
15.833333333333334,4878
15.916666666666666,4896
16,4899
16.083333333333332,4910
16.166666666666668,4909
16.25,4921
16.333333333333332,4925
16.416666666666668,4937
16.5,4943
16.583333333333332,4961
16.666666666666668,4956
16.75,4962
16.833333333333332,4980
16.916666666666668,4988
17,5005
17.083333333333332,5013
17.166666666666668,5015
17.25,5030
17.333333333333332,5029
17.416666666666668,5040
17.5,5047
17.583333333333332,5056
17.666666666666668,5062
17.75,5074
17.833333333333332,5081
17.916666666666668,5078
18,5089
18.083333333333332,5089
18.166666666666668,5097
18.25,5107
18.333333333333332,5117
18.416666666666668,5115
18.5,5122
18.583333333333332,5130
18.666666666666668,5128
18.75,5127
18.833333333333332,5133
18.916666666666668,5139
19,5145
19.083333333333332,5150
19.166666666666668,5149
19.25,5150
19.333333333333332,5165
19.416666666666668,5173
19.5,5179
19.583333333333332,5182
19.666666666666668,5183
19.75,5200
19.833333333333332,5204
19.916666666666668,5214
20,5215
20.083333333333332,5221
20.166666666666668,5227
20.25,5237
20.333333333333332,5246
20.416666666666668,5245
20.5,5253
20.583333333333332,5262
20.666666666666668,5277
20.75,5280
20.833333333333332,5283
20.916666666666668,5291
21,5302
21.083333333333332,5308
21.166666666666668,5316
21.25,5318
21.333333333333332,5324
21.416666666666668,5327
21.5,5332
21.583333333333332,5338
21.666666666666668,5349
21.75,5357
21.833333333333332,5358
21.916666666666668,5360
22,5369
22.083333333333332,5372
22.166666666666668,5379
22.25,5392
22.333333333333332,5386
22.416666666666668,5396
22.5,5396
22.583333333333332,5407
22.666666666666668,5415
22.75,5416
22.833333333333332,5422
22.916666666666668,5425
23.083333333333332,5428
23.166666666666668,5436
23.25,5441
23.333333333333332,5443
23.416666666666668,5455
23.5,5463
23.583333333333332,5465
23.666666666666668,5465
23.75,5472
23.833333333333332,5478
23.916666666666668,5499
24,5505
24.083333333333332,5506
24.166666666666668,5508
24.25,5522
24.333333333333332,5514
24.416666666666668,5532
24.5,5537
24.583333333333332,5540
24.666666666666668,5533
24.75,5550
24.833333333333332,5540
24.916666666666668,5550
25,5552
25.083333333333332,5562
25.166666666666668,5570
25.25,5565
25.333333333333332,5582
25.416666666666668,5587
25.5,5585
25.583333333333332,5594
25.666666666666668,5602
25.75,5597
25.833333333333332,5604
25.916666666666668,5610
26,5607
26.083333333333332,5615
26.166666666666668,5624
26.25,5619
26.333333333333332,5630
26.416666666666668,5632
26.5,5633
26.583333333333332,5631
26.666666666666668,5633
26.75,5638
26.833333333333332,5649
26.916666666666668,5648
27,5648
27.083333333333332,5653
27.166666666666668,5659
27.25,5659
27.333333333333332,5670
27.416666666666668,5668
27.5,5665
27.583333333333332,5665
27.666666666666668,5678
27.75,5677
27.833333333333332,5679
27.916666666666668,5682
28,5687
28.083333333333332,5694
28.166666666666668,5691
28.25,5689
28.333333333333332,5703
28.416666666666668,5701
28.5,5704
28.583333333333332,5703
28.666666666666668,5705
28.75,5708
28.833333333333332,5704
28.916666666666668,5716
29,5718
29.083333333333332,5712
29.166666666666668,5714
29.25,5727
29.333333333333332,5716
29.416666666666668,5734
29.5,5734
29.583333333333332,5725
29.666666666666668,5731
29.75,5743
29.833333333333332,5740
29.916666666666668,5736
30,5734
30.083333333333332,5741
30.166666666666668,5744
30.25,5737
30.333333333333332,5745
30.416666666666668,5741
30.5,5747
30.583333333333332,5753
30.666666666666668,5751
30.75,5756
30.833333333333332,5758
30.916666666666668,5760
31,5763
31.083333333333332,5770
31.166666666666668,5770
31.25,5775
31.333333333333332,5780
31.416666666666668,5783
31.5,5785
31.583333333333332,5777
31.666666666666668,5776
31.75,5781
31.833333333333332,5783
31.916666666666668,5788
32,5791
32.083333333333336,5790
32.166666666666664,5788
32.25,5798
32.333333333333336,5798
32.416666666666664,5791
32.5,5799
32.583333333333336,5804
32.666666666666664,5802
32.75,5799
32.833333333333336,5801
32.916666666666664,5813
33,5808
33.083333333333336,5816
33.166666666666664,5822
33.25,5814
33.333333333333336,5820
33.416666666666664,5821
33.5,5818
33.583333333333336,5826
33.666666666666664,5822
33.75,5830
33.833333333333336,5829
33.916666666666664,5832
34,5839
34.083333333333336,5837
34.166666666666664,5844
34.25,5843
34.333333333333336,5842
34.416666666666664,5854
34.5,5850
34.583333333333336,5854
34.666666666666664,5856
34.75,5855
34.833333333333336,5855
34.916666666666664,5857
35,5866
35.083333333333336,5867
35.166666666666664,5873
35.25,5865
35.333333333333336,5874
35.416666666666664,5866
35.5,5877
35.583333333333336,5876
35.666666666666664,5876
35.75,5880
35.833333333333336,5878
35.916666666666664,5892
36,5896
36.083333333333336,5893
36.166666666666664,5901
36.25,5904
36.333333333333336,5905
36.416666666666664,5899
36.5,5907
36.583333333333336,5906
36.666666666666664,5904
36.75,5902
36.833333333333336,5912
36.916666666666664,5912
37,5916
37.083333333333336,5915
37.166666666666664,5914
37.25,5924
37.333333333333336,5917
37.416666666666664,5915
37.5,5925
37.583333333333336,5923
37.666666666666664,5923
37.75,5922
37.833333333333336,5919
37.916666666666664,5923
38,5918
38.083333333333336,5925
38.166666666666664,5929
38.25,5928
38.333333333333336,5932
38.416666666666664,5933
38.5,5932
38.583333333333336,5938
38.666666666666664,5939
38.75,5935
38.833333333333336,5935
38.916666666666664,5940
39,5946
39.083333333333336,5946
39.166666666666664,5939
39.25,5944
39.333333333333336,5952
39.416666666666664,5951
39.5,5942
39.583333333333336,5952
39.666666666666664,5952
39.75,5957
39.833333333333336,5956
39.916666666666664,5960
40,5956
40.083333333333336,5958
40.166666666666664,5953
40.25,5957
40.333333333333336,5957
40.416666666666664,5960
40.5,5967
40.583333333333336,5964
40.666666666666664,5971
40.75,5970
40.833333333333336,5967
40.916666666666664,5973
41,5974
41.083333333333336,5974
41.166666666666664,5970
41.25,5976
41.333333333333336,5970
41.416666666666664,5975
41.5,5971
41.583333333333336,5976
41.666666666666664,5969
41.75,5976
41.833333333333336,5975
41.916666666666664,5972
42,5981
42.083333333333336,5979
42.166666666666664,5983
42.25,5984
42.333333333333336,5980
42.416666666666664,5977
42.5,5979
42.583333333333336,5983
42.666666666666664,5986
42.75,5985
42.833333333333336,5984
42.916666666666664,5986
43,5982
43.083333333333336,5989
43.166666666666664,5986
43.25,5989
43.333333333333336,5990
43.416666666666664,5987
43.5,5993
43.583333333333336,5989
43.666666666666664,5991
43.75,5991
43.833333333333336,5987
43.916666666666664,5994
44,5994
44.083333333333336,5998
