"Hours since thread went live","Tadaima, Okaeri - Episode 1 discussion"
0,1
0,0
0.08333333333333333,1
0.16666666666666666,5
0.25,6
0.3333333333333333,8
0.4166666666666667,9
0.5,11
0.5833333333333334,15
0.6666666666666666,15
0.75,14
0.8333333333333334,15
0.9166666666666666,19
1,18
1.0833333333333333,18
1.1666666666666667,19
1.25,21
1.3333333333333333,23
1.4166666666666667,21
1.5,21
1.5833333333333333,21
1.6666666666666667,23
1.75,24
1.8333333333333333,23
1.9166666666666667,25
2,28
2.0833333333333335,28
2.1666666666666665,30
2.25,33
2.3333333333333335,30
2.4166666666666665,31
2.5,30
2.5833333333333335,33
2.6666666666666665,38
2.75,37
2.8333333333333335,39
2.9166666666666665,41
3,44
3.0833333333333335,44
3.1666666666666665,47
3.25,43
3.4166666666666665,48
3.5,49
3.5833333333333335,52
3.6666666666666665,48
3.75,50
3.8333333333333335,49
3.9166666666666665,55
4,50
4.083333333333333,52
4.166666666666667,56
4.25,49
4.333333333333333,53
4.416666666666667,49
4.5,44
4.583333333333333,53
4.666666666666667,51
4.75,54
4.833333333333333,55
4.916666666666667,53
5,49
5.083333333333333,53
5.166666666666667,53
5.25,55
5.333333333333333,56
5.416666666666667,55
5.5,55
5.583333333333333,59
5.666666666666667,54
5.75,57
5.833333333333333,61
5.916666666666667,57
6,59
6.083333333333333,62
6.166666666666667,59
6.25,60
6.333333333333333,61
6.416666666666667,64
6.5,65
6.583333333333333,71
6.666666666666667,65
6.75,68
6.833333333333333,67
6.916666666666667,74
7,72
7.083333333333333,69
7.166666666666667,71
7.25,73
7.333333333333333,77
7.416666666666667,72
7.5,77
7.583333333333333,76
7.666666666666667,80
7.75,75
7.833333333333333,82
7.916666666666667,76
8,80
8.083333333333334,83
8.166666666666666,76
8.25,83
8.333333333333334,81
8.416666666666666,80
8.5,83
8.583333333333334,79
8.666666666666666,80
8.75,79
8.833333333333334,83
8.916666666666666,80
9,77
9.083333333333334,80
9.166666666666666,79
9.25,81
9.333333333333334,81
9.416666666666666,78
9.5,80
9.583333333333334,80
9.666666666666666,81
9.75,82
9.833333333333334,81
9.916666666666666,80
10,79
10.083333333333334,82
10.166666666666666,82
10.25,88
10.333333333333334,81
10.416666666666666,86
10.5,85
10.583333333333334,85
10.666666666666666,85
10.75,91
10.833333333333334,87
10.916666666666666,91
11,89
11.083333333333334,89
11.166666666666666,92
11.25,89
11.333333333333334,91
11.416666666666666,90
11.5,92
11.583333333333334,93
11.666666666666666,94
11.75,93
11.833333333333334,93
11.916666666666666,91
12,96
12.083333333333334,92
12.166666666666666,96
12.25,94
12.333333333333334,96
12.416666666666666,99
12.5,95
12.583333333333334,95
12.666666666666666,97
12.75,97
12.833333333333334,98
12.916666666666666,100
13,96
13.083333333333334,99
13.166666666666666,98
13.25,97
13.333333333333334,95
13.416666666666666,97
13.5,96
13.583333333333334,95
13.666666666666666,97
13.75,101
13.833333333333334,102
13.916666666666666,101
14,101
14.083333333333334,106
14.166666666666666,104
14.25,102
14.333333333333334,102
14.416666666666666,103
14.5,102
14.583333333333334,104
14.666666666666666,105
14.75,104
14.833333333333334,106
14.916666666666666,106
15,106
15.083333333333334,107
15.166666666666666,104
15.25,107
15.333333333333334,107
15.416666666666666,106
15.5,107
15.583333333333334,104
15.666666666666666,106
15.75,108
15.833333333333334,103
15.916666666666666,109
16,106
16.083333333333332,103
16.166666666666668,104
16.25,107
16.333333333333332,108
16.416666666666668,107
16.5,105
16.583333333333332,109
16.666666666666668,103
16.75,101
16.833333333333332,107
16.916666666666668,107
17,106
17.083333333333332,108
17.166666666666668,107
17.25,107
17.333333333333332,107
17.416666666666668,106
17.5,104
17.583333333333332,106
17.666666666666668,109
17.75,113
17.833333333333332,108
17.916666666666668,112
18,108
18.083333333333332,108
18.166666666666668,105
18.25,110
18.333333333333332,109
18.416666666666668,106
18.5,110
18.583333333333332,105
18.666666666666668,108
18.75,105
18.833333333333332,111
18.916666666666668,108
19,110
19.083333333333332,108
19.166666666666668,109
19.25,107
19.333333333333332,112
19.416666666666668,109
19.5,108
19.583333333333332,106
19.666666666666668,106
19.75,106
19.833333333333332,104
19.916666666666668,105
20,111
20.083333333333332,107
20.166666666666668,106
20.25,107
20.333333333333332,104
20.416666666666668,107
20.5,108
20.583333333333332,106
20.666666666666668,109
20.75,107
20.833333333333332,112
20.916666666666668,111
21,109
21.083333333333332,108
21.166666666666668,111
21.25,112
21.333333333333332,111
21.416666666666668,110
21.5,114
21.583333333333332,108
21.666666666666668,108
21.75,112
21.833333333333332,109
21.916666666666668,111
22,111
22.083333333333332,107
22.166666666666668,114
22.25,111
22.333333333333332,111
22.416666666666668,112
22.5,117
22.583333333333332,114
22.666666666666668,118
22.75,115
22.833333333333332,114
22.916666666666668,113
23,111
23.083333333333332,116
23.166666666666668,112
23.25,112
23.333333333333332,111
23.416666666666668,115
23.5,111
23.583333333333332,111
23.666666666666668,111
23.75,112
23.833333333333332,115
23.916666666666668,113
24,112
24.083333333333332,115
24.166666666666668,114
24.25,112
24.333333333333332,111
24.416666666666668,114
24.5,112
24.583333333333332,115
24.666666666666668,113
24.75,114
24.833333333333332,109
24.916666666666668,110
25,112
25.083333333333332,115
25.166666666666668,116
25.25,113
25.333333333333332,117
25.416666666666668,116
25.5,114
25.583333333333332,116
25.666666666666668,118
25.75,115
25.833333333333332,121
25.916666666666668,116
26,117
26.083333333333332,117
26.166666666666668,118
26.25,120
26.333333333333332,117
26.416666666666668,116
26.5,121
26.583333333333332,119
26.666666666666668,114
26.75,120
26.833333333333332,120
26.916666666666668,118
27,120
27.083333333333332,116
27.166666666666668,116
27.25,121
27.333333333333332,119
27.416666666666668,119
27.5,122
27.583333333333332,116
27.666666666666668,120
27.75,118
27.833333333333332,117
27.916666666666668,116
28,119
28.083333333333332,122
28.166666666666668,122
28.25,122
28.333333333333332,122
28.416666666666668,117
28.5,122
28.583333333333332,123
28.666666666666668,118
28.75,117
28.833333333333332,119
28.916666666666668,120
29,121
29.083333333333332,121
29.166666666666668,120
29.25,122
29.333333333333332,125
29.416666666666668,120
29.5,124
29.583333333333332,119
29.666666666666668,120
29.75,120
29.833333333333332,122
29.916666666666668,120
30,121
30.083333333333332,125
30.166666666666668,119
30.25,120
30.333333333333332,124
30.416666666666668,124
30.5,120
30.583333333333332,122
30.666666666666668,122
30.75,123
30.833333333333332,123
30.916666666666668,124
31,122
31.083333333333332,121
31.166666666666668,124
31.25,122
31.333333333333332,121
31.416666666666668,122
31.5,123
31.583333333333332,123
31.666666666666668,120
31.75,121
31.833333333333332,124
31.916666666666668,120
32,123
32.083333333333336,127
32.166666666666664,124
32.25,123
32.333333333333336,125
32.416666666666664,121
32.5,123
32.583333333333336,122
32.666666666666664,125
32.75,125
32.833333333333336,127
32.916666666666664,126
33,123
33.083333333333336,122
33.166666666666664,121
33.25,125
33.333333333333336,120
33.416666666666664,126
33.5,125
33.583333333333336,122
33.666666666666664,127
33.75,126
33.833333333333336,126
33.916666666666664,130
34,124
34.083333333333336,128
34.166666666666664,123
34.25,130
34.333333333333336,126
34.416666666666664,128
34.5,126
34.583333333333336,128
34.666666666666664,130
34.75,128
34.833333333333336,128
34.916666666666664,126
35,124
35.083333333333336,125
35.166666666666664,127
35.25,125
35.333333333333336,127
35.416666666666664,126
35.5,128
35.583333333333336,126
35.666666666666664,124
35.75,127
35.833333333333336,128
35.916666666666664,128
36,126
36.083333333333336,124
36.166666666666664,126
36.25,125
36.333333333333336,128
36.416666666666664,126
36.5,124
36.583333333333336,125
36.666666666666664,130
36.75,130
36.833333333333336,124
36.916666666666664,130
37,125
37.083333333333336,126
37.166666666666664,125
37.25,131
37.333333333333336,128
37.416666666666664,124
37.5,128
37.583333333333336,128
37.666666666666664,127
37.75,126
37.833333333333336,128
37.916666666666664,129
38,127
38.083333333333336,128
38.166666666666664,126
38.25,130
38.333333333333336,131
38.416666666666664,128
38.5,125
38.583333333333336,130
38.666666666666664,125
38.75,124
38.833333333333336,132
38.916666666666664,129
39,130
39.083333333333336,126
39.166666666666664,127
39.25,130
39.333333333333336,130
39.416666666666664,126
39.5,127
39.583333333333336,126
39.666666666666664,131
39.75,126
39.833333333333336,128
39.916666666666664,128
40,127
40.083333333333336,131
40.166666666666664,128
40.25,131
40.333333333333336,130
40.416666666666664,126
40.5,127
40.583333333333336,129
40.666666666666664,128
40.75,127
40.833333333333336,128
40.916666666666664,126
41,128
41.083333333333336,125
41.166666666666664,128
41.25,131
41.333333333333336,127
41.416666666666664,124
41.5,127
41.583333333333336,128
41.666666666666664,127
41.75,127
41.833333333333336,126
41.916666666666664,127
42,126
42.083333333333336,130
42.166666666666664,129
42.25,129
42.333333333333336,126
42.416666666666664,126
42.5,126
42.583333333333336,128
42.666666666666664,129
42.75,132
42.833333333333336,130
42.916666666666664,130
43,130
43.083333333333336,124
43.166666666666664,126
43.25,127
43.333333333333336,130
43.416666666666664,128
43.5,127
43.583333333333336,127
43.666666666666664,127
43.75,130
43.833333333333336,127
43.916666666666664,128
44,129
44.083333333333336,128
44.166666666666664,132
44.25,128
44.333333333333336,130
44.416666666666664,127
44.5,130
44.583333333333336,129
44.666666666666664,130
44.75,130
44.833333333333336,127
44.916666666666664,130
45,131
45.083333333333336,126
45.166666666666664,130
45.25,125
45.333333333333336,130
45.416666666666664,130
45.5,125
45.583333333333336,128
45.666666666666664,128
45.75,126
45.833333333333336,131
45.916666666666664,127
46,129
46.083333333333336,128
46.166666666666664,129
46.25,128
46.333333333333336,126
46.416666666666664,125
46.5,125
46.583333333333336,130
46.666666666666664,126
46.75,129
46.833333333333336,129
46.916666666666664,127
47,127
47.083333333333336,128
47.166666666666664,124
47.25,126
47.333333333333336,127
47.416666666666664,131
47.5,130
47.583333333333336,127
47.666666666666664,130
47.75,130
47.833333333333336,126
47.916666666666664,131
