"Hours since thread went live","Wind Breaker - Episode 9 discussion"
23.416666666666668,693
23.5,690
23.583333333333332,695
23.666666666666668,696
23.75,693
23.833333333333332,698
23.916666666666668,702
24,698
24.083333333333332,693
24.166666666666668,697
24.25,700
24.333333333333332,700
24.416666666666668,703
24.5,697
24.583333333333332,705
24.666666666666668,701
24.75,705
24.833333333333332,704
24.916666666666668,699
25,704
25.083333333333332,703
25.166666666666668,704
25.25,708
25.333333333333332,704
25.416666666666668,711
25.5,716
25.583333333333332,712
25.666666666666668,710
25.75,708
25.833333333333332,715
25.916666666666668,712
26,714
26.083333333333332,714
26.166666666666668,712
26.25,711
26.333333333333332,711
26.416666666666668,717
26.5,719
26.583333333333332,723
26.666666666666668,722
26.75,722
26.833333333333332,723
26.916666666666668,726
27,720
27.083333333333332,724
27.166666666666668,721
27.25,723
27.333333333333332,721
27.416666666666668,724
27.5,727
27.583333333333332,724
27.666666666666668,727
27.75,726
27.833333333333332,726
27.916666666666668,727
28,723
28.083333333333332,728
28.166666666666668,732
28.25,734
28.333333333333332,733
28.416666666666668,732
28.5,739
28.583333333333332,733
28.666666666666668,732
28.75,730
28.833333333333332,736
28.916666666666668,739
29,738
29.083333333333332,732
29.166666666666668,735
29.25,737
29.333333333333332,733
29.416666666666668,735
29.5,736
29.583333333333332,733
29.666666666666668,742
29.75,738
29.833333333333332,736
29.916666666666668,737
30,738
30.083333333333332,742
30.166666666666668,742
30.25,739
30.333333333333332,741
30.416666666666668,741
30.5,737
30.583333333333332,740
30.666666666666668,740
30.75,744
30.833333333333332,746
30.916666666666668,743
31,741
31.083333333333332,742
31.166666666666668,742
31.25,742
31.333333333333332,742
31.416666666666668,740
31.5,744
31.583333333333332,749
31.666666666666668,750
31.75,741
31.833333333333332,747
31.916666666666668,748
32,745
32.083333333333336,743
32.166666666666664,748
32.25,753
32.333333333333336,747
32.416666666666664,744
32.5,746
32.583333333333336,753
32.666666666666664,747
32.75,744
32.833333333333336,752
32.916666666666664,748
33,748
33.083333333333336,754
33.166666666666664,749
33.25,749
33.333333333333336,751
33.416666666666664,749
33.5,748
33.583333333333336,752
33.666666666666664,752
33.75,751
33.833333333333336,750
33.916666666666664,753
34,753
34.083333333333336,754
34.166666666666664,755
34.25,753
34.333333333333336,758
34.416666666666664,756
34.5,754
34.583333333333336,758
34.666666666666664,755
34.75,757
34.833333333333336,756
34.916666666666664,755
35,757
35.083333333333336,761
35.166666666666664,753
35.25,758
35.333333333333336,762
35.416666666666664,753
35.5,758
35.583333333333336,758
35.666666666666664,754
35.75,761
35.833333333333336,759
35.916666666666664,758
36,760
36.083333333333336,756
36.166666666666664,761
36.25,755
36.333333333333336,763
36.416666666666664,761
36.5,763
36.583333333333336,761
36.666666666666664,761
36.75,762
36.833333333333336,760
36.916666666666664,762
37,766
37.083333333333336,760
37.166666666666664,758
37.25,757
37.333333333333336,760
37.416666666666664,759
37.5,763
37.583333333333336,759
37.666666666666664,760
37.75,761
37.833333333333336,764
37.916666666666664,766
38,759
38.083333333333336,759
38.166666666666664,763
38.25,762
38.333333333333336,763
38.416666666666664,766
38.5,763
38.583333333333336,764
38.666666666666664,763
38.75,766
38.833333333333336,762
38.916666666666664,767
39,757
39.083333333333336,760
39.166666666666664,759
39.25,758
39.333333333333336,758
39.416666666666664,766
39.5,766
39.583333333333336,766
39.666666666666664,770
39.75,765
39.833333333333336,767
39.916666666666664,769
40,766
40.083333333333336,767
40.166666666666664,772
40.25,768
40.333333333333336,772
40.416666666666664,772
40.5,771
40.583333333333336,767
40.666666666666664,769
40.75,764
40.833333333333336,770
40.916666666666664,769
41,764
41.083333333333336,776
41.166666666666664,766
41.25,773
41.333333333333336,765
41.416666666666664,767
41.5,769
41.583333333333336,774
41.666666666666664,767
41.75,769
41.833333333333336,770
41.916666666666664,768
42,768
42.083333333333336,772
42.166666666666664,771
42.25,768
42.333333333333336,767
42.416666666666664,771
42.5,775
42.583333333333336,770
42.666666666666664,771
42.75,771
42.833333333333336,777
42.916666666666664,773
43,772
43.083333333333336,776
43.166666666666664,775
43.25,774
43.333333333333336,778
43.416666666666664,773
43.5,768
43.583333333333336,767
43.666666666666664,774
43.75,769
43.833333333333336,772
43.916666666666664,771
44,773
44.083333333333336,768
44.166666666666664,779
44.25,771
44.333333333333336,773
44.416666666666664,778
44.5,770
44.583333333333336,778
44.666666666666664,775
44.75,773
44.833333333333336,777
44.916666666666664,773
45,770
45.083333333333336,775
45.166666666666664,776
45.25,773
45.333333333333336,771
45.416666666666664,773
45.5,777
45.583333333333336,774
45.666666666666664,772
45.75,775
45.833333333333336,775
45.916666666666664,777
46,771
46.083333333333336,774
46.166666666666664,776
46.25,781
46.333333333333336,774
46.416666666666664,774
46.5,780
46.583333333333336,779
46.666666666666664,777
46.75,776
46.833333333333336,783
46.916666666666664,784
47,777
47.083333333333336,782
47.166666666666664,780
47.25,781
47.333333333333336,784
47.416666666666664,775
47.5,786
47.583333333333336,778
47.666666666666664,784
47.75,781
47.833333333333336,780
47.916666666666664,784
