"Hours since thread went live","Mashle: Magic and Muscles Season 2 - Episode 11 discussion"
21.833333333333332,743
21.916666666666668,737
22,742
22.083333333333332,749
22.166666666666668,747
22.25,740
22.333333333333332,744
22.416666666666668,749
22.5,744
22.583333333333332,747
22.666666666666668,747
22.75,754
22.833333333333332,749
22.916666666666668,749
23,745
23.083333333333332,747
23.166666666666668,754
23.25,748
23.333333333333332,748
23.416666666666668,756
23.5,754
23.583333333333332,758
23.666666666666668,756
23.75,761
23.833333333333332,755
23.916666666666668,757
24,759
24.083333333333332,757
24.166666666666668,759
24.25,757
24.333333333333332,759
24.416666666666668,756
24.5,758
24.583333333333332,763
24.666666666666668,762
24.75,758
24.833333333333332,767
24.916666666666668,764
25,761
25.083333333333332,766
25.166666666666668,768
25.25,765
25.333333333333332,768
25.416666666666668,768
25.5,763
25.583333333333332,766
25.666666666666668,774
25.75,766
25.833333333333332,764
25.916666666666668,776
26,768
26.083333333333332,772
26.166666666666668,772
26.25,776
26.333333333333332,775
26.416666666666668,773
26.5,774
26.583333333333332,775
26.666666666666668,776
26.75,782
26.833333333333332,782
26.916666666666668,782
27,781
27.083333333333332,783
27.166666666666668,776
27.25,784
27.333333333333332,781
27.416666666666668,776
27.5,778
27.583333333333332,778
27.666666666666668,776
27.75,783
27.833333333333332,786
27.916666666666668,779
28,779
28.083333333333332,782
28.166666666666668,786
28.25,785
28.333333333333332,788
28.416666666666668,785
28.5,780
28.583333333333332,785
28.666666666666668,785
28.75,785
28.833333333333332,786
28.916666666666668,789
29,782
29.083333333333332,782
29.166666666666668,784
29.25,788
29.333333333333332,784
29.416666666666668,788
29.5,794
29.583333333333332,791
29.666666666666668,792
29.75,792
29.833333333333332,792
29.916666666666668,796
30,794
30.083333333333332,790
30.166666666666668,790
30.25,790
30.333333333333332,793
30.416666666666668,796
30.5,795
30.583333333333332,793
30.666666666666668,794
30.75,802
30.833333333333332,800
30.916666666666668,804
31,797
31.083333333333332,804
31.166666666666668,798
31.25,799
31.333333333333332,804
31.416666666666668,804
31.5,801
31.583333333333332,801
31.666666666666668,798
31.75,804
31.833333333333332,807
31.916666666666668,801
32,802
32.083333333333336,807
32.166666666666664,801
32.25,804
32.333333333333336,803
32.416666666666664,802
32.5,809
32.583333333333336,801
32.666666666666664,804
32.75,804
32.833333333333336,803
32.916666666666664,804
33,807
33.083333333333336,808
33.166666666666664,810
33.25,804
33.333333333333336,806
33.416666666666664,808
33.5,806
33.583333333333336,809
33.666666666666664,809
33.75,811
33.833333333333336,807
33.916666666666664,809
34,804
34.083333333333336,810
34.166666666666664,805
34.25,803
34.333333333333336,810
34.416666666666664,807
34.5,812
34.583333333333336,809
34.666666666666664,807
34.75,805
34.833333333333336,805
34.916666666666664,811
35,811
35.083333333333336,806
35.166666666666664,810
35.25,812
35.333333333333336,811
35.416666666666664,811
35.5,812
35.583333333333336,814
35.666666666666664,813
35.75,806
35.833333333333336,816
35.916666666666664,809
36,813
36.083333333333336,812
36.166666666666664,807
36.25,811
36.333333333333336,811
36.416666666666664,810
36.5,811
36.583333333333336,817
36.666666666666664,818
36.75,817
36.833333333333336,816
36.916666666666664,820
37,815
37.083333333333336,816
37.166666666666664,821
37.25,811
37.333333333333336,818
37.416666666666664,816
37.5,818
37.583333333333336,818
37.666666666666664,814
37.75,813
37.833333333333336,812
37.916666666666664,816
38,815
38.083333333333336,822
38.166666666666664,814
38.25,817
38.333333333333336,817
38.416666666666664,814
38.5,817
38.583333333333336,817
38.666666666666664,817
38.75,816
38.833333333333336,815
38.916666666666664,815
39,817
39.083333333333336,820
39.166666666666664,818
39.25,818
39.333333333333336,817
39.416666666666664,817
39.5,822
39.583333333333336,816
39.666666666666664,819
39.75,818
39.833333333333336,823
39.916666666666664,817
40,817
40.083333333333336,825
40.166666666666664,822
40.25,821
40.333333333333336,825
40.416666666666664,814
40.5,819
40.583333333333336,820
40.666666666666664,818
40.75,824
40.833333333333336,817
40.916666666666664,824
41,816
41.083333333333336,819
41.166666666666664,816
41.25,821
41.333333333333336,820
41.416666666666664,823
41.5,817
41.583333333333336,821
41.666666666666664,825
41.75,820
41.833333333333336,822
41.916666666666664,821
42,823
42.083333333333336,822
42.166666666666664,820
42.25,820
42.333333333333336,824
42.416666666666664,825
42.5,820
42.583333333333336,823
42.666666666666664,820
42.75,820
42.833333333333336,817
42.916666666666664,820
43,824
43.083333333333336,822
43.166666666666664,817
43.25,826
43.333333333333336,821
43.416666666666664,821
43.5,821
43.583333333333336,820
43.666666666666664,822
43.75,820
43.833333333333336,824
43.916666666666664,818
44,818
44.083333333333336,827
44.166666666666664,820
44.25,824
44.333333333333336,823
44.416666666666664,823
44.5,824
44.583333333333336,819
44.666666666666664,820
44.75,823
44.833333333333336,820
44.916666666666664,824
45,824
45.083333333333336,819
45.166666666666664,820
45.25,823
45.333333333333336,825
45.416666666666664,818
45.5,824
45.583333333333336,826
45.666666666666664,818
45.75,823
45.833333333333336,823
45.916666666666664,825
46,824
46.083333333333336,819
46.166666666666664,822
46.25,825
46.333333333333336,827
46.416666666666664,828
46.5,829
46.583333333333336,830
46.666666666666664,824
46.75,824
46.833333333333336,825
46.916666666666664,828
47,834
47.083333333333336,831
47.166666666666664,830
47.25,829
47.333333333333336,831
47.416666666666664,833
47.5,827
47.583333333333336,824
47.666666666666664,833
47.75,830
47.833333333333336,828
47.916666666666664,830
