"Hours since thread went live","Tadaima, Okaeri - Episode 4 discussion"
35.583333333333336,54
35.666666666666664,52
35.75,51
35.833333333333336,50
35.916666666666664,51
36,53
36.083333333333336,56
36.166666666666664,51
36.25,51
36.333333333333336,52
36.416666666666664,53
36.5,53
36.583333333333336,51
36.666666666666664,57
36.75,54
36.833333333333336,56
36.916666666666664,51
37,50
37.083333333333336,52
37.166666666666664,51
37.25,53
37.333333333333336,53
37.416666666666664,55
37.5,56
37.583333333333336,56
37.666666666666664,54
37.75,52
37.833333333333336,55
37.916666666666664,53
38,55
38.083333333333336,53
38.166666666666664,53
38.25,53
38.333333333333336,51
38.416666666666664,54
38.5,51
38.583333333333336,52
38.666666666666664,54
38.75,52
38.833333333333336,55
38.916666666666664,55
39,55
39.083333333333336,51
39.166666666666664,52
39.25,50
39.333333333333336,52
39.416666666666664,54
39.5,54
39.583333333333336,51
39.666666666666664,56
39.75,53
39.833333333333336,56
39.916666666666664,52
40,52
40.083333333333336,55
40.166666666666664,53
40.25,57
40.333333333333336,53
40.416666666666664,54
40.5,52
40.583333333333336,55
40.666666666666664,55
40.75,52
40.833333333333336,54
40.916666666666664,52
41,55
41.083333333333336,55
41.166666666666664,50
41.25,53
41.333333333333336,52
41.416666666666664,58
41.5,51
41.583333333333336,56
41.666666666666664,51
41.75,54
41.833333333333336,52
41.916666666666664,52
42,56
42.083333333333336,53
42.166666666666664,54
42.25,56
42.333333333333336,55
42.416666666666664,54
42.5,53
42.583333333333336,54
42.666666666666664,53
42.75,53
42.833333333333336,53
42.916666666666664,55
43,52
43.083333333333336,54
43.166666666666664,56
43.25,55
43.333333333333336,51
43.416666666666664,51
43.5,55
43.583333333333336,53
43.666666666666664,55
43.75,50
43.833333333333336,57
43.916666666666664,56
44,52
44.083333333333336,55
44.166666666666664,56
44.25,54
44.333333333333336,52
44.416666666666664,55
44.5,56
44.583333333333336,58
44.666666666666664,54
44.75,55
44.833333333333336,53
44.916666666666664,52
45,53
45.083333333333336,54
45.166666666666664,52
45.25,54
45.333333333333336,53
45.416666666666664,55
45.5,53
45.583333333333336,53
45.666666666666664,55
45.75,56
45.833333333333336,57
45.916666666666664,53
46,58
46.083333333333336,55
46.166666666666664,54
46.25,57
46.333333333333336,59
46.416666666666664,57
46.5,53
46.583333333333336,57
46.666666666666664,55
46.75,52
46.833333333333336,54
46.916666666666664,55
47,56
47.083333333333336,57
47.166666666666664,54
47.25,57
47.333333333333336,57
47.416666666666664,58
47.5,59
47.583333333333336,58
47.666666666666664,58
47.75,59
47.833333333333336,59
47.916666666666664,53
