"Hours since thread went live","Vampire Dormitory - Episode 1 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,3
0.25,3
0.3333333333333333,4
0.4166666666666667,4
0.5,3
0.5833333333333334,4
0.6666666666666666,5
0.75,8
0.8333333333333334,10
0.9166666666666666,12
1,12
1.0833333333333333,15
1.1666666666666667,16
1.25,19
1.3333333333333333,18
1.4166666666666667,20
1.5,21
1.5833333333333333,20
1.6666666666666667,22
1.75,21
1.8333333333333333,24
1.9166666666666667,26
2,24
2.0833333333333335,26
2.1666666666666665,25
2.25,27
2.3333333333333335,27
2.4166666666666665,28
2.5,28
2.5833333333333335,31
2.6666666666666665,33
2.75,32
2.8333333333333335,39
2.9166666666666665,35
3,40
3.0833333333333335,41
3.1666666666666665,40
3.25,41
3.3333333333333335,43
3.4166666666666665,46
3.5,43
3.5833333333333335,46
3.6666666666666665,45
3.75,44
3.8333333333333335,47
3.9166666666666665,49
4,51
4.083333333333333,51
4.166666666666667,47
4.25,46
4.333333333333333,46
4.416666666666667,48
4.5,49
4.583333333333333,50
4.666666666666667,55
4.75,54
4.833333333333333,55
4.916666666666667,55
5,54
5.083333333333333,53
5.166666666666667,57
5.25,58
5.333333333333333,57
5.416666666666667,60
5.5,61
5.583333333333333,59
5.666666666666667,61
5.75,63
5.833333333333333,61
5.916666666666667,61
6,59
6.083333333333333,64
6.166666666666667,67
6.25,64
6.333333333333333,66
6.416666666666667,66
6.5,67
6.583333333333333,69
6.666666666666667,67
6.75,67
6.833333333333333,72
6.916666666666667,73
7,74
7.083333333333333,73
7.166666666666667,72
7.25,68
7.333333333333333,74
7.416666666666667,73
7.5,71
7.583333333333333,70
7.666666666666667,69
7.75,73
7.833333333333333,74
7.916666666666667,75
8,72
8.083333333333334,72
8.166666666666666,73
8.25,71
8.333333333333334,72
8.416666666666666,70
8.5,75
8.583333333333334,75
8.666666666666666,76
8.75,71
8.833333333333334,77
8.916666666666666,75
9,78
9.083333333333334,72
9.166666666666666,76
9.25,77
9.333333333333334,75
9.416666666666666,82
9.5,81
9.583333333333334,84
9.666666666666666,82
9.75,81
9.833333333333334,86
9.916666666666666,81
10,81
10.083333333333334,88
10.166666666666666,86
10.25,90
10.333333333333334,90
10.416666666666666,86
10.5,87
10.583333333333334,90
10.666666666666666,89
10.75,90
10.833333333333334,95
10.916666666666666,91
11,93
11.083333333333334,96
11.166666666666666,89
11.25,89
11.333333333333334,93
11.416666666666666,89
11.5,91
11.583333333333334,98
11.666666666666666,98
11.75,95
11.833333333333334,95
11.916666666666666,97
12,96
12.083333333333334,99
12.166666666666666,95
12.25,95
12.333333333333334,95
12.416666666666666,95
12.5,102
12.583333333333334,101
12.666666666666666,104
12.75,104
12.833333333333334,104
12.916666666666666,102
13,105
13.083333333333334,106
13.166666666666666,102
13.25,104
13.333333333333334,108
13.416666666666666,109
13.5,108
13.583333333333334,108
13.666666666666666,108
13.75,108
13.833333333333334,109
13.916666666666666,109
14,109
14.083333333333334,107
14.166666666666666,106
14.25,105
14.333333333333334,111
14.416666666666666,111
14.5,109
14.583333333333334,113
14.666666666666666,108
14.75,106
14.833333333333334,112
14.916666666666666,110
15,112
15.083333333333334,111
15.166666666666666,115
15.25,113
15.333333333333334,114
15.416666666666666,112
15.5,117
15.583333333333334,116
15.666666666666666,115
15.75,115
15.833333333333334,116
15.916666666666666,119
16,116
16.083333333333332,114
16.166666666666668,118
16.25,116
16.333333333333332,117
16.416666666666668,119
16.5,120
16.583333333333332,115
16.666666666666668,117
16.75,118
16.833333333333332,117
16.916666666666668,120
17,116
17.083333333333332,116
17.166666666666668,119
17.25,116
17.333333333333332,118
17.416666666666668,115
17.5,119
17.583333333333332,118
17.666666666666668,116
17.75,113
17.833333333333332,116
17.916666666666668,117
18,118
18.083333333333332,117
18.166666666666668,116
18.25,117
18.333333333333332,118
18.416666666666668,119
18.5,119
18.583333333333332,116
18.666666666666668,117
18.75,120
18.833333333333332,120
18.916666666666668,119
19,119
19.083333333333332,118
19.166666666666668,120
19.25,117
19.333333333333332,122
19.416666666666668,120
19.5,125
19.583333333333332,125
19.666666666666668,122
19.75,121
19.833333333333332,125
19.916666666666668,124
20,119
20.083333333333332,124
20.166666666666668,124
20.25,122
20.333333333333332,122
20.416666666666668,122
20.5,121
20.583333333333332,125
20.666666666666668,124
20.75,124
20.833333333333332,119
20.916666666666668,124
21,118
21.083333333333332,121
21.166666666666668,119
21.25,122
21.333333333333332,123
21.416666666666668,122
21.5,120
21.583333333333332,125
21.666666666666668,125
21.75,124
21.833333333333332,121
21.916666666666668,119
22,119
22.083333333333332,122
22.166666666666668,121
22.25,122
22.333333333333332,125
22.416666666666668,126
22.5,122
22.583333333333332,121
22.666666666666668,119
22.75,122
22.833333333333332,120
22.916666666666668,121
23,124
23.083333333333332,123
23.166666666666668,124
23.25,122
23.333333333333332,119
23.416666666666668,123
23.5,122
23.583333333333332,120
23.666666666666668,127
23.75,122
23.833333333333332,128
23.916666666666668,122
24,126
24.083333333333332,122
24.166666666666668,125
24.25,123
24.333333333333332,126
24.416666666666668,124
24.5,124
24.583333333333332,125
24.666666666666668,126
24.75,126
24.833333333333332,126
24.916666666666668,127
25,124
25.083333333333332,126
25.166666666666668,129
25.25,126
25.333333333333332,127
25.416666666666668,127
25.5,129
25.583333333333332,125
25.666666666666668,126
25.75,125
25.833333333333332,131
25.916666666666668,124
26,126
26.083333333333332,129
26.166666666666668,131
26.25,129
26.333333333333332,129
26.416666666666668,127
26.5,131
26.583333333333332,129
26.666666666666668,125
26.75,129
26.833333333333332,130
26.916666666666668,130
27,127
27.083333333333332,126
27.166666666666668,125
27.25,129
27.333333333333332,127
27.416666666666668,127
27.5,126
27.583333333333332,129
27.666666666666668,128
27.75,130
27.833333333333332,126
27.916666666666668,128
28,127
28.083333333333332,125
28.166666666666668,127
28.25,127
28.333333333333332,129
28.416666666666668,127
28.5,128
28.583333333333332,124
28.75,130
28.833333333333332,130
28.916666666666668,126
29,125
29.083333333333332,127
29.166666666666668,130
29.25,126
29.333333333333332,123
29.416666666666668,129
29.5,127
29.583333333333332,127
29.666666666666668,124
29.75,126
29.833333333333332,127
29.916666666666668,125
30,127
30.083333333333332,130
30.166666666666668,127
30.25,127
30.333333333333332,128
30.416666666666668,126
30.5,127
30.583333333333332,128
30.666666666666668,127
30.75,123
30.833333333333332,127
30.916666666666668,125
31,130
31.083333333333332,127
31.166666666666668,126
31.25,127
31.333333333333332,126
31.416666666666668,128
31.5,129
31.583333333333332,128
31.666666666666668,126
31.75,126
31.833333333333332,124
31.916666666666668,129
32,126
32.083333333333336,131
32.166666666666664,126
32.25,125
32.333333333333336,128
32.416666666666664,127
32.5,123
32.583333333333336,129
32.666666666666664,129
32.75,128
32.833333333333336,126
32.916666666666664,128
33,128
33.083333333333336,127
33.166666666666664,124
33.25,126
33.333333333333336,124
33.416666666666664,128
33.5,124
33.583333333333336,127
33.666666666666664,125
33.75,126
33.833333333333336,124
33.916666666666664,130
34,125
34.083333333333336,130
34.166666666666664,126
34.25,125
34.333333333333336,125
34.416666666666664,124
34.5,124
34.583333333333336,128
34.666666666666664,129
34.75,127
34.833333333333336,129
34.916666666666664,125
35,128
35.083333333333336,127
35.166666666666664,127
35.25,125
35.333333333333336,124
35.416666666666664,128
35.5,126
35.583333333333336,125
