"Hours since thread went live","One Piece - Episode 1102 discussion"
35.75,109
35.833333333333336,108
35.916666666666664,109
36,111
36.083333333333336,107
36.166666666666664,113
36.25,111
36.333333333333336,105
36.416666666666664,108
36.5,108
36.583333333333336,110
36.666666666666664,111
36.75,110
36.833333333333336,106
36.916666666666664,113
37,108
37.083333333333336,113
37.166666666666664,108
37.25,109
37.333333333333336,111
37.416666666666664,107
37.5,109
37.583333333333336,106
37.666666666666664,106
37.75,110
37.833333333333336,107
37.916666666666664,108
38,109
38.083333333333336,112
38.166666666666664,110
38.25,106
38.333333333333336,109
38.416666666666664,110
38.5,107
38.583333333333336,111
38.666666666666664,110
38.75,108
38.833333333333336,110
38.916666666666664,111
39,111
39.083333333333336,106
39.166666666666664,111
39.25,110
39.333333333333336,108
39.416666666666664,108
39.5,108
39.583333333333336,111
39.666666666666664,107
39.75,112
39.833333333333336,113
39.916666666666664,108
40,111
40.083333333333336,112
40.166666666666664,107
40.25,107
40.333333333333336,110
40.416666666666664,109
40.5,111
40.583333333333336,109
40.666666666666664,109
40.75,109
40.833333333333336,109
40.916666666666664,110
41,109
41.083333333333336,105
41.166666666666664,107
41.25,109
41.333333333333336,109
41.416666666666664,109
41.5,107
41.583333333333336,107
41.666666666666664,110
41.75,107
41.833333333333336,107
41.916666666666664,108
42,105
42.083333333333336,106
42.166666666666664,113
42.25,106
42.333333333333336,109
42.416666666666664,111
42.5,109
42.583333333333336,111
42.666666666666664,109
42.75,105
42.833333333333336,106
42.916666666666664,109
43,106
43.083333333333336,109
43.166666666666664,108
43.25,111
43.333333333333336,107
43.416666666666664,107
43.5,111
43.583333333333336,111
43.666666666666664,106
43.75,109
43.833333333333336,109
43.916666666666664,109
44,109
44.083333333333336,109
44.166666666666664,108
44.25,108
44.333333333333336,110
44.416666666666664,110
44.5,108
44.583333333333336,108
44.666666666666664,114
44.75,109
44.833333333333336,109
44.916666666666664,108
45,108
45.083333333333336,113
45.166666666666664,110
45.25,109
45.333333333333336,108
45.416666666666664,111
45.5,111
45.583333333333336,110
45.666666666666664,110
45.75,112
45.833333333333336,110
45.916666666666664,109
46,108
46.083333333333336,109
46.166666666666664,114
46.25,112
46.333333333333336,111
46.416666666666664,112
46.5,110
46.583333333333336,107
46.666666666666664,109
46.75,107
46.833333333333336,113
46.916666666666664,111
47,112
47.083333333333336,114
47.166666666666664,113
47.25,108
47.333333333333336,109
47.416666666666664,108
47.5,107
47.583333333333336,108
47.666666666666664,110
47.75,106
47.833333333333336,111
47.916666666666664,112
