"Hours since thread went live","Kami wa Game ni Ueteiru. • Gods' Game We Play - Episode 6 discussion"
33.5,93
33.583333333333336,95
33.666666666666664,89
33.75,92
33.833333333333336,92
33.916666666666664,89
34,89
34.083333333333336,93
34.166666666666664,93
34.25,89
34.333333333333336,91
34.416666666666664,88
34.5,91
34.583333333333336,90
34.666666666666664,95
34.75,95
34.833333333333336,91
34.916666666666664,95
35,91
35.083333333333336,94
35.166666666666664,94
35.25,92
35.333333333333336,95
35.416666666666664,97
35.5,95
35.583333333333336,92
35.666666666666664,92
35.75,91
35.833333333333336,92
35.916666666666664,92
36,94
36.083333333333336,94
36.166666666666664,94
36.25,93
36.333333333333336,92
36.416666666666664,90
36.5,90
36.583333333333336,92
36.666666666666664,94
36.75,95
36.833333333333336,91
36.916666666666664,89
37,94
37.083333333333336,94
37.166666666666664,90
37.25,94
37.333333333333336,93
37.416666666666664,95
37.5,96
37.583333333333336,93
37.666666666666664,96
37.75,89
37.833333333333336,95
37.916666666666664,91
38,92
38.083333333333336,95
38.166666666666664,95
38.25,91
38.333333333333336,90
38.416666666666664,92
38.5,97
38.583333333333336,93
38.666666666666664,94
38.75,96
38.833333333333336,96
38.916666666666664,89
39,91
39.083333333333336,91
39.166666666666664,90
39.25,92
39.333333333333336,91
39.416666666666664,90
39.5,92
39.583333333333336,94
39.666666666666664,93
39.75,95
39.833333333333336,93
39.916666666666664,96
40,91
40.083333333333336,95
40.166666666666664,90
40.25,89
40.333333333333336,95
40.416666666666664,94
40.5,92
40.583333333333336,92
40.666666666666664,93
40.75,93
40.833333333333336,93
40.916666666666664,90
41,97
41.083333333333336,93
41.166666666666664,94
41.25,97
41.333333333333336,92
41.416666666666664,93
41.5,95
41.583333333333336,90
41.666666666666664,92
41.75,93
41.833333333333336,91
41.916666666666664,96
42,90
42.083333333333336,90
42.166666666666664,95
42.25,96
42.333333333333336,92
42.416666666666664,96
42.5,91
42.583333333333336,92
42.666666666666664,92
42.75,96
42.833333333333336,94
42.916666666666664,94
43,95
43.083333333333336,91
43.166666666666664,96
43.25,93
43.333333333333336,93
43.416666666666664,91
43.5,92
43.583333333333336,90
43.666666666666664,96
43.75,96
43.833333333333336,93
43.916666666666664,93
44,95
44.083333333333336,92
44.166666666666664,95
44.25,95
44.333333333333336,90
44.416666666666664,89
44.5,91
44.583333333333336,97
44.666666666666664,90
44.75,95
44.833333333333336,95
44.916666666666664,93
45,91
45.083333333333336,90
45.166666666666664,94
45.25,96
45.333333333333336,93
45.416666666666664,95
45.5,92
45.583333333333336,96
45.666666666666664,94
45.75,94
45.833333333333336,92
45.916666666666664,90
46,92
46.083333333333336,95
46.166666666666664,94
46.25,94
46.333333333333336,93
46.416666666666664,93
46.5,94
46.583333333333336,94
46.666666666666664,91
46.75,93
46.833333333333336,93
46.916666666666664,94
47,92
47.083333333333336,93
47.166666666666664,92
47.25,92
47.333333333333336,96
47.416666666666664,91
47.5,91
47.583333333333336,92
47.666666666666664,93
47.75,92
47.833333333333336,91
47.916666666666664,93
