"Hours since thread went live","Odekake Kozame - Episode 45 discussion"
39.166666666666664,13
39.25,15
39.333333333333336,14
39.416666666666664,13
39.5,14
39.583333333333336,13
39.666666666666664,13
39.75,14
39.833333333333336,12
39.916666666666664,13
40,14
40.083333333333336,12
40.166666666666664,13
40.25,13
40.333333333333336,11
40.416666666666664,14
40.5,12
40.583333333333336,13
40.666666666666664,14
40.75,13
40.833333333333336,12
40.916666666666664,12
41,12
41.083333333333336,12
41.166666666666664,13
41.25,14
41.333333333333336,13
41.416666666666664,13
41.5,14
41.583333333333336,13
41.666666666666664,13
41.75,12
41.833333333333336,13
41.916666666666664,15
42,12
42.083333333333336,14
42.166666666666664,14
42.25,13
42.333333333333336,14
42.416666666666664,13
42.5,12
42.583333333333336,14
42.666666666666664,15
42.75,13
42.833333333333336,11
42.916666666666664,14
43,15
43.083333333333336,14
43.166666666666664,14
43.25,11
43.333333333333336,14
43.416666666666664,12
43.5,13
43.583333333333336,13
43.666666666666664,14
43.75,13
43.833333333333336,13
43.916666666666664,13
44,11
44.083333333333336,12
44.166666666666664,12
44.25,14
44.333333333333336,12
44.416666666666664,13
44.5,11
44.583333333333336,15
44.666666666666664,15
44.75,14
44.833333333333336,12
44.916666666666664,13
45,14
45.083333333333336,13
45.166666666666664,13
45.25,11
45.333333333333336,13
45.416666666666664,12
45.5,12
45.583333333333336,12
45.666666666666664,12
45.75,13
45.833333333333336,14
45.916666666666664,14
46,11
46.083333333333336,14
46.166666666666664,12
46.25,12
46.333333333333336,12
46.416666666666664,12
46.5,13
46.583333333333336,15
46.666666666666664,12
46.75,12
46.833333333333336,13
46.916666666666664,15
47,14
47.083333333333336,11
47.166666666666664,12
47.25,15
47.333333333333336,11
47.416666666666664,13
47.5,12
47.583333333333336,15
47.666666666666664,13
47.75,13
47.833333333333336,11
47.916666666666664,12
