"Hours since thread went live","Ragna Crimson - Episode 23 discussion"
21.916666666666668,362
22,364
22.083333333333332,364
22.166666666666668,364
22.25,363
22.333333333333332,365
22.416666666666668,361
22.5,363
22.583333333333332,363
22.666666666666668,362
22.75,360
22.833333333333332,368
22.916666666666668,361
23,364
23.083333333333332,362
23.166666666666668,359
23.25,369
23.333333333333332,363
23.416666666666668,371
23.5,363
23.583333333333332,368
23.666666666666668,372
23.75,367
23.833333333333332,365
23.916666666666668,367
24,374
24.083333333333332,365
24.166666666666668,371
24.25,365
24.333333333333332,376
24.416666666666668,369
24.5,368
24.583333333333332,367
24.666666666666668,368
24.75,368
24.833333333333332,373
24.916666666666668,374
25,371
25.083333333333332,366
25.166666666666668,380
25.25,372
25.333333333333332,371
25.416666666666668,374
25.5,375
25.583333333333332,375
25.666666666666668,377
25.75,378
25.833333333333332,374
25.916666666666668,373
26,374
26.083333333333332,371
26.166666666666668,374
26.25,378
26.333333333333332,376
26.416666666666668,375
26.5,374
26.583333333333332,378
26.666666666666668,375
26.75,372
26.833333333333332,373
26.916666666666668,375
27,375
27.083333333333332,382
27.166666666666668,375
27.25,380
27.333333333333332,376
27.416666666666668,373
27.5,371
27.583333333333332,375
27.666666666666668,379
27.75,378
27.833333333333332,377
27.916666666666668,378
28,370
28.083333333333332,378
28.166666666666668,375
28.25,381
28.333333333333332,379
28.416666666666668,374
28.5,375
28.583333333333332,374
28.666666666666668,375
28.75,375
28.833333333333332,382
28.916666666666668,377
29,380
29.083333333333332,379
29.166666666666668,385
29.25,379
29.333333333333332,381
29.416666666666668,382
29.5,377
29.583333333333332,381
29.666666666666668,387
29.75,383
29.833333333333332,383
29.916666666666668,382
30,383
30.083333333333332,380
30.166666666666668,379
30.25,379
30.333333333333332,377
30.416666666666668,382
30.5,384
30.583333333333332,385
30.666666666666668,381
30.75,386
30.833333333333332,388
30.916666666666668,389
31,387
31.083333333333332,387
31.166666666666668,382
31.25,378
31.333333333333332,387
31.416666666666668,387
31.5,386
31.583333333333332,384
31.666666666666668,384
31.75,387
31.833333333333332,389
31.916666666666668,384
32,388
32.083333333333336,382
32.166666666666664,388
32.25,388
32.333333333333336,382
32.416666666666664,386
32.5,384
32.583333333333336,388
32.666666666666664,390
32.75,386
32.833333333333336,388
32.916666666666664,386
33,390
33.083333333333336,388
33.166666666666664,387
33.25,385
33.333333333333336,387
33.416666666666664,392
33.5,385
33.583333333333336,386
33.666666666666664,387
33.75,388
33.833333333333336,387
33.916666666666664,386
34,394
34.083333333333336,387
34.166666666666664,389
34.25,390
34.333333333333336,388
34.416666666666664,388
34.5,386
34.583333333333336,390
34.666666666666664,388
34.75,390
34.833333333333336,384
34.916666666666664,393
35,386
35.083333333333336,389
35.166666666666664,388
35.25,387
35.333333333333336,390
35.416666666666664,387
35.5,387
35.583333333333336,389
35.666666666666664,387
35.75,385
35.833333333333336,387
35.916666666666664,388
36,390
36.083333333333336,390
36.166666666666664,387
36.25,391
36.333333333333336,394
36.416666666666664,386
36.5,391
36.583333333333336,393
36.666666666666664,389
36.75,395
36.833333333333336,389
36.916666666666664,387
37,390
37.083333333333336,388
37.166666666666664,392
37.25,387
37.333333333333336,390
37.416666666666664,392
37.5,387
37.583333333333336,389
37.666666666666664,396
37.75,391
37.833333333333336,389
37.916666666666664,390
38,392
38.083333333333336,394
38.166666666666664,394
38.25,387
38.333333333333336,391
38.416666666666664,396
38.5,390
38.583333333333336,392
38.666666666666664,392
38.75,394
38.833333333333336,394
38.916666666666664,393
39,393
39.083333333333336,393
39.166666666666664,390
39.25,392
39.333333333333336,395
39.416666666666664,395
39.5,392
39.583333333333336,393
39.666666666666664,392
39.75,395
39.833333333333336,396
39.916666666666664,396
40,389
40.083333333333336,392
40.166666666666664,391
40.25,392
40.333333333333336,394
40.416666666666664,391
40.5,392
40.583333333333336,394
40.666666666666664,391
40.75,395
40.833333333333336,392
40.916666666666664,391
41,393
41.083333333333336,394
41.166666666666664,396
41.25,395
41.333333333333336,392
41.416666666666664,394
41.5,397
41.583333333333336,394
41.666666666666664,396
41.75,399
41.833333333333336,399
41.916666666666664,397
42,393
42.083333333333336,391
42.166666666666664,394
42.25,392
42.333333333333336,393
42.416666666666664,397
42.5,393
42.583333333333336,390
42.666666666666664,393
42.75,394
42.833333333333336,396
42.916666666666664,394
43,388
43.083333333333336,392
43.166666666666664,390
43.25,390
43.333333333333336,394
43.416666666666664,389
43.5,393
43.583333333333336,398
43.666666666666664,392
43.75,394
43.833333333333336,398
43.916666666666664,397
44,400
44.083333333333336,392
44.166666666666664,392
44.25,398
44.333333333333336,396
44.416666666666664,399
44.5,399
44.583333333333336,395
44.666666666666664,394
44.75,399
44.833333333333336,392
44.916666666666664,395
45,389
45.083333333333336,396
45.166666666666664,395
45.25,399
45.333333333333336,390
45.416666666666664,397
45.5,392
45.583333333333336,396
45.666666666666664,395
45.75,398
45.833333333333336,396
45.916666666666664,399
46,391
46.083333333333336,393
46.166666666666664,395
46.25,394
46.333333333333336,395
46.416666666666664,399
46.5,400
46.583333333333336,390
46.666666666666664,399
46.75,396
46.833333333333336,394
46.916666666666664,390
47,390
47.083333333333336,396
47.166666666666664,392
47.25,391
47.333333333333336,395
47.416666666666664,391
47.5,391
47.583333333333336,397
47.666666666666664,401
47.75,393
47.833333333333336,391
47.916666666666664,397
