"Hours since thread went live","The Fable - Episode 4 discussion"
33.916666666666664,255
34,254
34.083333333333336,260
34.166666666666664,256
34.25,259
34.333333333333336,259
34.416666666666664,261
34.5,259
34.583333333333336,261
34.666666666666664,261
34.75,259
34.833333333333336,261
34.916666666666664,261
35,259
35.083333333333336,265
35.166666666666664,263
35.25,264
35.333333333333336,262
35.416666666666664,261
35.5,259
35.583333333333336,262
35.666666666666664,266
35.75,261
35.833333333333336,260
35.916666666666664,263
36,263
36.083333333333336,260
36.166666666666664,261
36.25,260
36.333333333333336,264
36.416666666666664,266
36.5,264
36.583333333333336,260
36.666666666666664,265
36.75,265
36.833333333333336,267
36.916666666666664,263
37,263
37.083333333333336,262
37.166666666666664,269
37.25,264
37.333333333333336,262
37.416666666666664,263
37.5,268
37.583333333333336,262
37.666666666666664,264
37.75,265
37.833333333333336,267
37.916666666666664,266
38,268
38.083333333333336,267
38.166666666666664,263
38.25,265
38.333333333333336,269
38.416666666666664,266
38.5,265
38.583333333333336,266
38.666666666666664,263
38.75,266
38.833333333333336,266
38.916666666666664,269
39,263
39.083333333333336,265
39.166666666666664,265
39.25,267
39.333333333333336,262
39.416666666666664,263
39.5,262
39.583333333333336,263
39.666666666666664,268
39.75,261
39.833333333333336,265
39.916666666666664,266
40,264
40.083333333333336,269
40.166666666666664,266
40.25,270
40.333333333333336,267
40.416666666666664,264
40.5,269
40.583333333333336,269
40.666666666666664,266
40.75,265
40.833333333333336,267
40.916666666666664,267
41,265
41.083333333333336,267
41.166666666666664,268
41.25,271
41.333333333333336,266
41.416666666666664,266
41.5,270
41.583333333333336,272
41.666666666666664,269
41.75,266
41.833333333333336,268
41.916666666666664,270
42,270
42.083333333333336,268
42.166666666666664,269
42.25,272
42.333333333333336,269
42.416666666666664,269
42.5,269
42.583333333333336,270
42.666666666666664,269
42.75,269
42.833333333333336,272
42.916666666666664,273
43,273
43.083333333333336,272
43.166666666666664,273
43.25,272
43.333333333333336,273
43.416666666666664,270
43.5,275
43.583333333333336,272
43.666666666666664,276
43.75,272
43.833333333333336,270
43.916666666666664,273
44,273
44.083333333333336,276
44.166666666666664,271
44.25,268
44.333333333333336,276
44.416666666666664,273
44.5,273
44.583333333333336,270
44.666666666666664,273
44.75,269
44.833333333333336,272
44.916666666666664,270
45,272
45.083333333333336,273
45.166666666666664,272
45.25,275
45.333333333333336,274
45.416666666666664,275
45.5,271
45.583333333333336,271
45.666666666666664,272
45.75,274
45.833333333333336,273
45.916666666666664,277
46,273
46.083333333333336,271
46.166666666666664,275
46.25,274
46.333333333333336,277
46.416666666666664,273
46.5,277
46.583333333333336,276
46.666666666666664,272
46.75,273
46.833333333333336,273
46.916666666666664,272
47,277
47.083333333333336,273
47.166666666666664,272
47.25,276
47.333333333333336,275
47.416666666666664,270
47.5,273
47.583333333333336,273
47.666666666666664,274
47.75,274
47.833333333333336,271
47.916666666666664,272
