"Hours since thread went live","Sand Land: The Series - Episode 11 discussion"
24.333333333333332,33
24.416666666666668,34
24.5,33
24.583333333333332,38
24.666666666666668,33
24.75,35
24.833333333333332,37
24.916666666666668,35
25,32
25.083333333333332,31
25.166666666666668,34
25.25,30
25.333333333333332,35
25.416666666666668,33
25.5,34
25.583333333333332,35
25.666666666666668,36
25.75,32
25.833333333333332,37
25.916666666666668,33
26,31
26.083333333333332,31
26.166666666666668,36
26.25,34
26.333333333333332,34
26.416666666666668,30
26.5,33
26.583333333333332,32
26.666666666666668,36
26.75,32
26.833333333333332,37
26.916666666666668,35
27,33
27.083333333333332,37
27.166666666666668,34
27.25,37
27.333333333333332,34
27.416666666666668,35
27.5,38
27.583333333333332,37
27.666666666666668,39
27.75,35
27.833333333333332,35
27.916666666666668,35
28,35
28.083333333333332,32
28.166666666666668,33
28.25,37
28.333333333333332,36
28.416666666666668,32
28.5,35
28.583333333333332,34
28.666666666666668,35
28.75,35
28.833333333333332,38
28.916666666666668,31
29,37
29.083333333333332,31
29.166666666666668,37
29.25,38
29.333333333333332,36
29.416666666666668,33
29.5,34
29.583333333333332,35
29.666666666666668,36
29.75,32
29.833333333333332,38
29.916666666666668,37
30,34
30.083333333333332,36
30.166666666666668,38
30.25,35
30.333333333333332,38
30.416666666666668,39
30.5,38
30.583333333333332,32
30.666666666666668,33
30.75,36
30.833333333333332,36
30.916666666666668,34
31,36
31.083333333333332,35
31.166666666666668,36
31.25,35
31.333333333333332,32
31.416666666666668,35
31.5,37
31.583333333333332,34
31.666666666666668,37
31.75,35
31.833333333333332,37
31.916666666666668,33
32,35
32.083333333333336,37
32.166666666666664,33
32.25,37
32.333333333333336,38
32.416666666666664,34
32.5,33
32.583333333333336,39
32.666666666666664,33
32.75,39
32.833333333333336,36
32.916666666666664,33
33,35
33.083333333333336,35
33.166666666666664,36
33.25,32
33.333333333333336,39
33.416666666666664,34
33.5,36
33.583333333333336,35
33.666666666666664,33
33.75,32
33.833333333333336,33
33.916666666666664,35
34,38
34.083333333333336,38
34.166666666666664,36
34.25,32
34.333333333333336,35
34.416666666666664,36
34.5,36
34.583333333333336,35
34.666666666666664,38
34.75,31
34.833333333333336,38
34.916666666666664,32
35,37
35.083333333333336,32
35.166666666666664,32
35.25,37
35.333333333333336,39
35.416666666666664,38
35.5,35
35.583333333333336,34
35.666666666666664,31
35.75,36
35.833333333333336,35
35.916666666666664,34
36,36
36.083333333333336,38
36.166666666666664,38
36.25,33
36.333333333333336,34
36.416666666666664,34
36.5,33
36.583333333333336,36
36.666666666666664,34
36.75,37
36.833333333333336,37
36.916666666666664,34
37,35
37.083333333333336,37
37.166666666666664,32
37.25,33
37.333333333333336,32
37.416666666666664,39
37.5,34
37.583333333333336,36
37.666666666666664,33
37.75,33
37.833333333333336,34
37.916666666666664,35
38,35
38.083333333333336,38
38.166666666666664,32
38.25,35
38.333333333333336,37
38.416666666666664,35
38.5,35
38.583333333333336,35
38.666666666666664,35
38.75,36
38.833333333333336,35
38.916666666666664,37
39,35
39.083333333333336,35
39.166666666666664,36
39.25,35
39.333333333333336,35
39.416666666666664,37
39.5,36
39.583333333333336,37
39.666666666666664,36
39.75,34
39.833333333333336,33
39.916666666666664,35
40,33
40.083333333333336,35
40.166666666666664,35
40.25,35
40.333333333333336,36
40.416666666666664,38
40.5,37
40.583333333333336,39
40.666666666666664,38
40.75,39
40.833333333333336,34
40.916666666666664,32
41,31
41.083333333333336,34
41.166666666666664,36
41.25,36
41.333333333333336,35
41.416666666666664,33
41.5,38
41.583333333333336,35
41.666666666666664,35
41.75,37
41.833333333333336,35
41.916666666666664,33
42,32
42.083333333333336,37
42.166666666666664,39
42.25,37
42.333333333333336,34
42.416666666666664,35
42.5,34
42.583333333333336,38
42.666666666666664,35
42.75,39
42.833333333333336,36
42.916666666666664,37
43,35
43.083333333333336,31
43.166666666666664,36
43.25,39
43.333333333333336,34
43.416666666666664,33
43.5,37
43.583333333333336,35
43.666666666666664,35
43.75,32
43.833333333333336,36
43.916666666666664,36
44,35
44.083333333333336,35
44.166666666666664,35
44.25,35
44.333333333333336,37
44.416666666666664,32
44.5,39
44.583333333333336,35
44.666666666666664,37
44.75,33
44.833333333333336,37
44.916666666666664,36
45,35
45.083333333333336,37
45.166666666666664,38
45.25,37
45.333333333333336,35
45.416666666666664,35
45.5,37
45.583333333333336,35
45.666666666666664,39
45.75,39
45.833333333333336,40
45.916666666666664,36
46,35
46.083333333333336,37
46.166666666666664,35
46.25,37
46.333333333333336,33
46.416666666666664,35
46.5,36
46.583333333333336,38
46.666666666666664,36
46.75,32
46.833333333333336,40
46.916666666666664,35
47,35
47.083333333333336,37
47.166666666666664,37
47.25,33
47.333333333333336,34
47.416666666666664,34
47.5,34
47.583333333333336,38
47.666666666666664,36
47.75,36
47.833333333333336,34
47.916666666666664,38
