"Hours since thread went live","Re:Monster - Episode 4 discussion"
39.833333333333336,301
39.916666666666664,309
40,306
40.083333333333336,308
40.166666666666664,304
40.25,308
40.333333333333336,311
40.416666666666664,304
40.5,311
40.583333333333336,310
40.666666666666664,310
40.75,309
40.833333333333336,308
40.916666666666664,307
41,312
41.083333333333336,302
41.166666666666664,308
41.25,306
41.333333333333336,313
41.416666666666664,307
41.5,305
41.583333333333336,312
41.666666666666664,308
41.75,310
41.833333333333336,308
41.916666666666664,310
42,310
42.083333333333336,308
42.166666666666664,313
42.25,304
42.333333333333336,308
42.416666666666664,308
42.5,307
42.583333333333336,309
42.666666666666664,309
42.75,306
42.833333333333336,311
42.916666666666664,307
43,303
43.083333333333336,305
43.166666666666664,311
43.25,311
43.333333333333336,307
43.416666666666664,308
43.5,314
43.583333333333336,310
43.666666666666664,309
43.75,306
43.833333333333336,308
43.916666666666664,306
44,307
44.083333333333336,308
44.166666666666664,307
44.25,307
44.333333333333336,305
44.416666666666664,307
44.5,313
44.583333333333336,303
44.666666666666664,304
44.75,312
44.833333333333336,305
44.916666666666664,310
45,308
45.083333333333336,309
45.166666666666664,311
45.25,305
45.333333333333336,312
45.416666666666664,313
45.5,308
45.583333333333336,312
45.666666666666664,307
45.75,308
45.833333333333336,312
45.916666666666664,309
46,313
46.083333333333336,309
46.166666666666664,309
46.25,311
46.333333333333336,311
46.416666666666664,311
46.5,305
46.583333333333336,304
46.666666666666664,309
46.75,309
46.833333333333336,309
46.916666666666664,308
47,307
47.083333333333336,308
47.166666666666664,309
47.25,313
47.333333333333336,306
47.416666666666664,309
47.5,306
47.583333333333336,310
47.666666666666664,311
47.75,309
47.833333333333336,311
47.916666666666664,313
