"Hours since thread went live","Unnamed Memory - Episode 2 discussion"
25.75,660
25.833333333333332,661
25.916666666666668,664
26,663
26.083333333333332,667
26.166666666666668,664
26.25,668
26.333333333333332,663
26.416666666666668,663
26.5,666
26.583333333333332,668
26.666666666666668,671
26.75,667
26.833333333333332,670
26.916666666666668,669
27,670
27.083333333333332,669
27.166666666666668,674
27.25,676
27.333333333333332,671
27.416666666666668,674
27.5,675
27.583333333333332,669
27.666666666666668,673
27.75,674
27.833333333333332,681
27.916666666666668,675
28,675
28.083333333333332,680
28.166666666666668,673
28.25,674
28.333333333333332,675
28.416666666666668,676
28.5,679
28.583333333333332,675
28.666666666666668,681
28.75,679
28.833333333333332,679
28.916666666666668,675
29,679
29.083333333333332,680
29.166666666666668,682
29.25,681
29.333333333333332,678
29.416666666666668,677
29.5,681
29.583333333333332,679
29.666666666666668,687
29.75,684
29.833333333333332,675
29.916666666666668,679
30,678
30.083333333333332,685
30.166666666666668,683
30.25,679
30.333333333333332,686
30.416666666666668,680
30.5,685
30.583333333333332,683
30.666666666666668,684
30.75,682
30.833333333333332,684
30.916666666666668,686
31,691
31.083333333333332,687
31.166666666666668,688
31.25,686
31.333333333333332,691
31.416666666666668,691
31.5,682
31.583333333333332,689
31.666666666666668,685
31.75,684
31.833333333333332,688
31.916666666666668,683
32,682
32.083333333333336,686
32.166666666666664,680
32.25,689
32.333333333333336,687
32.416666666666664,689
32.5,687
32.583333333333336,682
32.666666666666664,687
32.75,688
32.833333333333336,690
32.916666666666664,688
33,690
33.083333333333336,690
33.166666666666664,689
33.25,687
33.333333333333336,690
33.416666666666664,690
33.5,689
33.583333333333336,686
33.666666666666664,689
33.75,690
33.833333333333336,690
33.916666666666664,684
34,690
34.083333333333336,693
34.166666666666664,689
34.25,691
34.333333333333336,693
34.416666666666664,690
34.5,687
34.583333333333336,690
34.666666666666664,693
34.75,687
34.833333333333336,691
34.916666666666664,693
35,692
35.083333333333336,689
35.166666666666664,693
35.25,697
35.333333333333336,689
35.416666666666664,694
35.5,692
35.583333333333336,694
35.666666666666664,689
35.75,696
35.833333333333336,697
35.916666666666664,698
36,697
36.083333333333336,688
36.166666666666664,691
36.25,696
36.333333333333336,698
36.416666666666664,699
36.5,699
36.583333333333336,693
36.666666666666664,695
36.75,692
36.833333333333336,691
36.916666666666664,694
37,694
37.083333333333336,689
37.166666666666664,695
37.25,694
37.333333333333336,701
37.416666666666664,695
37.5,702
37.583333333333336,694
37.666666666666664,696
37.75,699
37.833333333333336,702
37.916666666666664,702
38,693
38.083333333333336,700
38.166666666666664,701
38.25,697
38.333333333333336,703
38.416666666666664,699
38.5,699
38.583333333333336,697
38.666666666666664,694
38.75,695
38.833333333333336,692
38.916666666666664,696
39,701
39.083333333333336,697
39.166666666666664,701
39.25,701
39.333333333333336,700
39.416666666666664,703
39.5,701
39.583333333333336,700
39.666666666666664,700
39.75,703
39.833333333333336,702
39.916666666666664,696
40,700
40.083333333333336,703
40.166666666666664,697
40.25,704
40.333333333333336,697
40.416666666666664,701
40.5,696
40.583333333333336,697
40.666666666666664,697
40.75,701
40.833333333333336,701
40.916666666666664,704
41,699
41.083333333333336,702
41.166666666666664,701
41.25,701
41.333333333333336,698
41.416666666666664,698
41.5,702
41.583333333333336,700
41.666666666666664,702
41.75,704
41.833333333333336,698
41.916666666666664,701
42,704
42.083333333333336,704
42.166666666666664,702
42.25,705
42.333333333333336,706
42.416666666666664,705
42.5,701
42.583333333333336,704
42.666666666666664,707
42.75,704
42.833333333333336,707
42.916666666666664,699
43,705
43.083333333333336,702
43.166666666666664,703
43.25,708
43.333333333333336,703
43.416666666666664,707
43.5,705
43.583333333333336,709
43.666666666666664,707
43.75,702
43.833333333333336,705
43.916666666666664,703
44,705
44.083333333333336,707
44.166666666666664,700
44.25,704
44.333333333333336,702
44.416666666666664,703
44.5,705
44.583333333333336,706
44.666666666666664,702
44.75,701
44.833333333333336,699
44.916666666666664,703
45,706
45.083333333333336,701
45.166666666666664,707
45.25,704
45.333333333333336,710
45.416666666666664,707
45.5,706
45.583333333333336,707
45.666666666666664,711
45.75,707
45.833333333333336,712
45.916666666666664,703
46,707
46.083333333333336,710
46.166666666666664,714
46.25,709
46.333333333333336,707
46.416666666666664,708
46.5,710
46.583333333333336,713
46.666666666666664,711
46.75,709
46.833333333333336,710
46.916666666666664,709
47,707
47.083333333333336,708
47.166666666666664,711
47.25,709
47.333333333333336,712
47.416666666666664,710
47.5,705
47.583333333333336,713
47.666666666666664,714
47.75,710
47.833333333333336,712
47.916666666666664,704
