"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 6 discussion"
0,1
0,1
0.08333333333333333,0
0.16666666666666666,0
0.25,0
0.3333333333333333,0
0.4166666666666667,0
0.5,1
0.5833333333333334,2
0.6666666666666666,3
0.75,4
0.8333333333333334,3
0.9166666666666666,4
1,5
1.0833333333333333,7
1.1666666666666667,7
1.25,7
1.3333333333333333,8
1.4166666666666667,8
1.5,8
1.5833333333333333,8
1.6666666666666667,10
1.75,9
1.8333333333333333,8
1.9166666666666667,10
2,10
2.0833333333333335,12
2.1666666666666665,11
2.25,13
2.3333333333333335,12
2.4166666666666665,12
2.5,11
2.5833333333333335,13
2.6666666666666665,11
2.75,12
2.8333333333333335,10
2.9166666666666665,10
3,9
3.0833333333333335,11
3.1666666666666665,9
3.25,11
3.3333333333333335,10
3.4166666666666665,9
3.5,9
3.5833333333333335,10
3.6666666666666665,11
3.75,11
3.8333333333333335,11
3.9166666666666665,9
4,13
4.083333333333333,13
4.166666666666667,12
4.25,14
4.333333333333333,14
4.416666666666667,14
4.5,16
4.583333333333333,15
4.666666666666667,13
4.75,14
4.833333333333333,18
4.916666666666667,17
5,18
5.083333333333333,16
5.166666666666667,18
5.25,17
5.333333333333333,16
5.416666666666667,18
5.5,18
5.583333333333333,19
5.666666666666667,19
5.75,17
5.833333333333333,19
5.916666666666667,17
6,17
6.083333333333333,16
6.166666666666667,15
6.25,18
6.333333333333333,19
6.416666666666667,19
6.5,19
6.583333333333333,19
6.666666666666667,20
6.75,18
6.833333333333333,22
6.916666666666667,20
7,21
7.083333333333333,21
7.166666666666667,20
7.25,23
7.333333333333333,20
7.416666666666667,20
7.5,21
7.583333333333333,19
7.666666666666667,21
7.75,20
7.833333333333333,20
7.916666666666667,20
8,20
8.083333333333334,23
8.166666666666666,21
8.25,23
8.333333333333334,22
8.416666666666666,22
8.5,23
8.583333333333334,20
8.666666666666666,21
8.75,23
8.833333333333334,19
8.916666666666666,21
9,21
9.083333333333334,21
9.166666666666666,22
9.25,22
9.333333333333334,21
9.416666666666666,20
9.5,20
9.583333333333334,18
9.666666666666666,20
9.75,21
9.833333333333334,18
9.916666666666666,20
10,20
10.083333333333334,18
10.166666666666666,20
10.25,20
10.333333333333334,21
10.416666666666666,20
10.5,20
10.583333333333334,21
10.666666666666666,20
10.75,20
10.833333333333334,22
10.916666666666666,22
11,20
11.083333333333334,23
11.166666666666666,19
11.25,22
11.333333333333334,21
11.416666666666666,19
11.5,20
11.583333333333334,26
11.666666666666666,23
11.75,24
11.833333333333334,25
11.916666666666666,26
12,25
12.083333333333334,24
12.166666666666666,25
12.25,24
12.333333333333334,24
12.416666666666666,19
12.5,23
12.583333333333334,23
12.666666666666666,27
12.75,22
12.833333333333334,20
12.916666666666666,24
13,24
13.083333333333334,23
13.166666666666666,22
13.25,20
13.333333333333334,24
13.416666666666666,21
13.5,21
13.583333333333334,19
13.666666666666666,24
13.75,27
13.833333333333334,28
13.916666666666666,22
14,26
14.083333333333334,22
14.166666666666666,28
14.25,22
14.333333333333334,24
14.416666666666666,26
14.5,28
14.583333333333334,26
14.666666666666666,23
14.75,23
14.833333333333334,23
14.916666666666666,24
15,28
15.083333333333334,25
15.166666666666666,25
15.25,28
15.333333333333334,25
15.416666666666666,25
15.5,25
15.583333333333334,25
15.666666666666666,25
15.75,25
15.833333333333334,24
15.916666666666666,23
16,28
16.083333333333332,27
16.166666666666668,25
16.25,23
16.333333333333332,29
16.416666666666668,24
16.5,26
16.583333333333332,23
16.666666666666668,27
16.75,25
16.833333333333332,25
16.916666666666668,28
17,24
17.083333333333332,23
17.166666666666668,24
17.25,23
17.333333333333332,28
17.416666666666668,27
17.5,25
17.583333333333332,27
17.666666666666668,25
17.75,24
17.833333333333332,24
17.916666666666668,25
18,26
18.083333333333332,27
18.166666666666668,28
18.25,25
18.333333333333332,25
18.416666666666668,24
18.5,24
18.583333333333332,25
18.666666666666668,25
18.75,25
18.833333333333332,28
18.916666666666668,25
19,25
19.083333333333332,23
19.166666666666668,25
19.25,25
19.333333333333332,27
19.416666666666668,25
19.5,26
19.583333333333332,26
19.666666666666668,27
19.75,26
19.833333333333332,22
19.916666666666668,24
20,25
20.083333333333332,21
20.166666666666668,24
20.25,26
20.333333333333332,27
20.416666666666668,27
20.5,25
20.583333333333332,30
20.666666666666668,25
20.75,22
20.833333333333332,27
20.916666666666668,26
21,30
21.083333333333332,26
21.166666666666668,29
21.25,27
21.333333333333332,26
21.416666666666668,26
21.5,27
21.583333333333332,29
21.666666666666668,24
21.75,24
21.833333333333332,22
21.916666666666668,25
22,23
22.083333333333332,29
22.166666666666668,25
22.25,28
22.333333333333332,28
22.416666666666668,25
22.5,27
22.583333333333332,23
22.666666666666668,28
22.75,28
22.833333333333332,26
22.916666666666668,26
23,30
23.083333333333332,29
23.166666666666668,22
23.25,27
23.333333333333332,25
23.416666666666668,22
23.5,30
23.583333333333332,27
23.666666666666668,27
23.75,28
23.833333333333332,24
23.916666666666668,30
24,27
24.083333333333332,27
24.166666666666668,27
24.25,23
24.333333333333332,29
24.416666666666668,27
24.5,27
24.583333333333332,26
24.666666666666668,27
24.75,24
24.833333333333332,24
24.916666666666668,26
25,27
25.083333333333332,26
25.166666666666668,29
25.25,26
25.333333333333332,27
25.416666666666668,29
25.5,24
25.583333333333332,26
25.666666666666668,26
25.75,28
25.833333333333332,29
25.916666666666668,27
26,28
26.083333333333332,29
26.166666666666668,25
26.25,28
26.333333333333332,28
26.416666666666668,30
26.5,30
26.583333333333332,29
26.666666666666668,32
26.75,30
26.833333333333332,27
26.916666666666668,29
27,31
27.083333333333332,30
27.166666666666668,29
27.25,29
27.333333333333332,27
27.416666666666668,28
27.5,25
27.583333333333332,31
27.666666666666668,29
27.75,29
27.833333333333332,29
27.916666666666668,30
28,29
28.083333333333332,28
28.166666666666668,31
28.25,29
28.333333333333332,30
28.416666666666668,24
28.5,28
28.583333333333332,25
28.666666666666668,29
28.75,31
28.833333333333332,26
28.916666666666668,31
29,27
29.083333333333332,28
29.166666666666668,28
29.25,28
29.333333333333332,31
29.416666666666668,29
29.5,26
29.583333333333332,30
29.666666666666668,29
29.75,32
29.833333333333332,26
29.916666666666668,27
30,30
30.083333333333332,28
30.166666666666668,28
30.25,27
30.333333333333332,32
30.416666666666668,26
30.5,27
30.583333333333332,28
30.666666666666668,30
30.75,25
30.833333333333332,25
30.916666666666668,29
31,29
31.083333333333332,30
31.166666666666668,29
31.25,27
31.333333333333332,31
31.416666666666668,27
31.5,27
31.583333333333332,29
31.666666666666668,29
31.75,28
31.833333333333332,26
31.916666666666668,28
32,28
32.083333333333336,30
32.166666666666664,26
32.25,28
32.333333333333336,26
32.416666666666664,26
32.5,28
32.583333333333336,27
32.666666666666664,32
32.75,31
32.833333333333336,30
32.916666666666664,30
33,27
33.083333333333336,24
33.166666666666664,31
33.25,26
33.333333333333336,32
33.416666666666664,27
33.5,27
33.583333333333336,29
33.666666666666664,27
33.75,29
33.833333333333336,29
33.916666666666664,28
34,26
34.083333333333336,29
34.166666666666664,29
34.25,28
34.333333333333336,26
34.416666666666664,28
34.5,29
34.583333333333336,29
34.666666666666664,25
34.75,29
34.833333333333336,28
34.916666666666664,29
35,26
35.083333333333336,31
35.166666666666664,29
35.25,30
35.333333333333336,27
35.416666666666664,25
35.5,28
35.583333333333336,28
35.666666666666664,28
35.75,28
35.833333333333336,31
35.916666666666664,28
36,28
36.083333333333336,31
36.166666666666664,28
36.25,29
36.333333333333336,29
36.416666666666664,28
36.5,26
36.583333333333336,27
36.666666666666664,25
36.75,26
36.833333333333336,28
36.916666666666664,28
37,28
37.083333333333336,32
37.166666666666664,28
37.25,28
37.333333333333336,29
37.416666666666664,29
37.5,30
37.583333333333336,29
37.666666666666664,27
37.75,30
37.833333333333336,27
37.916666666666664,26
38,29
38.083333333333336,27
38.166666666666664,25
38.25,29
38.333333333333336,31
38.416666666666664,30
38.5,27
38.583333333333336,29
38.666666666666664,24
38.75,29
38.833333333333336,26
38.916666666666664,28
39,29
