"Hours since thread went live","Ninja Kamui - Episode 3 discussion"
39.333333333333336,298
39.416666666666664,295
39.5,296
39.583333333333336,295
39.666666666666664,295
39.75,297
39.833333333333336,299
39.916666666666664,297
40,296
40.083333333333336,293
40.166666666666664,298
40.25,300
40.333333333333336,296
40.416666666666664,296
40.5,299
40.583333333333336,293
40.666666666666664,300
40.75,299
40.833333333333336,300
40.916666666666664,299
41,297
41.083333333333336,300
41.166666666666664,298
41.25,303
41.333333333333336,300
41.416666666666664,300
41.5,298
41.583333333333336,299
41.666666666666664,300
41.75,297
41.833333333333336,299
41.916666666666664,298
42,301
42.083333333333336,301
42.166666666666664,302
42.25,299
42.333333333333336,301
42.416666666666664,299
42.5,301
42.583333333333336,300
42.666666666666664,298
42.75,304
42.833333333333336,299
42.916666666666664,302
43,304
43.083333333333336,303
43.166666666666664,305
43.25,300
43.333333333333336,298
43.416666666666664,304
43.5,299
43.583333333333336,302
43.666666666666664,301
43.75,299
43.833333333333336,302
43.916666666666664,301
44,303
44.083333333333336,302
44.166666666666664,304
44.25,302
44.333333333333336,303
44.416666666666664,305
44.5,307
44.583333333333336,304
44.666666666666664,303
44.75,301
44.833333333333336,305
44.916666666666664,303
45,305
45.083333333333336,308
45.166666666666664,300
45.25,306
45.333333333333336,302
45.416666666666664,302
45.5,304
45.583333333333336,303
45.666666666666664,304
45.75,302
45.833333333333336,307
45.916666666666664,304
46,301
46.083333333333336,301
46.166666666666664,305
46.25,303
46.333333333333336,307
46.416666666666664,302
46.5,307
46.583333333333336,302
46.666666666666664,303
46.75,305
46.833333333333336,303
46.916666666666664,304
47,304
47.083333333333336,305
47.166666666666664,305
47.25,309
47.333333333333336,306
47.416666666666664,307
47.5,305
47.583333333333336,306
47.666666666666664,305
47.75,308
47.833333333333336,301
47.916666666666664,304
