"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 17 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,3
0.25,3
0.3333333333333333,4
0.4166666666666667,8
0.5,9
0.5833333333333334,11
0.6666666666666666,14
0.75,18
0.8333333333333334,23
0.9166666666666666,23
1,25
1.0833333333333333,26
1.1666666666666667,28
1.25,31
1.3333333333333333,31
1.4166666666666667,30
1.5,34
1.5833333333333333,39
1.6666666666666667,42
1.75,43
1.8333333333333333,44
1.9166666666666667,46
2,44
2.0833333333333335,47
2.1666666666666665,47
2.25,50
2.3333333333333335,54
2.4166666666666665,51
2.5,52
2.5833333333333335,54
2.6666666666666665,55
2.75,58
2.8333333333333335,59
2.9166666666666665,57
3,59
3.0833333333333335,62
3.1666666666666665,61
3.25,61
3.3333333333333335,64
3.4166666666666665,63
3.5,67
3.5833333333333335,63
3.6666666666666665,64
3.75,70
3.8333333333333335,66
3.9166666666666665,65
4,66
4.083333333333333,73
4.166666666666667,72
4.25,72
4.333333333333333,75
4.416666666666667,77
4.5,78
4.583333333333333,80
4.666666666666667,84
4.75,83
4.833333333333333,79
4.916666666666667,85
5,87
5.083333333333333,85
5.166666666666667,87
5.25,92
5.333333333333333,90
5.416666666666667,93
5.5,90
5.583333333333333,95
5.666666666666667,95
5.75,94
5.833333333333333,98
5.916666666666667,95
6,98
6.083333333333333,100
6.166666666666667,98
6.25,100
6.333333333333333,102
6.416666666666667,97
6.5,97
6.583333333333333,102
6.666666666666667,99
6.75,104
6.833333333333333,107
6.916666666666667,107
7,103
7.083333333333333,107
7.166666666666667,107
7.25,110
7.333333333333333,106
7.416666666666667,110
7.5,112
7.583333333333333,110
7.666666666666667,117
7.75,115
7.833333333333333,114
7.916666666666667,121
8,119
8.083333333333334,120
8.166666666666666,120
8.25,118
8.333333333333334,118
8.416666666666666,122
8.5,121
8.583333333333334,124
8.666666666666666,121
8.75,125
8.833333333333334,125
8.916666666666666,131
9,127
9.083333333333334,126
9.166666666666666,129
9.25,128
9.333333333333334,128
9.416666666666666,127
9.5,129
9.583333333333334,135
9.666666666666666,132
9.75,132
9.833333333333334,136
9.916666666666666,133
10,135
10.083333333333334,134
10.166666666666666,135
10.25,135
10.333333333333334,139
10.416666666666666,136
10.5,135
10.583333333333334,141
10.666666666666666,142
10.75,141
10.833333333333334,145
10.916666666666666,143
11,139
11.083333333333334,143
11.166666666666666,139
11.25,140
11.333333333333334,141
11.416666666666666,143
11.5,146
11.583333333333334,149
11.666666666666666,148
11.75,144
11.833333333333334,142
11.916666666666666,146
12,148
12.083333333333334,147
12.166666666666666,147
12.25,149
12.333333333333334,147
12.416666666666666,152
12.5,148
12.583333333333334,153
12.666666666666666,150
12.75,150
12.833333333333334,154
12.916666666666666,148
13,151
13.083333333333334,151
13.166666666666666,156
13.25,156
13.333333333333334,158
13.416666666666666,159
13.5,156
13.583333333333334,159
13.666666666666666,159
13.75,161
13.833333333333334,162
13.916666666666666,162
14,159
14.083333333333334,161
14.166666666666666,165
14.25,165
14.333333333333334,166
14.416666666666666,165
14.5,162
14.583333333333334,164
14.666666666666666,162
14.75,160
14.833333333333334,164
14.916666666666666,169
15,167
15.083333333333334,169
15.166666666666666,169
15.25,169
15.333333333333334,168
15.416666666666666,167
15.5,166
15.583333333333334,167
15.666666666666666,173
15.75,173
15.833333333333334,171
15.916666666666666,168
16,166
16.083333333333332,166
16.166666666666668,172
16.25,168
16.333333333333332,171
16.416666666666668,169
16.5,169
16.583333333333332,169
16.666666666666668,172
16.75,171
16.833333333333332,171
16.916666666666668,171
17,173
17.083333333333332,173
17.166666666666668,173
17.25,174
17.333333333333332,168
17.416666666666668,171
17.5,173
17.583333333333332,178
17.666666666666668,177
17.75,175
17.833333333333332,176
17.916666666666668,172
18,174
18.083333333333332,175
18.166666666666668,174
18.25,177
18.333333333333332,173
18.416666666666668,174
18.5,172
18.583333333333332,172
18.666666666666668,173
18.75,174
18.833333333333332,174
18.916666666666668,174
19,173
19.083333333333332,175
19.166666666666668,177
19.25,179
19.333333333333332,176
19.416666666666668,177
19.5,180
19.583333333333332,174
19.666666666666668,181
19.75,175
19.833333333333332,178
19.916666666666668,180
20,175
20.083333333333332,179
20.166666666666668,174
20.25,173
20.333333333333332,177
20.416666666666668,177
20.5,174
20.583333333333332,179
20.666666666666668,179
20.75,178
20.833333333333332,177
20.916666666666668,179
21,177
21.083333333333332,179
21.166666666666668,181
21.25,183
21.333333333333332,177
21.416666666666668,183
21.5,178
21.583333333333332,180
21.666666666666668,181
21.75,183
21.833333333333332,185
21.916666666666668,183
22,184
22.083333333333332,182
22.166666666666668,180
22.25,185
22.333333333333332,183
22.416666666666668,181
22.5,183
22.583333333333332,183
22.666666666666668,183
22.75,186
22.833333333333332,187
22.916666666666668,185
23,184
23.083333333333332,187
23.166666666666668,184
23.25,185
23.333333333333332,183
23.416666666666668,189
23.5,182
23.583333333333332,184
23.666666666666668,185
23.75,186
23.833333333333332,183
23.916666666666668,181
24,188
24.083333333333332,187
24.166666666666668,184
24.25,188
24.333333333333332,188
24.416666666666668,187
24.5,187
24.583333333333332,187
24.666666666666668,185
24.75,185
24.833333333333332,188
24.916666666666668,188
25,187
25.083333333333332,185
25.166666666666668,186
25.25,188
25.333333333333332,189
25.416666666666668,190
25.5,184
25.583333333333332,188
25.666666666666668,185
25.75,188
25.833333333333332,189
25.916666666666668,186
26,192
26.083333333333332,191
26.166666666666668,188
26.25,188
26.333333333333332,193
26.416666666666668,189
26.5,187
26.583333333333332,190
26.666666666666668,189
26.75,188
26.833333333333332,190
26.916666666666668,190
27,187
27.083333333333332,190
27.166666666666668,190
27.25,186
27.333333333333332,192
27.416666666666668,194
27.5,191
27.583333333333332,190
27.666666666666668,188
27.75,188
27.833333333333332,188
27.916666666666668,189
28,191
28.083333333333332,186
28.166666666666668,189
28.25,190
28.333333333333332,189
28.416666666666668,191
28.5,195
28.583333333333332,193
28.666666666666668,194
28.75,192
28.833333333333332,194
28.916666666666668,195
29,191
29.083333333333332,193
29.166666666666668,192
29.25,193
29.333333333333332,192
29.416666666666668,191
29.5,192
29.583333333333332,193
29.666666666666668,191
29.75,189
29.833333333333332,193
29.916666666666668,190
30,191
30.083333333333332,189
30.166666666666668,196
30.25,193
30.333333333333332,192
30.416666666666668,194
30.5,193
30.583333333333332,195
30.666666666666668,193
30.75,191
30.833333333333332,194
30.916666666666668,190
31,195
31.083333333333332,194
31.166666666666668,192
31.25,193
31.333333333333332,193
31.416666666666668,194
31.5,191
31.583333333333332,194
31.666666666666668,191
31.75,194
31.833333333333332,194
31.916666666666668,195
32,193
32.083333333333336,194
32.166666666666664,194
32.25,192
32.333333333333336,197
32.416666666666664,193
32.5,190
32.583333333333336,195
32.666666666666664,195
32.75,197
32.833333333333336,195
32.916666666666664,196
33,194
33.083333333333336,194
33.166666666666664,192
33.25,198
33.333333333333336,197
33.416666666666664,196
33.5,194
33.583333333333336,191
33.666666666666664,196
33.75,194
33.833333333333336,194
33.916666666666664,195
34,193
34.083333333333336,195
34.166666666666664,194
34.25,194
34.333333333333336,196
34.416666666666664,190
34.5,193
34.583333333333336,198
34.666666666666664,196
34.75,195
34.833333333333336,192
34.916666666666664,194
35,193
35.083333333333336,192
35.166666666666664,195
35.25,194
35.333333333333336,193
35.416666666666664,194
