"Hours since thread went live","Kuroshitsuji: Kishuku Gakkou-hen • Black Butler: Public School Arc - Episode 7 discussion"
38.916666666666664,91
39,96
39.083333333333336,96
39.166666666666664,96
39.25,93
39.333333333333336,92
39.416666666666664,95
39.5,94
39.583333333333336,94
39.666666666666664,96
39.75,93
39.833333333333336,98
39.916666666666664,97
40,96
40.083333333333336,93
40.166666666666664,95
40.25,96
40.333333333333336,94
40.416666666666664,92
40.5,92
40.583333333333336,95
40.666666666666664,98
40.75,92
40.833333333333336,94
40.916666666666664,96
41,95
41.083333333333336,97
41.166666666666664,96
41.25,91
41.333333333333336,98
41.416666666666664,95
41.5,96
41.583333333333336,91
41.666666666666664,98
41.75,94
41.833333333333336,92
41.916666666666664,94
42,98
42.083333333333336,95
42.166666666666664,95
42.25,95
42.333333333333336,99
42.416666666666664,99
42.5,95
42.583333333333336,94
42.666666666666664,99
42.75,98
42.833333333333336,93
42.916666666666664,95
43,94
43.083333333333336,99
43.166666666666664,95
43.25,95
43.333333333333336,94
43.416666666666664,97
43.5,94
43.583333333333336,98
43.666666666666664,94
43.75,96
43.833333333333336,94
43.916666666666664,96
44,93
44.083333333333336,99
44.166666666666664,93
44.25,95
44.333333333333336,98
44.416666666666664,96
44.5,93
44.583333333333336,91
44.666666666666664,97
44.75,94
44.833333333333336,95
44.916666666666664,92
45,92
45.083333333333336,95
45.166666666666664,93
45.25,97
45.333333333333336,93
45.416666666666664,94
45.5,96
45.583333333333336,92
45.666666666666664,95
45.75,95
45.833333333333336,93
45.916666666666664,95
46,96
46.083333333333336,93
46.166666666666664,95
46.25,93
46.333333333333336,93
46.416666666666664,95
46.5,97
46.583333333333336,97
46.666666666666664,97
46.75,97
46.833333333333336,93
46.916666666666664,95
47,94
47.083333333333336,95
47.166666666666664,98
47.25,91
47.333333333333336,94
47.416666666666664,95
47.5,93
47.583333333333336,93
47.666666666666664,97
47.75,94
47.833333333333336,95
47.916666666666664,97
