"Hours since thread went live","Highspeed Étoile - Episode 3 discussion"
39.166666666666664,34
39.25,36
39.333333333333336,31
39.416666666666664,33
39.5,33
39.583333333333336,35
39.666666666666664,33
39.75,36
39.833333333333336,34
39.916666666666664,34
40,38
40.083333333333336,35
40.166666666666664,34
40.25,31
40.333333333333336,39
40.416666666666664,32
40.5,33
40.583333333333336,35
40.666666666666664,39
40.75,34
40.833333333333336,34
40.916666666666664,32
41,35
41.083333333333336,33
41.166666666666664,36
41.25,37
41.333333333333336,36
41.416666666666664,34
41.5,34
41.583333333333336,34
41.666666666666664,33
41.75,34
41.833333333333336,37
41.916666666666664,31
42,36
42.083333333333336,37
42.166666666666664,34
42.25,33
42.333333333333336,38
42.416666666666664,34
42.5,36
42.583333333333336,33
42.666666666666664,36
42.75,35
42.833333333333336,32
42.916666666666664,32
43,34
43.083333333333336,34
43.166666666666664,34
43.25,35
43.333333333333336,34
43.416666666666664,34
43.5,35
43.583333333333336,33
43.666666666666664,30
43.75,33
43.833333333333336,37
43.916666666666664,38
44,33
44.083333333333336,36
44.166666666666664,36
44.25,38
44.333333333333336,31
44.416666666666664,34
44.5,35
44.583333333333336,35
44.666666666666664,33
44.75,36
44.833333333333336,31
44.916666666666664,35
45,33
45.083333333333336,35
45.166666666666664,34
45.25,33
45.333333333333336,33
45.416666666666664,34
45.5,35
45.583333333333336,38
45.666666666666664,36
45.75,34
45.833333333333336,31
45.916666666666664,36
46,36
46.083333333333336,33
46.166666666666664,34
46.25,37
46.333333333333336,33
46.416666666666664,34
46.5,30
46.583333333333336,38
46.666666666666664,33
46.75,33
46.833333333333336,33
46.916666666666664,36
47,37
47.083333333333336,36
47.166666666666664,37
47.25,37
47.333333333333336,30
47.416666666666664,34
47.5,31
47.583333333333336,32
47.666666666666664,31
47.75,34
47.833333333333336,35
47.916666666666664,36
