"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 13 discussion"
0,1
0,8
0.08333333333333333,29
0.16666666666666666,41
0.25,70
0.3333333333333333,103
0.4166666666666667,139
0.5,168
0.5833333333333334,196
0.6666666666666666,229
0.75,251
0.8333333333333334,268
0.9166666666666666,300
1,329
1.0833333333333333,351
1.1666666666666667,375
1.25,409
1.3333333333333333,438
1.4166666666666667,470
1.5,506
1.5833333333333333,546
1.6666666666666667,574
1.75,611
1.8333333333333333,652
1.9166666666666667,686
2,723
2.0833333333333335,767
2.1666666666666665,798
2.25,834
2.3333333333333335,872
2.4166666666666665,914
2.5,950
2.5833333333333335,987
2.6666666666666665,1018
2.75,1058
2.8333333333333335,1090
2.9166666666666665,1121
3,1160
3.0833333333333335,1189
3.1666666666666665,1213
3.25,1245
3.3333333333333335,1286
3.4166666666666665,1311
3.5,1343
3.5833333333333335,1364
3.6666666666666665,1406
3.75,1419
3.8333333333333335,1457
3.9166666666666665,1489
4,1516
4.083333333333333,1532
4.166666666666667,1565
4.25,1595
4.333333333333333,1626
4.416666666666667,1649
4.5,1677
4.583333333333333,1709
4.666666666666667,1735
4.75,1768
4.833333333333333,1793
4.916666666666667,1808
5,1842
5.083333333333333,1863
5.166666666666667,1895
5.25,1914
5.333333333333333,1937
5.416666666666667,1953
5.5,1986
5.583333333333333,2011
5.666666666666667,2025
5.75,2049
5.833333333333333,2068
5.916666666666667,2092
6,2104
6.083333333333333,2127
6.166666666666667,2142
6.25,2163
6.333333333333333,2188
6.416666666666667,2200
6.5,2222
6.583333333333333,2244
6.666666666666667,2251
6.75,2273
6.833333333333333,2284
6.916666666666667,2310
7,2326
7.083333333333333,2347
7.166666666666667,2359
7.25,2389
7.333333333333333,2412
7.416666666666667,2430
7.5,2452
7.583333333333333,2472
7.666666666666667,2497
7.75,2519
7.833333333333333,2534
7.916666666666667,2552
8,2562
8.083333333333334,2578
8.166666666666666,2606
8.25,2620
8.333333333333334,2639
8.416666666666666,2646
8.5,2667
8.583333333333334,2685
8.666666666666666,2700
8.75,2714
8.833333333333334,2737
8.916666666666666,2749
9,2769
9.083333333333334,2789
9.166666666666666,2797
9.25,2805
9.333333333333334,2826
9.416666666666666,2844
9.5,2863
9.583333333333334,2888
9.666666666666666,2903
9.75,2917
9.833333333333334,2931
9.916666666666666,2942
10,2946
10.083333333333334,2948
10.166666666666666,2968
10.25,2986
10.333333333333334,2997
10.416666666666666,3012
10.5,3025
10.583333333333334,3039
10.666666666666666,3052
10.75,3059
10.833333333333334,3078
10.916666666666666,3081
11,3091
11.083333333333334,3095
11.166666666666666,3119
11.25,3126
11.333333333333334,3136
11.416666666666666,3139
11.5,3153
11.583333333333334,3162
11.666666666666666,3171
11.75,3172
11.833333333333334,3185
11.916666666666666,3189
12,3204
12.083333333333334,3209
12.166666666666666,3226
12.25,3227
12.333333333333334,3244
12.416666666666666,3248
12.5,3260
12.583333333333334,3267
12.666666666666666,3271
12.75,3281
12.833333333333334,3285
12.916666666666666,3304
13,3309
13.083333333333334,3311
13.166666666666666,3328
13.25,3337
13.333333333333334,3342
13.416666666666666,3360
13.5,3367
13.583333333333334,3362
13.666666666666666,3376
13.75,3388
13.833333333333334,3395
13.916666666666666,3399
14,3403
14.083333333333334,3409
14.166666666666666,3412
14.25,3427
14.333333333333334,3433
14.416666666666666,3446
14.5,3443
14.583333333333334,3451
14.666666666666666,3465
14.75,3478
14.833333333333334,3479
14.916666666666666,3493
15,3499
15.083333333333334,3509
15.166666666666666,3506
15.25,3515
15.333333333333334,3512
15.416666666666666,3519
15.5,3521
15.583333333333334,3526
15.666666666666666,3530
15.75,3548
15.833333333333334,3554
15.916666666666666,3557
16,3564
16.083333333333332,3576
16.166666666666668,3579
16.25,3581
16.333333333333332,3589
16.416666666666668,3594
16.5,3593
16.583333333333332,3599
16.666666666666668,3607
16.75,3601
16.833333333333332,3612
16.916666666666668,3618
17,3623
17.083333333333332,3635
17.166666666666668,3641
17.25,3646
17.333333333333332,3650
17.416666666666668,3646
17.5,3660
17.583333333333332,3665
17.666666666666668,3669
17.75,3677
17.833333333333332,3685
17.916666666666668,3677
18,3686
18.083333333333332,3686
18.166666666666668,3697
18.25,3697
18.333333333333332,3699
18.416666666666668,3710
18.5,3722
18.583333333333332,3728
18.666666666666668,3729
18.75,3731
18.833333333333332,3732
18.916666666666668,3739
19,3748
19.083333333333332,3749
19.166666666666668,3753
19.25,3756
19.333333333333332,3749
19.416666666666668,3758
19.5,3764
19.583333333333332,3768
19.666666666666668,3779
19.75,3779
19.833333333333332,3794
19.916666666666668,3786
20,3793
20.083333333333332,3792
20.166666666666668,3807
20.25,3807
20.333333333333332,3811
20.416666666666668,3815
20.5,3819
20.583333333333332,3823
20.666666666666668,3832
20.75,3834
20.833333333333332,3833
20.916666666666668,3837
21,3843
21.083333333333332,3848
21.166666666666668,3854
21.25,3860
21.333333333333332,3866
21.416666666666668,3873
21.5,3868
21.583333333333332,3885
21.666666666666668,3884
21.75,3889
21.833333333333332,3891
21.916666666666668,3895
22,3902
22.083333333333332,3904
22.166666666666668,3904
22.25,3914
22.333333333333332,3913
22.416666666666668,3917
22.5,3919
22.583333333333332,3921
22.666666666666668,3929
22.75,3927
22.833333333333332,3933
22.916666666666668,3934
23,3944
23.083333333333332,3945
23.166666666666668,3958
23.25,3959
23.333333333333332,3962
23.416666666666668,3963
23.5,3971
23.583333333333332,3978
23.666666666666668,3979
23.75,3990
23.833333333333332,3988
23.916666666666668,3989
24,3997
24.083333333333332,3995
24.166666666666668,4002
24.25,4006
24.333333333333332,4012
24.416666666666668,4022
24.5,4026
24.583333333333332,4025
24.666666666666668,4026
24.75,4045
24.833333333333332,4049
24.916666666666668,4044
25,4046
25.083333333333332,4060
25.166666666666668,4054
25.25,4062
25.333333333333332,4070
25.416666666666668,4076
25.5,4071
25.583333333333332,4078
25.666666666666668,4081
25.75,4085
25.833333333333332,4084
25.916666666666668,4090
26,4100
26.083333333333332,4098
26.166666666666668,4100
26.25,4108
26.333333333333332,4104
26.416666666666668,4123
26.5,4116
26.583333333333332,4127
26.666666666666668,4125
26.75,4127
26.833333333333332,4124
26.916666666666668,4122
27,4131
27.083333333333332,4132
27.166666666666668,4137
27.25,4133
27.333333333333332,4146
27.416666666666668,4145
27.5,4141
27.583333333333332,4141
27.666666666666668,4155
27.75,4156
27.833333333333332,4155
27.916666666666668,4161
28,4168
28.083333333333332,4160
28.166666666666668,4170
28.25,4171
28.333333333333332,4171
28.416666666666668,4173
28.5,4184
28.583333333333332,4179
28.666666666666668,4180
28.75,4180
28.833333333333332,4182
28.916666666666668,4193
29,4201
29.083333333333332,4198
29.166666666666668,4202
29.25,4205
29.333333333333332,4212
29.416666666666668,4205
29.5,4212
29.583333333333332,4214
29.666666666666668,4213
29.75,4216
29.833333333333332,4222
29.916666666666668,4227
30,4225
30.083333333333332,4239
30.166666666666668,4236
30.25,4239
30.333333333333332,4237
30.416666666666668,4243
30.5,4238
30.583333333333332,4244
30.666666666666668,4250
30.75,4245
30.833333333333332,4251
30.916666666666668,4255
31,4257
31.083333333333332,4259
31.166666666666668,4261
31.25,4262
31.333333333333332,4268
31.416666666666668,4268
31.5,4272
31.583333333333332,4278
31.666666666666668,4278
31.75,4271
31.833333333333332,4281
31.916666666666668,4280
32,4283
32.083333333333336,4288
32.166666666666664,4284
32.25,4287
32.333333333333336,4290
32.416666666666664,4296
32.5,4295
32.583333333333336,4300
32.666666666666664,4301
32.75,4298
32.833333333333336,4304
32.916666666666664,4305
33,4303
33.083333333333336,4313
33.166666666666664,4304
33.25,4305
33.333333333333336,4302
33.416666666666664,4308
33.5,4307
33.583333333333336,4306
33.666666666666664,4311
33.75,4309
33.833333333333336,4312
33.916666666666664,4320
34,4313
34.083333333333336,4308
34.166666666666664,4321
34.25,4317
34.333333333333336,4316
34.416666666666664,4321
34.5,4318
34.583333333333336,4325
34.666666666666664,4326
34.75,4325
34.833333333333336,4332
34.916666666666664,4327
35,4336
35.083333333333336,4331
35.166666666666664,4334
35.25,4332
35.333333333333336,4344
35.416666666666664,4339
35.5,4343
35.583333333333336,4342
35.666666666666664,4349
35.75,4349
35.833333333333336,4358
35.916666666666664,4355
36,4359
36.083333333333336,4359
36.166666666666664,4362
36.25,4357
36.333333333333336,4353
36.416666666666664,4365
36.5,4362
36.583333333333336,4361
36.666666666666664,4363
36.75,4364
36.833333333333336,4368
36.916666666666664,4365
37,4370
37.083333333333336,4376
37.166666666666664,4377
37.25,4377
37.333333333333336,4379
37.416666666666664,4378
37.5,4379
37.583333333333336,4376
