"Hours since thread went live","Kenka Dokugaku • Viral Hit - Episode 8 discussion"
41.416666666666664,134
41.5,133
41.583333333333336,133
41.666666666666664,131
41.75,132
41.833333333333336,137
41.916666666666664,133
42,133
42.083333333333336,134
42.166666666666664,137
42.25,134
42.333333333333336,133
42.416666666666664,134
42.5,135
42.583333333333336,136
42.666666666666664,137
42.75,132
42.833333333333336,133
42.916666666666664,132
43,136
43.083333333333336,135
43.166666666666664,137
43.25,137
43.333333333333336,134
43.416666666666664,134
43.5,135
43.583333333333336,136
43.666666666666664,138
43.75,134
43.833333333333336,137
43.916666666666664,134
44,134
44.083333333333336,133
44.166666666666664,136
44.25,139
44.333333333333336,135
44.416666666666664,135
44.5,136
44.583333333333336,137
44.666666666666664,133
44.75,133
44.833333333333336,134
44.916666666666664,134
45,133
45.083333333333336,136
45.166666666666664,132
45.25,136
45.333333333333336,137
45.416666666666664,135
45.5,138
45.583333333333336,138
45.666666666666664,136
45.75,135
45.833333333333336,137
45.916666666666664,132
46,139
46.083333333333336,136
46.166666666666664,138
46.25,135
46.333333333333336,138
46.416666666666664,138
46.5,136
46.583333333333336,138
46.666666666666664,133
46.75,137
46.833333333333336,136
46.916666666666664,137
47,137
47.083333333333336,134
47.166666666666664,135
47.25,138
47.333333333333336,137
47.416666666666664,136
47.5,140
47.583333333333336,135
47.666666666666664,138
47.75,140
47.833333333333336,133
47.916666666666664,137
