"Hours since thread went live","Astro Note - Episode 4 discussion"
26.916666666666668,175
27,176
27.083333333333332,171
27.166666666666668,175
27.25,173
27.333333333333332,172
27.416666666666668,173
27.5,174
27.583333333333332,174
27.666666666666668,171
27.75,171
27.833333333333332,175
27.916666666666668,176
28,175
28.083333333333332,169
28.166666666666668,171
28.25,168
28.333333333333332,173
28.416666666666668,174
28.5,171
28.583333333333332,171
28.666666666666668,173
28.75,173
28.833333333333332,177
28.916666666666668,175
29,172
29.083333333333332,175
29.166666666666668,170
29.25,174
29.333333333333332,171
29.416666666666668,176
29.5,172
29.583333333333332,170
29.666666666666668,170
29.75,174
29.833333333333332,176
29.916666666666668,172
30,173
30.083333333333332,171
30.166666666666668,177
30.25,174
30.333333333333332,173
30.416666666666668,174
30.5,174
30.583333333333332,174
30.666666666666668,172
30.75,172
30.833333333333332,173
30.916666666666668,176
31,170
31.083333333333332,174
31.166666666666668,173
31.25,173
31.333333333333332,172
31.416666666666668,174
31.5,171
31.583333333333332,172
31.666666666666668,175
31.75,172
31.833333333333332,169
31.916666666666668,170
32,175
32.083333333333336,176
32.166666666666664,177
32.25,171
32.333333333333336,176
32.416666666666664,173
32.5,175
32.583333333333336,177
32.666666666666664,173
32.75,173
32.833333333333336,174
32.916666666666664,175
33,176
33.083333333333336,177
33.166666666666664,178
33.25,176
33.333333333333336,181
33.416666666666664,178
33.5,175
33.583333333333336,174
33.666666666666664,180
33.75,177
33.833333333333336,176
34,179
34.083333333333336,180
34.166666666666664,176
34.25,174
34.333333333333336,181
34.416666666666664,180
34.5,180
34.583333333333336,178
34.666666666666664,178
34.75,180
34.833333333333336,179
34.916666666666664,178
35,180
35.083333333333336,183
35.166666666666664,175
35.25,177
35.333333333333336,180
35.416666666666664,181
35.5,178
35.583333333333336,183
35.666666666666664,178
35.75,183
35.833333333333336,181
35.916666666666664,178
36,180
36.083333333333336,179
36.166666666666664,179
36.25,177
36.333333333333336,179
36.416666666666664,182
36.5,181
36.583333333333336,179
36.666666666666664,182
36.75,182
36.833333333333336,181
36.916666666666664,179
37,179
37.083333333333336,179
37.166666666666664,182
37.25,183
37.333333333333336,181
37.416666666666664,181
37.5,179
37.583333333333336,184
37.666666666666664,180
37.75,181
37.833333333333336,181
37.916666666666664,180
38,185
38.083333333333336,185
38.166666666666664,184
38.25,179
38.333333333333336,183
38.416666666666664,184
38.5,184
38.583333333333336,180
38.666666666666664,177
38.75,182
38.833333333333336,179
38.916666666666664,182
39,181
39.083333333333336,179
39.166666666666664,181
39.25,178
39.333333333333336,180
39.416666666666664,182
39.5,180
39.583333333333336,179
39.666666666666664,182
39.75,183
39.833333333333336,183
39.916666666666664,182
40,181
40.083333333333336,181
40.166666666666664,180
40.25,181
40.333333333333336,181
40.416666666666664,181
40.5,185
40.666666666666664,182
40.75,181
40.833333333333336,182
40.916666666666664,184
41,183
41.083333333333336,178
41.166666666666664,182
41.25,179
41.333333333333336,182
41.416666666666664,178
41.5,180
41.583333333333336,182
41.666666666666664,183
41.75,185
41.833333333333336,180
41.916666666666664,185
42,183
42.083333333333336,181
42.166666666666664,183
42.25,182
42.333333333333336,182
42.416666666666664,179
42.5,183
42.583333333333336,180
42.666666666666664,180
42.75,180
42.833333333333336,184
42.916666666666664,178
43,179
43.083333333333336,182
43.166666666666664,181
43.25,180
43.333333333333336,185
43.416666666666664,184
43.5,181
43.583333333333336,181
43.666666666666664,182
43.75,181
43.833333333333336,183
43.916666666666664,184
44,183
44.083333333333336,183
44.166666666666664,184
44.25,184
44.333333333333336,184
44.416666666666664,182
44.5,182
44.583333333333336,183
44.666666666666664,181
44.75,183
44.833333333333336,186
44.916666666666664,182
45,187
45.083333333333336,186
45.166666666666664,185
45.25,185
45.333333333333336,187
45.416666666666664,181
45.5,186
45.583333333333336,183
45.666666666666664,188
45.75,182
45.833333333333336,186
45.916666666666664,183
46,185
46.083333333333336,185
46.166666666666664,187
46.25,185
46.333333333333336,183
46.416666666666664,188
46.5,186
46.583333333333336,184
46.666666666666664,188
46.75,185
46.833333333333336,186
46.916666666666664,183
47,187
47.083333333333336,186
47.166666666666664,183
47.25,186
47.333333333333336,183
47.416666666666664,185
47.5,184
47.583333333333336,184
47.666666666666664,188
47.75,187
47.833333333333336,187
47.916666666666664,188
