"Hours since thread went live","Shuumatsu Train Doko e Iku? • Train to the End of the World - Episode 7 discussion"
13,671
13.083333333333334,678
13.166666666666666,675
13.25,682
13.333333333333334,685
13.416666666666666,680
13.5,688
13.583333333333334,684
13.666666666666666,688
13.75,693
13.833333333333334,693
13.916666666666666,689
14,697
14.083333333333334,690
14.166666666666666,700
14.25,706
14.333333333333334,701
14.416666666666666,714
14.5,709
14.583333333333334,711
14.666666666666666,717
14.75,717
14.833333333333334,722
14.916666666666666,727
15,721
15.083333333333334,723
15.166666666666666,733
15.25,730
15.333333333333334,730
15.416666666666666,730
15.5,734
15.583333333333334,735
15.666666666666666,738
15.75,750
15.833333333333334,747
15.916666666666666,746
16,745
16.083333333333332,750
16.166666666666668,756
16.25,750
16.333333333333332,757
16.416666666666668,759
16.5,757
16.583333333333332,758
16.666666666666668,766
16.75,758
16.833333333333332,759
16.916666666666668,764
17,772
17.083333333333332,766
17.166666666666668,772
17.25,763
17.333333333333332,769
17.416666666666668,772
17.5,771
17.583333333333332,773
17.666666666666668,774
17.75,780
17.833333333333332,779
17.916666666666668,776
18,772
18.083333333333332,778
18.166666666666668,772
18.25,784
18.333333333333332,785
18.416666666666668,782
18.5,788
18.583333333333332,783
18.666666666666668,789
18.75,788
18.833333333333332,792
18.916666666666668,792
19,789
19.083333333333332,791
19.166666666666668,795
19.25,800
19.333333333333332,797
19.416666666666668,792
19.5,794
19.583333333333332,795
19.666666666666668,805
19.75,795
19.833333333333332,799
19.916666666666668,800
20,805
20.083333333333332,801
20.166666666666668,804
20.25,807
20.333333333333332,805
20.416666666666668,809
20.5,811
20.583333333333332,813
20.666666666666668,809
20.75,813
20.833333333333332,811
20.916666666666668,815
21,817
21.083333333333332,809
21.166666666666668,809
21.25,814
21.333333333333332,813
21.416666666666668,814
21.5,815
21.583333333333332,819
21.666666666666668,816
21.75,817
21.833333333333332,823
21.916666666666668,818
22,825
22.083333333333332,824
22.166666666666668,829
22.25,819
22.333333333333332,827
22.416666666666668,825
22.5,826
22.583333333333332,827
22.666666666666668,825
22.75,827
22.833333333333332,836
22.916666666666668,828
23,836
23.083333333333332,832
23.166666666666668,833
23.25,827
23.333333333333332,833
23.416666666666668,831
23.5,836
23.583333333333332,829
23.666666666666668,832
23.75,832
23.833333333333332,832
23.916666666666668,839
24,835
24.083333333333332,838
24.166666666666668,837
24.25,841
24.333333333333332,841
24.416666666666668,841
24.5,840
24.583333333333332,839
24.666666666666668,841
24.75,836
24.833333333333332,836
24.916666666666668,847
25,845
25.083333333333332,846
25.166666666666668,845
25.25,845
25.333333333333332,849
25.416666666666668,849
25.5,853
25.583333333333332,851
25.666666666666668,852
25.75,851
25.833333333333332,853
25.916666666666668,857
26,852
26.083333333333332,853
26.166666666666668,859
26.25,857
26.333333333333332,852
26.416666666666668,856
26.5,859
26.583333333333332,854
26.666666666666668,852
26.75,854
26.833333333333332,858
26.916666666666668,860
27,861
27.083333333333332,860
27.166666666666668,856
27.25,859
27.333333333333332,854
27.416666666666668,859
27.5,861
27.583333333333332,861
27.666666666666668,863
27.75,859
27.833333333333332,862
27.916666666666668,863
28,864
28.083333333333332,861
28.166666666666668,861
28.25,861
28.333333333333332,867
28.416666666666668,862
28.5,871
28.583333333333332,866
28.666666666666668,867
28.75,871
28.833333333333332,870
28.916666666666668,874
29,878
29.083333333333332,875
29.166666666666668,879
29.25,883
29.333333333333332,882
29.416666666666668,876
29.5,885
29.583333333333332,873
29.666666666666668,884
29.75,878
29.833333333333332,880
29.916666666666668,881
30,879
30.083333333333332,884
30.166666666666668,883
30.25,885
30.333333333333332,886
30.416666666666668,882
30.5,884
30.583333333333332,887
30.666666666666668,886
30.75,883
30.833333333333332,889
30.916666666666668,884
31,886
31.083333333333332,883
31.166666666666668,880
31.25,885
31.333333333333332,885
31.416666666666668,886
31.5,886
31.583333333333332,887
31.666666666666668,894
31.75,890
31.833333333333332,886
31.916666666666668,889
32,894
32.083333333333336,892
32.166666666666664,891
32.25,890
32.333333333333336,897
32.416666666666664,897
32.5,890
32.583333333333336,891
32.666666666666664,897
32.75,895
32.833333333333336,898
32.916666666666664,892
33,894
33.083333333333336,902
33.166666666666664,901
33.25,899
33.333333333333336,899
33.416666666666664,893
33.5,893
33.583333333333336,897
33.666666666666664,900
33.75,899
33.833333333333336,899
33.916666666666664,899
34,900
34.083333333333336,897
34.166666666666664,903
34.25,896
34.333333333333336,899
34.416666666666664,899
34.5,897
34.583333333333336,903
34.666666666666664,905
34.75,903
34.833333333333336,896
34.916666666666664,900
35,904
35.083333333333336,900
35.166666666666664,898
35.25,903
35.333333333333336,906
35.416666666666664,904
35.5,904
35.583333333333336,904
35.666666666666664,898
35.75,896
35.833333333333336,907
35.916666666666664,906
36,898
36.083333333333336,903
36.166666666666664,908
36.25,905
36.333333333333336,901
36.416666666666664,907
36.5,906
36.583333333333336,904
36.666666666666664,900
36.75,907
36.833333333333336,907
36.916666666666664,910
37,905
37.083333333333336,906
37.166666666666664,909
37.25,906
37.333333333333336,906
37.416666666666664,908
37.5,907
37.583333333333336,908
37.666666666666664,908
37.75,909
37.833333333333336,906
37.916666666666664,901
38,908
38.083333333333336,902
38.166666666666664,909
38.25,903
38.333333333333336,907
38.416666666666664,909
38.5,905
38.583333333333336,904
38.666666666666664,905
38.75,904
38.833333333333336,902
38.916666666666664,910
39,906
39.083333333333336,908
39.166666666666664,913
39.25,906
39.333333333333336,909
39.416666666666664,911
39.5,908
39.583333333333336,915
39.666666666666664,907
39.75,914
39.833333333333336,918
39.916666666666664,910
40,913
40.083333333333336,920
40.166666666666664,916
40.25,914
40.333333333333336,915
40.416666666666664,916
40.5,910
40.583333333333336,916
40.666666666666664,917
40.75,916
40.833333333333336,919
40.916666666666664,914
41,913
41.083333333333336,918
41.166666666666664,914
41.25,912
41.333333333333336,910
41.416666666666664,916
41.5,920
41.583333333333336,919
41.666666666666664,916
41.75,915
41.833333333333336,916
41.916666666666664,916
42,913
42.083333333333336,919
42.166666666666664,915
42.25,917
42.333333333333336,919
42.416666666666664,919
42.5,920
42.583333333333336,916
42.666666666666664,917
42.75,920
42.833333333333336,916
42.916666666666664,912
43,921
43.083333333333336,922
43.166666666666664,915
43.25,914
43.333333333333336,918
43.416666666666664,920
43.5,920
43.583333333333336,922
43.666666666666664,917
43.75,921
43.833333333333336,922
43.916666666666664,919
44,922
44.083333333333336,918
44.166666666666664,916
44.25,919
44.333333333333336,915
44.416666666666664,925
44.5,914
44.583333333333336,920
44.666666666666664,918
44.75,920
44.833333333333336,919
44.916666666666664,922
45,916
45.083333333333336,922
45.166666666666664,920
45.25,920
45.333333333333336,922
45.416666666666664,921
45.5,921
45.583333333333336,921
45.666666666666664,919
45.75,918
45.833333333333336,920
45.916666666666664,918
46,918
46.083333333333336,918
46.166666666666664,921
46.25,921
46.333333333333336,921
46.416666666666664,918
46.5,921
46.583333333333336,917
46.666666666666664,927
46.75,922
46.833333333333336,920
46.916666666666664,922
47,923
47.083333333333336,921
47.166666666666664,922
47.25,922
47.333333333333336,918
47.416666666666664,920
47.5,922
47.583333333333336,926
47.666666666666664,920
47.75,924
47.833333333333336,923
47.916666666666664,922
