"Hours since thread went live","Karasu wa Aruji wo Erabanai • Yatagarasu: The Raven Does Not Choose Its Master - Episode 6 discussion"
26.583333333333332,144
26.666666666666668,142
26.75,141
26.833333333333332,142
26.916666666666668,143
27,143
27.083333333333332,146
27.166666666666668,141
27.25,141
27.333333333333332,140
27.416666666666668,141
27.5,144
27.583333333333332,143
27.666666666666668,145
27.75,148
27.833333333333332,143
27.916666666666668,146
28,145
28.083333333333332,144
28.166666666666668,148
28.25,141
28.333333333333332,142
28.416666666666668,148
28.5,148
28.583333333333332,146
28.666666666666668,148
28.75,150
28.833333333333332,145
28.916666666666668,146
29,151
29.083333333333332,148
29.166666666666668,150
29.25,148
29.333333333333332,148
29.416666666666668,146
29.5,149
29.583333333333332,149
29.666666666666668,144
29.75,148
29.833333333333332,150
29.916666666666668,145
30,151
30.083333333333332,147
30.166666666666668,146
30.25,146
30.333333333333332,148
30.416666666666668,153
30.5,148
30.583333333333332,150
30.666666666666668,146
30.75,150
30.833333333333332,154
30.916666666666668,154
31,152
31.083333333333332,151
31.166666666666668,154
31.25,155
31.333333333333332,151
31.416666666666668,150
31.5,149
31.583333333333332,149
31.666666666666668,149
31.75,150
31.833333333333332,154
31.916666666666668,149
32,150
32.083333333333336,151
32.166666666666664,149
32.25,153
32.333333333333336,152
32.416666666666664,153
32.5,156
32.583333333333336,151
32.666666666666664,153
32.75,151
32.833333333333336,149
32.916666666666664,153
33,149
33.083333333333336,153
33.166666666666664,156
33.25,152
33.333333333333336,156
33.416666666666664,150
33.5,152
33.583333333333336,155
33.666666666666664,153
33.75,152
33.833333333333336,157
33.916666666666664,152
34,152
34.083333333333336,154
34.166666666666664,155
34.25,155
34.333333333333336,158
34.416666666666664,157
34.5,155
34.583333333333336,154
34.666666666666664,157
34.75,156
34.833333333333336,157
34.916666666666664,155
35,155
35.083333333333336,154
35.166666666666664,155
35.25,157
35.333333333333336,155
35.416666666666664,157
35.5,156
35.583333333333336,158
35.666666666666664,155
35.75,157
35.833333333333336,157
35.916666666666664,152
36,158
36.083333333333336,158
36.166666666666664,158
36.25,157
36.333333333333336,158
36.416666666666664,153
36.5,155
36.583333333333336,152
36.666666666666664,153
36.75,155
36.833333333333336,155
36.916666666666664,155
37,156
37.083333333333336,155
37.166666666666664,156
37.25,156
37.333333333333336,156
37.416666666666664,156
37.5,156
37.583333333333336,160
37.666666666666664,158
37.75,154
37.833333333333336,160
37.916666666666664,159
38,159
38.083333333333336,158
38.166666666666664,159
38.25,155
38.333333333333336,155
38.416666666666664,158
38.5,156
38.583333333333336,156
38.666666666666664,157
38.75,157
38.833333333333336,154
38.916666666666664,156
39,158
39.083333333333336,153
39.166666666666664,154
39.25,156
39.333333333333336,158
39.416666666666664,156
39.5,154
39.583333333333336,157
39.666666666666664,158
39.75,157
39.833333333333336,160
39.916666666666664,159
40,159
40.083333333333336,157
40.166666666666664,158
40.25,153
40.333333333333336,155
40.416666666666664,156
40.5,161
40.583333333333336,157
40.666666666666664,157
40.75,157
40.833333333333336,156
40.916666666666664,153
41,158
41.083333333333336,158
41.166666666666664,160
41.25,160
41.333333333333336,153
41.416666666666664,156
41.5,158
41.583333333333336,158
41.666666666666664,155
41.75,158
41.833333333333336,160
41.916666666666664,157
42,157
42.083333333333336,159
42.166666666666664,156
42.25,155
42.333333333333336,161
42.416666666666664,155
42.5,160
42.583333333333336,157
42.666666666666664,156
42.75,159
42.833333333333336,158
42.916666666666664,159
43,157
43.083333333333336,155
43.166666666666664,153
43.25,156
43.333333333333336,154
43.416666666666664,156
43.5,161
43.583333333333336,162
43.666666666666664,154
43.75,155
43.833333333333336,159
43.916666666666664,155
44,157
44.083333333333336,155
44.166666666666664,156
44.25,156
44.333333333333336,157
44.416666666666664,162
44.5,160
44.583333333333336,155
44.666666666666664,157
44.75,162
44.833333333333336,159
44.916666666666664,155
45,158
45.083333333333336,158
45.166666666666664,157
45.25,156
45.333333333333336,158
45.416666666666664,155
45.5,159
45.583333333333336,156
45.666666666666664,159
45.75,156
45.833333333333336,156
45.916666666666664,161
46,157
46.083333333333336,158
46.166666666666664,161
46.25,160
46.333333333333336,161
46.416666666666664,162
46.5,156
46.583333333333336,160
46.666666666666664,159
46.75,155
46.833333333333336,155
46.916666666666664,159
47,158
47.083333333333336,159
47.166666666666664,161
47.25,159
47.333333333333336,161
47.416666666666664,161
47.5,161
47.583333333333336,157
47.666666666666664,157
47.75,158
47.833333333333336,156
47.916666666666664,160
