"Hours since thread went live","Spy x Family - Episode 1 discussion"
11.083333333333334,11098
11.166666666666666,11146
11.25,11194
11.333333333333334,11219
11.416666666666666,11258
11.5,11292
11.583333333333334,11340
11.666666666666666,11378
11.75,11436
11.833333333333334,11470
11.916666666666666,11508
12,11546
12.083333333333334,11579
12.166666666666666,11625
12.25,11656
12.333333333333334,11704
12.416666666666666,11737
12.5,11769
12.583333333333334,11804
12.666666666666666,11848
12.75,11870
12.833333333333334,11907
12.916666666666666,11938
13,11961
13.083333333333334,12010
13.166666666666666,12047
13.25,12064
13.333333333333334,12093
13.416666666666666,12127
13.5,12160
13.583333333333334,12197
13.666666666666666,12227
13.75,12262
13.833333333333334,12302
13.916666666666666,12320
14,12347
14.083333333333334,12373
14.166666666666666,12399
14.25,12440
14.333333333333334,12470
14.416666666666666,12493
14.5,12519
14.583333333333334,12551
14.666666666666666,12586
14.75,12610
14.833333333333334,12632
14.916666666666666,12655
15,12688
15.083333333333334,12717
15.166666666666666,12758
15.25,12780
15.333333333333334,12805
15.416666666666666,12832
15.5,12871
15.583333333333334,12897
15.666666666666666,12935
15.75,12955
15.833333333333334,12995
15.916666666666666,13008
16,13038
16.083333333333332,13067
16.166666666666668,13096
16.25,13133
16.333333333333332,13158
16.416666666666668,13183
16.5,13206
16.583333333333332,13231
16.666666666666668,13262
16.75,13283
16.833333333333332,13308
16.916666666666668,13330
17,13343
17.083333333333332,13362
17.166666666666668,13392
17.25,13418
17.333333333333332,13443
17.416666666666668,13470
17.5,13498
17.583333333333332,13510
17.666666666666668,13530
17.75,13550
17.833333333333332,13567
17.916666666666668,13591
18,13624
18.083333333333332,13647
18.166666666666668,13661
18.25,13680
18.333333333333332,13693
18.416666666666668,13705
18.5,13722
18.583333333333332,13747
18.666666666666668,13765
18.75,13787
18.833333333333332,13806
18.916666666666668,13824
19,13844
19.083333333333332,13861
19.166666666666668,13880
19.25,13897
19.333333333333332,13915
19.416666666666668,13927
19.5,13952
19.583333333333332,13974
19.666666666666668,14005
19.75,14016
19.833333333333332,14041
19.916666666666668,14057
20,14079
20.083333333333332,14097
20.166666666666668,14107
20.25,14137
20.333333333333332,14141
20.416666666666668,14170
20.5,14186
20.583333333333332,14208
20.666666666666668,14226
20.75,14249
20.833333333333332,14271
20.916666666666668,14285
21,14300
21.083333333333332,14307
21.166666666666668,14324
21.25,14335
21.333333333333332,14351
21.416666666666668,14360
21.5,14388
21.583333333333332,14414
21.666666666666668,14424
21.75,14442
21.833333333333332,14445
21.916666666666668,14470
22,14488
22.083333333333332,14497
22.166666666666668,14513
22.25,14536
22.333333333333332,14552
22.416666666666668,14570
22.5,14596
22.583333333333332,14604
22.666666666666668,14629
22.75,14647
22.833333333333332,14670
22.916666666666668,14692
23,14707
23.083333333333332,14733
23.166666666666668,14746
23.25,14749
23.333333333333332,14767
23.416666666666668,14789
23.5,14804
23.583333333333332,14814
23.666666666666668,14839
23.75,14848
23.833333333333332,14859
23.916666666666668,14867
24,14875
24.083333333333332,14881
24.166666666666668,14891
24.25,14910
24.333333333333332,14913
24.416666666666668,14931
24.5,14942
24.583333333333332,14939
24.666666666666668,14954
24.75,14964
24.833333333333332,14974
24.916666666666668,14988
25,15001
25.083333333333332,15010
25.166666666666668,15028
25.25,15037
25.333333333333332,15045
25.416666666666668,15061
25.5,15076
25.583333333333332,15078
25.666666666666668,15085
25.75,15107
25.833333333333332,15106
25.916666666666668,15126
26,15140
26.083333333333332,15141
26.166666666666668,15150
26.25,15162
26.333333333333332,15173
26.416666666666668,15170
26.5,15185
26.583333333333332,15199
26.666666666666668,15197
26.75,15208
26.833333333333332,15224
26.916666666666668,15232
27,15240
27.083333333333332,15242
27.166666666666668,15259
27.25,15262
27.333333333333332,15265
27.416666666666668,15284
27.5,15291
27.583333333333332,15291
27.666666666666668,15312
27.75,15317
27.833333333333332,15333
27.916666666666668,15334
28,15335
28.083333333333332,15347
28.166666666666668,15358
28.25,15374
28.333333333333332,15382
28.416666666666668,15380
28.5,15392
28.583333333333332,15397
28.666666666666668,15407
28.75,15404
28.833333333333332,15411
28.916666666666668,15431
29,15435
29.083333333333332,15446
29.166666666666668,15454
29.25,15462
29.333333333333332,15465
29.416666666666668,15480
29.5,15483
29.583333333333332,15490
29.666666666666668,15502
29.75,15503
29.833333333333332,15513
29.916666666666668,15524
30,15537
30.083333333333332,15535
30.166666666666668,15556
30.25,15556
30.333333333333332,15559
30.416666666666668,15564
30.5,15569
30.583333333333332,15576
30.666666666666668,15585
30.75,15587
30.833333333333332,15591
30.916666666666668,15605
31,15611
31.083333333333332,15626
31.166666666666668,15621
31.25,15630
31.333333333333332,15639
31.416666666666668,15648
31.5,15649
31.583333333333332,15659
31.666666666666668,15677
31.75,15679
31.833333333333332,15686
31.916666666666668,15686
32,15700
32.083333333333336,15703
32.166666666666664,15711
32.25,15707
32.333333333333336,15719
32.416666666666664,15726
32.5,15723
32.583333333333336,15731
32.666666666666664,15742
32.75,15747
32.833333333333336,15749
32.916666666666664,15751
33,15766
33.083333333333336,15769
33.166666666666664,15778
33.25,15786
33.333333333333336,15786
33.416666666666664,15793
33.5,15802
33.583333333333336,15794
33.666666666666664,15806
33.75,15815
33.833333333333336,15816
33.916666666666664,15828
34,15829
34.083333333333336,15833
34.166666666666664,15835
34.25,15838
34.333333333333336,15860
34.416666666666664,15863
34.5,15866
34.583333333333336,15872
34.666666666666664,15868
34.75,15886
34.833333333333336,15884
34.916666666666664,15883
35,15894
35.083333333333336,15892
35.166666666666664,15895
35.25,15909
35.333333333333336,15906
35.416666666666664,15915
35.5,15920
35.583333333333336,15920
35.666666666666664,15938
35.75,15941
35.833333333333336,15943
35.916666666666664,15961
36,15961
36.083333333333336,15977
36.166666666666664,15976
36.25,15976
36.333333333333336,15976
36.416666666666664,15982
36.5,15992
36.583333333333336,15988
36.666666666666664,15992
36.75,15995
36.833333333333336,16006
36.916666666666664,16016
37,16015
37.083333333333336,16018
37.166666666666664,16022
37.25,16035
37.333333333333336,16030
37.416666666666664,16034
37.5,16038
37.583333333333336,16039
37.666666666666664,16046
37.75,16050
37.833333333333336,16058
37.916666666666664,16060
38,16061
38.083333333333336,16061
38.166666666666664,16075
38.25,16072
38.333333333333336,16079
38.416666666666664,16085
38.5,16084
38.583333333333336,16089
38.666666666666664,16084
38.75,16102
38.833333333333336,16098
38.916666666666664,16102
39,16102
39.083333333333336,16106
39.166666666666664,16117
39.25,16124
39.333333333333336,16120
39.416666666666664,16118
39.5,16126
39.583333333333336,16132
39.666666666666664,16126
39.75,16127
39.833333333333336,16138
39.916666666666664,16141
40,16144
40.083333333333336,16150
40.166666666666664,16152
40.25,16156
40.333333333333336,16144
40.416666666666664,16152
40.5,16155
40.583333333333336,16150
40.666666666666664,16157
40.75,16151
40.833333333333336,16161
40.916666666666664,16168
41,16170
41.083333333333336,16174
41.166666666666664,16179
41.25,16173
41.333333333333336,16186
41.416666666666664,16181
41.5,16187
41.583333333333336,16183
41.666666666666664,16194
41.75,16185
41.833333333333336,16192
41.916666666666664,16187
42,16197
42.083333333333336,16202
42.166666666666664,16200
42.25,16190
42.333333333333336,16206
42.416666666666664,16202
42.5,16200
42.583333333333336,16207
42.666666666666664,16213
42.75,16220
42.833333333333336,16225
42.916666666666664,16226
43,16215
43.083333333333336,16226
43.166666666666664,16219
43.25,16225
43.333333333333336,16227
43.416666666666664,16232
43.5,16246
43.583333333333336,16246
43.666666666666664,16250
43.75,16244
43.833333333333336,16253
43.916666666666664,16254
44,16255
44.083333333333336,16261
44.166666666666664,16247
44.25,16255
44.333333333333336,16260
44.416666666666664,16260
44.5,16266
44.583333333333336,16264
44.666666666666664,16272
44.75,16264
44.833333333333336,16266
44.916666666666664,16275
45,16273
45.083333333333336,16279
45.166666666666664,16284
45.25,16292
45.333333333333336,16288
45.416666666666664,16296
45.5,16291
45.583333333333336,16306
45.666666666666664,16307
45.75,16306
45.833333333333336,16311
45.916666666666664,16302
46,16310
46.083333333333336,16311
46.166666666666664,16320
46.25,16318
46.333333333333336,16320
46.416666666666664,16326
46.5,16318
46.583333333333336,16329
46.666666666666664,16323
46.75,16331
46.833333333333336,16336
46.916666666666664,16334
47,16336
47.083333333333336,16342
47.166666666666664,16343
47.25,16342
47.333333333333336,16348
47.416666666666664,16345
47.5,16347
47.583333333333336,16348
47.666666666666664,16357
47.75,16359
47.833333333333336,16354
47.916666666666664,16356
