"Hours since thread went live","Dekisokonai to Yobareta Moto Eiyuu wa, Jikka kara Tsuihou Sareta no de Suki Katte ni Ikiru Koto ni Shita • The Banished Former Hero Lives as He Pleases - Episode 9 discussion"
38.416666666666664,0
38.5,1
38.583333333333336,0
38.666666666666664,4
38.75,3
38.833333333333336,0
38.916666666666664,3
39,1
39.083333333333336,0
39.166666666666664,0
39.25,4
39.333333333333336,0
39.416666666666664,2
39.5,0
39.583333333333336,3
39.666666666666664,1
39.75,3
39.833333333333336,1
39.916666666666664,0
40,4
40.083333333333336,4
40.166666666666664,0
40.25,2
40.333333333333336,0
40.416666666666664,0
40.5,0
40.583333333333336,2
40.666666666666664,0
40.75,2
40.833333333333336,0
40.916666666666664,0
41,1
41.083333333333336,0
41.166666666666664,0
41.25,0
41.333333333333336,0
41.416666666666664,0
41.5,1
41.583333333333336,0
41.666666666666664,0
41.75,3
41.833333333333336,1
41.916666666666664,0
42,0
42.083333333333336,0
42.166666666666664,0
42.25,2
42.333333333333336,0
42.416666666666664,0
42.5,3
42.583333333333336,0
42.666666666666664,0
42.75,0
42.833333333333336,1
42.916666666666664,0
43,0
43.083333333333336,0
43.166666666666664,2
43.25,4
43.333333333333336,0
43.416666666666664,0
43.5,0
43.583333333333336,4
43.666666666666664,0
43.75,0
43.833333333333336,2
43.916666666666664,0
44,0
44.083333333333336,4
44.166666666666664,0
44.25,0
44.333333333333336,2
44.416666666666664,3
44.5,1
44.583333333333336,1
44.666666666666664,0
44.75,1
44.833333333333336,0
44.916666666666664,0
45,0
45.083333333333336,0
45.166666666666664,3
45.25,0
45.333333333333336,0
45.416666666666664,0
45.5,0
45.583333333333336,0
45.666666666666664,2
45.75,3
45.833333333333336,0
45.916666666666664,0
46,0
46.083333333333336,0
46.166666666666664,0
46.25,2
46.333333333333336,2
46.416666666666664,1
46.5,0
46.583333333333336,0
46.666666666666664,0
46.75,0
46.833333333333336,0
46.916666666666664,0
47,0
47.083333333333336,1
47.166666666666664,0
47.25,3
47.333333333333336,0
47.416666666666664,0
47.5,0
47.583333333333336,0
47.666666666666664,0
47.75,2
47.833333333333336,1
47.916666666666664,3
