"Hours since thread went live","Kenka Dokugaku • Viral Hit - Episode 7 discussion"
21.833333333333332,98
21.916666666666668,96
22,95
22.083333333333332,102
22.166666666666668,102
22.25,101
22.333333333333332,96
22.416666666666668,100
22.5,102
22.583333333333332,99
22.666666666666668,101
22.75,100
22.833333333333332,99
22.916666666666668,98
23,104
23.083333333333332,103
23.166666666666668,101
23.25,99
23.333333333333332,100
23.416666666666668,103
23.5,99
23.583333333333332,101
23.666666666666668,103
23.75,103
23.833333333333332,102
23.916666666666668,102
24,99
24.083333333333332,104
24.166666666666668,100
24.25,101
24.333333333333332,101
24.416666666666668,99
24.5,99
24.583333333333332,101
24.666666666666668,99
24.75,100
24.833333333333332,101
24.916666666666668,105
25,103
25.083333333333332,102
25.166666666666668,106
25.25,102
25.333333333333332,104
25.416666666666668,99
25.5,104
25.583333333333332,106
25.666666666666668,104
25.75,103
25.833333333333332,103
25.916666666666668,103
26,106
26.083333333333332,105
26.166666666666668,104
26.25,105
26.333333333333332,103
26.416666666666668,103
26.5,105
26.583333333333332,105
26.666666666666668,105
26.75,105
26.833333333333332,106
26.916666666666668,107
27,106
27.083333333333332,104
27.166666666666668,102
27.25,101
27.333333333333332,100
27.416666666666668,108
27.5,103
27.583333333333332,106
27.666666666666668,103
27.75,102
27.833333333333332,104
27.916666666666668,104
28,104
28.083333333333332,103
28.166666666666668,104
28.25,101
28.333333333333332,103
28.416666666666668,106
28.5,103
28.583333333333332,103
28.666666666666668,105
28.75,101
28.833333333333332,106
28.916666666666668,100
29,107
29.083333333333332,107
29.166666666666668,102
29.25,104
29.333333333333332,104
29.416666666666668,102
29.5,101
29.583333333333332,103
29.666666666666668,100
29.75,106
29.833333333333332,106
29.916666666666668,103
30,102
30.083333333333332,105
30.166666666666668,104
30.25,101
30.333333333333332,104
30.416666666666668,103
30.5,104
30.583333333333332,102
30.666666666666668,104
30.75,104
30.833333333333332,105
30.916666666666668,105
31,102
31.083333333333332,107
31.166666666666668,102
31.25,106
31.333333333333332,104
31.416666666666668,105
31.5,106
31.583333333333332,104
31.666666666666668,104
31.75,104
31.833333333333332,101
31.916666666666668,107
32,103
32.083333333333336,106
32.166666666666664,109
32.25,106
32.333333333333336,103
32.416666666666664,103
32.5,101
32.583333333333336,108
32.666666666666664,105
32.75,104
32.833333333333336,103
32.916666666666664,102
33,102
33.083333333333336,106
33.166666666666664,104
33.25,102
33.333333333333336,103
33.416666666666664,101
33.5,102
33.583333333333336,104
33.666666666666664,105
33.75,108
33.833333333333336,106
33.916666666666664,106
34,105
34.083333333333336,102
34.166666666666664,107
34.25,106
34.333333333333336,103
34.416666666666664,103
34.5,104
34.583333333333336,106
34.666666666666664,106
34.75,105
34.833333333333336,110
34.916666666666664,104
35,103
35.083333333333336,107
35.166666666666664,107
35.25,107
35.333333333333336,106
35.416666666666664,105
35.5,105
35.583333333333336,106
35.666666666666664,105
35.75,103
35.833333333333336,108
35.916666666666664,102
36,103
36.083333333333336,107
36.166666666666664,107
36.25,106
36.333333333333336,106
36.416666666666664,105
36.5,108
36.583333333333336,105
36.666666666666664,105
36.75,107
36.833333333333336,109
36.916666666666664,104
37,105
37.083333333333336,107
37.166666666666664,105
37.25,103
37.333333333333336,106
37.416666666666664,107
37.5,105
37.583333333333336,106
37.666666666666664,106
37.75,105
37.833333333333336,107
37.916666666666664,105
38,109
38.083333333333336,104
38.166666666666664,104
38.25,103
38.333333333333336,106
38.416666666666664,103
38.5,105
38.583333333333336,105
38.666666666666664,106
38.75,109
38.833333333333336,102
38.916666666666664,106
39,105
39.083333333333336,105
39.166666666666664,105
39.25,108
39.333333333333336,105
39.416666666666664,106
39.5,109
39.583333333333336,108
39.666666666666664,107
39.75,103
39.833333333333336,103
39.916666666666664,106
40,108
40.083333333333336,106
40.166666666666664,105
40.25,105
40.333333333333336,108
40.416666666666664,103
40.5,107
40.583333333333336,109
40.666666666666664,105
40.75,107
40.833333333333336,108
40.916666666666664,103
41,107
41.083333333333336,109
41.166666666666664,110
41.25,108
41.333333333333336,104
41.416666666666664,110
41.5,107
41.583333333333336,109
41.666666666666664,111
41.75,107
41.833333333333336,109
41.916666666666664,105
42,107
42.083333333333336,107
42.166666666666664,103
42.25,108
42.333333333333336,103
42.416666666666664,109
42.5,106
42.583333333333336,104
42.666666666666664,109
42.75,111
42.833333333333336,108
42.916666666666664,108
43,103
43.083333333333336,106
43.166666666666664,105
43.25,103
43.333333333333336,108
43.416666666666664,103
43.5,106
43.583333333333336,105
43.666666666666664,104
43.75,107
43.833333333333336,108
43.916666666666664,105
44,110
44.083333333333336,106
44.166666666666664,108
44.25,110
44.333333333333336,109
44.416666666666664,109
44.5,106
44.583333333333336,103
44.666666666666664,105
44.75,103
44.833333333333336,110
44.916666666666664,105
45,108
45.083333333333336,104
45.166666666666664,106
45.25,110
45.333333333333336,108
45.416666666666664,108
45.5,108
45.583333333333336,108
45.666666666666664,106
45.75,107
45.833333333333336,105
45.916666666666664,111
46,110
46.083333333333336,104
46.166666666666664,103
46.25,103
46.333333333333336,110
46.416666666666664,106
46.5,108
46.583333333333336,106
46.666666666666664,106
46.75,108
46.833333333333336,108
46.916666666666664,106
47,108
47.083333333333336,111
47.166666666666664,106
47.25,109
47.333333333333336,111
47.416666666666664,110
47.5,109
47.583333333333336,105
47.666666666666664,111
47.75,106
47.833333333333336,110
47.916666666666664,107
