"Hours since thread went live","Mushoku Tensei: Isekai Ittara Honki Dasu Season 2 • Mushoku Tensei: Jobless Reincarnation Season 2 - Episode 12 discussion - FINAL"
0,17
0.08333333333333333,70
0.16666666666666666,127
0.25,166
0.3333333333333333,236
0.4166666666666667,285
0.5,330
0.5833333333333334,391
0.6666666666666666,451
0.75,521
0.8333333333333334,571
0.9166666666666666,654
1,704
1.0833333333333333,771
1.1666666666666667,844
1.25,893
1.3333333333333333,955
1.4166666666666667,1034
1.5,1102
1.5833333333333333,1182
1.6666666666666667,1245
1.75,1300
1.8333333333333333,1366
1.9166666666666667,1429
2,1486
2.0833333333333335,1543
2.1666666666666665,1605
2.25,1665
2.3333333333333335,1717
2.4166666666666665,1756
2.5,1799
2.5833333333333335,1848
2.6666666666666665,1903
2.75,1949
2.8333333333333335,2009
2.9166666666666665,2053
3,2098
3.0833333333333335,2148
3.1666666666666665,2197
3.25,2235
3.3333333333333335,2276
3.4166666666666665,2316
3.5,2347
3.5833333333333335,2394
3.6666666666666665,2438
3.75,2474
3.8333333333333335,2520
3.9166666666666665,2556
4,2591
4.083333333333333,2641
4.166666666666667,2671
4.25,2696
4.333333333333333,2729
4.416666666666667,2763
4.5,2787
4.583333333333333,2825
4.666666666666667,2858
4.75,2894
4.833333333333333,2929
4.916666666666667,2958
5,2983
5.083333333333333,3016
5.166666666666667,3046
5.25,3073
5.333333333333333,3104
5.416666666666667,3132
5.5,3173
5.583333333333333,3195
5.666666666666667,3217
5.75,3238
5.833333333333333,3262
5.916666666666667,3287
6,3305
6.083333333333333,3350
6.166666666666667,3369
6.25,3387
6.333333333333333,3416
6.416666666666667,3452
6.5,3480
6.583333333333333,3509
6.666666666666667,3535
6.75,3557
6.833333333333333,3567
6.916666666666667,3591
7,3621
7.083333333333333,3658
7.166666666666667,3674
7.25,3699
7.333333333333333,3712
7.416666666666667,3732
7.5,3759
7.583333333333333,3771
7.666666666666667,3792
7.75,3803
7.833333333333333,3831
7.916666666666667,3861
8,3873
8.083333333333334,3904
8.166666666666666,3921
8.25,3949
8.333333333333334,3968
8.416666666666666,3981
8.5,4011
8.583333333333334,4023
8.666666666666666,4033
8.75,4055
8.833333333333334,4070
8.916666666666666,4096
9,4098
9.083333333333334,4118
9.166666666666666,4137
9.25,4164
9.333333333333334,4166
9.416666666666666,4187
9.5,4206
9.583333333333334,4211
9.666666666666666,4232
9.75,4247
9.833333333333334,4261
9.916666666666666,4277
10,4293
10.083333333333334,4307
10.166666666666666,4312
10.25,4334
10.333333333333334,4344
10.416666666666666,4359
10.5,4374
10.583333333333334,4395
10.666666666666666,4402
10.75,4422
10.833333333333334,4430
10.916666666666666,4449
11,4460
11.083333333333334,4471
11.166666666666666,4482
11.25,4506
11.333333333333334,4515
11.416666666666666,4531
11.5,4544
11.583333333333334,4554
11.666666666666666,4565
11.75,4578
11.833333333333334,4581
11.916666666666666,4604
12,4615
12.083333333333334,4621
12.166666666666666,4640
12.25,4655
12.333333333333334,4668
12.416666666666666,4671
12.5,4678
12.583333333333334,4686
12.666666666666666,4698
12.75,4704
12.833333333333334,4712
12.916666666666666,4723
13,4735
13.083333333333334,4755
13.166666666666666,4757
13.25,4770
13.333333333333334,4777
13.416666666666666,4781
13.5,4785
13.583333333333334,4805
13.666666666666666,4811
13.75,4812
13.833333333333334,4822
13.916666666666666,4824
14,4833
14.083333333333334,4839
14.166666666666666,4857
14.25,4864
14.333333333333334,4878
14.416666666666666,4886
14.5,4898
14.583333333333334,4914
14.666666666666666,4909
14.75,4928
14.833333333333334,4928
14.916666666666666,4935
15,4939
15.083333333333334,4941
15.166666666666666,4951
15.25,4967
15.333333333333334,4970
15.416666666666666,4973
15.5,4986
15.583333333333334,4992
15.666666666666666,5009
15.75,5014
15.833333333333334,5024
15.916666666666666,5031
16,5037
16.083333333333332,5042
16.166666666666668,5052
16.25,5061
16.333333333333332,5055
16.416666666666668,5070
16.5,5076
16.583333333333332,5085
16.666666666666668,5088
16.75,5089
16.833333333333332,5090
16.916666666666668,5093
17,5104
17.083333333333332,5109
17.166666666666668,5116
17.25,5126
17.333333333333332,5122
17.416666666666668,5124
17.5,5137
17.583333333333332,5145
17.666666666666668,5152
17.75,5145
17.833333333333332,5151
17.916666666666668,5157
18,5169
18.083333333333332,5169
18.166666666666668,5164
18.25,5169
18.333333333333332,5177
18.416666666666668,5183
18.5,5192
18.583333333333332,5186
18.666666666666668,5199
18.75,5207
18.833333333333332,5206
18.916666666666668,5207
19,5221
19.083333333333332,5215
19.166666666666668,5227
19.25,5229
19.333333333333332,5228
19.416666666666668,5234
19.5,5240
19.583333333333332,5241
19.666666666666668,5253
19.75,5252
19.833333333333332,5268
19.916666666666668,5266
20,5275
20.083333333333332,5272
20.166666666666668,5285
20.25,5286
20.333333333333332,5290
20.416666666666668,5295
20.5,5296
20.583333333333332,5298
20.666666666666668,5308
20.75,5313
20.833333333333332,5319
20.916666666666668,5323
21,5335
21.083333333333332,5327
21.166666666666668,5343
21.25,5344
21.333333333333332,5355
21.416666666666668,5358
21.5,5361
21.583333333333332,5367
21.666666666666668,5369
21.75,5381
21.833333333333332,5385
21.916666666666668,5387
22,5387
22.083333333333332,5403
22.166666666666668,5400
22.25,5410
22.333333333333332,5417
22.416666666666668,5411
22.5,5422
22.583333333333332,5426
22.666666666666668,5425
22.75,5430
22.833333333333332,5440
22.916666666666668,5449
23,5447
23.083333333333332,5447
23.166666666666668,5461
23.25,5462
23.333333333333332,5470
23.416666666666668,5474
23.5,5477
23.583333333333332,5471
23.666666666666668,5473
23.75,5483
23.833333333333332,5481
23.916666666666668,5483
24,5493
24.083333333333332,5498
24.166666666666668,5502
24.25,5514
24.333333333333332,5516
24.416666666666668,5516
24.5,5523
24.583333333333332,5520
24.666666666666668,5515
24.75,5520
24.833333333333332,5537
24.916666666666668,5534
25,5546
25.083333333333332,5543
25.166666666666668,5554
25.25,5553
25.333333333333332,5556
25.416666666666668,5568
25.5,5568
25.583333333333332,5569
25.666666666666668,5579
25.75,5583
25.833333333333332,5577
25.916666666666668,5571
26,5578
26.083333333333332,5580
26.166666666666668,5582
26.25,5591
26.333333333333332,5606
26.416666666666668,5603
26.5,5606
26.583333333333332,5612
26.666666666666668,5612
26.75,5612
26.833333333333332,5615
26.916666666666668,5621
27,5628
27.083333333333332,5631
27.166666666666668,5632
27.25,5642
27.333333333333332,5637
27.416666666666668,5638
27.5,5650
27.583333333333332,5647
27.666666666666668,5650
27.75,5647
27.833333333333332,5656
27.916666666666668,5663
28,5667
28.083333333333332,5669
28.166666666666668,5669
28.25,5674
28.333333333333332,5675
28.416666666666668,5681
28.5,5676
28.583333333333332,5680
28.666666666666668,5686
28.75,5687
28.833333333333332,5694
28.916666666666668,5699
29,5700
29.083333333333332,5692
29.166666666666668,5703
29.25,5706
29.333333333333332,5700
29.416666666666668,5711
29.5,5713
29.583333333333332,5714
29.666666666666668,5718
29.75,5720
29.833333333333332,5725
29.916666666666668,5727
30,5733
30.083333333333332,5736
30.166666666666668,5736
30.25,5732
30.333333333333332,5734
30.416666666666668,5741
30.5,5742
30.583333333333332,5745
30.666666666666668,5753
30.75,5756
30.833333333333332,5751
30.916666666666668,5755
31,5754
31.083333333333332,5763
31.166666666666668,5761
31.25,5761
31.333333333333332,5763
31.416666666666668,5761
31.5,5763
31.583333333333332,5768
31.666666666666668,5771
31.75,5775
31.833333333333332,5778
31.916666666666668,5781
32,5774
32.083333333333336,5776
32.166666666666664,5775
32.25,5771
32.333333333333336,5778
32.416666666666664,5781
32.5,5780
32.583333333333336,5787
32.666666666666664,5789
32.75,5786
32.833333333333336,5785
32.916666666666664,5792
33,5792
33.083333333333336,5794
33.166666666666664,5792
33.25,5796
33.333333333333336,5807
33.416666666666664,5801
33.5,5807
33.583333333333336,5812
33.666666666666664,5809
33.75,5810
33.833333333333336,5811
33.916666666666664,5805
34,5810
34.083333333333336,5811
34.166666666666664,5821
34.25,5819
34.333333333333336,5818
34.416666666666664,5826
34.5,5817
34.583333333333336,5826
34.666666666666664,5829
34.75,5827
34.833333333333336,5835
34.916666666666664,5836
35,5842
35.083333333333336,5842
35.166666666666664,5837
35.25,5843
35.333333333333336,5838
35.416666666666664,5835
35.5,5843
35.583333333333336,5839
35.666666666666664,5837
35.75,5843
35.833333333333336,5846
35.916666666666664,5853
36,5849
36.083333333333336,5852
36.166666666666664,5850
36.25,5848
36.333333333333336,5855
36.416666666666664,5847
36.5,5847
36.583333333333336,5854
36.666666666666664,5858
36.75,5852
36.833333333333336,5853
36.916666666666664,5863
37,5865
37.083333333333336,5863
37.166666666666664,5864
37.25,5870
37.333333333333336,5863
37.416666666666664,5870
37.5,5864
37.583333333333336,5869
37.666666666666664,5876
37.75,5868
37.833333333333336,5877
37.916666666666664,5874
38,5879
38.083333333333336,5880
38.166666666666664,5875
38.25,5872
38.333333333333336,5876
38.416666666666664,5873
38.5,5873
38.583333333333336,5886
38.666666666666664,5883
38.75,5883
38.833333333333336,5890
38.916666666666664,5889
39,5889
39.083333333333336,5880
39.166666666666664,5890
39.25,5890
39.333333333333336,5891
39.416666666666664,5887
39.5,5884
39.583333333333336,5895
39.666666666666664,5890
39.75,5894
39.833333333333336,5895
39.916666666666664,5894
40,5896
40.083333333333336,5890
40.166666666666664,5900
40.25,5893
40.333333333333336,5899
40.416666666666664,5903
40.5,5905
40.583333333333336,5898
40.666666666666664,5897
40.75,5907
40.833333333333336,5904
40.916666666666664,5910
41,5909
41.083333333333336,5904
41.166666666666664,5911
41.25,5903
41.333333333333336,5913
41.416666666666664,5908
41.5,5916
41.583333333333336,5915
41.666666666666664,5905
41.75,5908
41.833333333333336,5914
41.916666666666664,5912
42,5908
42.083333333333336,5916
42.166666666666664,5910
42.25,5909
42.333333333333336,5916
42.416666666666664,5915
42.5,5915
42.583333333333336,5912
42.666666666666664,5914
42.75,5909
42.833333333333336,5913
42.916666666666664,5916
43,5917
43.083333333333336,5920
43.166666666666664,5920
43.25,5928
43.333333333333336,5923
43.416666666666664,5927
43.5,5929
43.583333333333336,5921
43.666666666666664,5926
43.75,5925
43.833333333333336,5923
43.916666666666664,5934
44,5927
44.083333333333336,5930
44.166666666666664,5927
44.25,5932
44.333333333333336,5936
44.416666666666664,5931
44.5,5930
44.583333333333336,5933
44.666666666666664,5936
44.75,5935
44.833333333333336,5941
44.916666666666664,5929
45,5937
45.083333333333336,5935
45.166666666666664,5936
45.25,5929
45.333333333333336,5941
45.416666666666664,5943
45.5,5950
45.583333333333336,5944
45.666666666666664,5941
45.75,5950
45.833333333333336,5951
45.916666666666664,5945
46,5951
46.083333333333336,5952
46.166666666666664,5945
46.25,5947
46.333333333333336,5949
46.416666666666664,5952
46.5,5953
46.583333333333336,5954
46.666666666666664,5951
46.75,5957
46.833333333333336,5959
46.916666666666664,5957
47,5959
47.083333333333336,5958
47.166666666666664,5967
47.25,5968
47.333333333333336,5961
47.416666666666664,5961
47.5,5963
47.583333333333336,5963
47.666666666666664,5969
47.75,5972
47.833333333333336,5964
47.916666666666664,5969
