"Hours since thread went live","Captain Tsubasa Season 2: Junior Youth-hen • 'Captain Tsubasa Jr. Youth Arc - Episode 29 discussion"
0,1
0,1
0.08333333333333333,0
0.16666666666666666,0
0.25,1
0.3333333333333333,1
0.4166666666666667,1
0.5,1
0.5833333333333334,1
0.6666666666666666,0
0.75,0
0.8333333333333334,0
0.9166666666666666,0
1,1
1.0833333333333333,2
1.1666666666666667,2
1.25,2
1.3333333333333333,5
1.4166666666666667,3
1.5,3
1.5833333333333333,3
1.6666666666666667,5
1.75,4
1.8333333333333333,5
1.9166666666666667,6
2,4
2.0833333333333335,6
2.1666666666666665,4
2.25,5
2.3333333333333335,5
2.4166666666666665,3
2.5,4
2.5833333333333335,6
2.6666666666666665,4
2.75,4
2.8333333333333335,7
2.9166666666666665,4
3,5
3.0833333333333335,6
3.1666666666666665,9
3.25,7
3.3333333333333335,9
3.4166666666666665,7
3.5,6
3.5833333333333335,9
3.6666666666666665,8
3.75,7
3.8333333333333335,8
3.9166666666666665,7
4,8
4.083333333333333,8
4.166666666666667,9
4.25,9
4.333333333333333,10
4.416666666666667,8
4.5,7
4.583333333333333,9
4.666666666666667,7
4.75,11
4.833333333333333,10
4.916666666666667,8
5,10
5.083333333333333,11
5.166666666666667,8
5.25,9
5.333333333333333,10
5.416666666666667,7
5.5,9
5.583333333333333,12
5.666666666666667,12
5.75,12
5.833333333333333,10
5.916666666666667,11
6,9
6.083333333333333,9
6.166666666666667,11
6.25,10
6.333333333333333,11
6.416666666666667,11
6.5,11
6.583333333333333,10
6.666666666666667,12
6.75,11
6.833333333333333,9
6.916666666666667,11
7,11
7.083333333333333,10
7.166666666666667,13
7.25,10
7.333333333333333,10
7.416666666666667,10
7.5,9
7.583333333333333,11
7.666666666666667,11
7.75,11
7.833333333333333,12
7.916666666666667,11
8,11
8.083333333333334,10
8.166666666666666,11
8.25,12
8.333333333333334,12
8.416666666666666,11
8.5,11
8.583333333333334,11
8.666666666666666,9
8.75,12
8.833333333333334,11
8.916666666666666,11
9,11
9.083333333333334,10
9.166666666666666,12
9.25,11
9.333333333333334,13
9.416666666666666,9
9.5,11
9.583333333333334,10
9.666666666666666,11
9.75,10
9.833333333333334,9
9.916666666666666,12
10,11
10.083333333333334,12
10.166666666666666,12
10.25,12
10.333333333333334,12
10.416666666666666,9
10.5,12
10.583333333333334,9
10.666666666666666,13
10.75,11
10.833333333333334,9
10.916666666666666,11
11,12
11.083333333333334,11
11.166666666666666,12
11.25,12
11.333333333333334,11
11.416666666666666,11
11.5,13
11.583333333333334,10
11.666666666666666,10
11.75,12
11.833333333333334,13
11.916666666666666,14
12,12
12.083333333333334,12
12.166666666666666,11
12.25,13
12.333333333333334,14
12.416666666666666,13
12.5,12
12.666666666666666,11
12.75,11
12.833333333333334,12
12.916666666666666,13
13,12
13.083333333333334,13
13.166666666666666,12
13.25,14
13.333333333333334,12
13.416666666666666,13
13.5,13
13.583333333333334,12
13.666666666666666,12
13.75,14
13.833333333333334,12
13.916666666666666,13
14,11
14.083333333333334,11
14.166666666666666,13
14.25,12
14.333333333333334,11
14.416666666666666,11
14.5,12
14.583333333333334,10
14.666666666666666,12
14.75,12
14.833333333333334,14
14.916666666666666,10
15,11
15.083333333333334,13
15.166666666666666,12
15.25,10
15.333333333333334,11
15.416666666666666,11
15.5,12
15.583333333333334,13
15.666666666666666,14
15.75,14
15.833333333333334,14
15.916666666666666,12
16,12
16.083333333333332,12
16.166666666666668,11
16.25,13
16.333333333333332,12
16.416666666666668,14
16.5,12
16.583333333333332,13
16.666666666666668,13
16.75,15
16.833333333333332,15
16.916666666666668,11
17,12
17.083333333333332,15
17.166666666666668,13
17.25,14
17.333333333333332,14
17.416666666666668,14
17.5,15
17.583333333333332,13
17.666666666666668,13
17.75,14
17.833333333333332,14
17.916666666666668,13
18,15
18.083333333333332,12
18.166666666666668,14
18.25,11
18.333333333333332,14
18.416666666666668,13
18.5,13
18.583333333333332,14
18.666666666666668,12
18.75,14
18.833333333333332,14
18.916666666666668,13
19,14
19.083333333333332,14
19.166666666666668,15
19.25,14
19.333333333333332,14
19.416666666666668,16
19.5,14
19.583333333333332,12
19.666666666666668,16
19.75,12
19.833333333333332,15
19.916666666666668,13
20,15
20.083333333333332,14
20.166666666666668,13
20.25,16
20.333333333333332,12
20.416666666666668,16
20.5,14
20.583333333333332,14
20.666666666666668,14
20.75,15
20.833333333333332,13
20.916666666666668,15
21,16
21.083333333333332,14
21.166666666666668,15
21.25,15
21.333333333333332,15
21.416666666666668,14
21.5,12
21.583333333333332,16
21.666666666666668,14
21.75,13
21.833333333333332,13
21.916666666666668,15
22,14
22.083333333333332,13
22.166666666666668,14
22.25,14
22.333333333333332,13
22.416666666666668,16
22.5,16
22.583333333333332,16
22.666666666666668,14
22.75,14
22.833333333333332,12
22.916666666666668,13
23,15
23.083333333333332,14
23.166666666666668,15
23.25,14
23.333333333333332,16
23.416666666666668,15
23.5,15
23.583333333333332,14
23.666666666666668,13
23.75,15
23.833333333333332,13
23.916666666666668,15
24,15
24.083333333333332,14
24.166666666666668,14
24.25,14
24.333333333333332,15
24.416666666666668,17
24.5,14
24.583333333333332,14
24.666666666666668,16
24.75,16
24.833333333333332,14
24.916666666666668,14
25,16
25.083333333333332,16
25.166666666666668,18
25.25,15
25.333333333333332,18
25.416666666666668,15
25.5,16
25.583333333333332,17
25.666666666666668,18
25.75,17
25.833333333333332,17
25.916666666666668,17
26,17
26.083333333333332,17
26.166666666666668,19
26.25,17
26.333333333333332,17
26.416666666666668,16
26.5,17
26.583333333333332,19
26.666666666666668,18
26.75,19
26.833333333333332,19
26.916666666666668,17
27,17
27.083333333333332,16
27.166666666666668,17
27.25,15
27.333333333333332,19
27.416666666666668,17
27.5,16
27.583333333333332,17
27.666666666666668,19
27.75,19
27.833333333333332,18
27.916666666666668,19
28,17
28.083333333333332,19
28.166666666666668,15
28.25,18
28.333333333333332,17
28.416666666666668,17
28.5,16
28.583333333333332,18
28.666666666666668,19
28.75,18
28.833333333333332,15
28.916666666666668,17
29,19
29.083333333333332,19
29.166666666666668,17
29.25,18
29.333333333333332,16
29.416666666666668,16
29.5,19
29.583333333333332,17
29.666666666666668,18
29.75,19
29.833333333333332,16
29.916666666666668,16
30,19
30.083333333333332,16
30.166666666666668,17
30.25,16
30.333333333333332,17
30.416666666666668,15
30.5,19
30.583333333333332,16
30.666666666666668,18
30.75,16
30.833333333333332,17
30.916666666666668,17
31,17
31.083333333333332,19
31.166666666666668,17
31.25,17
31.333333333333332,18
31.416666666666668,16
31.5,15
31.583333333333332,18
31.666666666666668,19
31.75,16
31.833333333333332,18
31.916666666666668,17
32,17
32.083333333333336,18
32.166666666666664,17
32.25,17
32.333333333333336,18
32.416666666666664,16
32.5,19
32.583333333333336,17
32.666666666666664,17
32.75,17
32.833333333333336,18
32.916666666666664,17
33,16
33.083333333333336,18
33.166666666666664,17
33.25,20
33.333333333333336,20
33.416666666666664,19
33.5,20
33.583333333333336,20
33.666666666666664,18
33.75,17
33.833333333333336,18
33.916666666666664,18
34,18
34.083333333333336,19
34.166666666666664,17
34.25,18
34.333333333333336,18
34.416666666666664,18
34.5,20
34.583333333333336,17
34.666666666666664,18
34.75,17
34.833333333333336,18
34.916666666666664,18
35,18
35.083333333333336,17
35.75,19
35.833333333333336,17
35.916666666666664,19
36,18
36.083333333333336,17
36.166666666666664,19
36.25,18
36.333333333333336,20
36.416666666666664,19
36.5,18
36.583333333333336,19
36.666666666666664,18
36.75,18
36.833333333333336,20
36.916666666666664,18
37,19
37.083333333333336,19
37.166666666666664,20
37.25,21
37.333333333333336,17
37.416666666666664,18
37.5,19
37.583333333333336,18
37.666666666666664,19
37.75,21
37.833333333333336,17
37.916666666666664,19
38,19
38.083333333333336,19
38.166666666666664,19
38.25,21
38.333333333333336,18
38.416666666666664,19
38.5,19
38.583333333333336,20
38.666666666666664,20
38.75,19
38.833333333333336,17
38.916666666666664,17
39,18
39.083333333333336,20
39.166666666666664,18
39.25,19
39.333333333333336,21
39.416666666666664,18
39.5,17
