"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 12 discussion"
0,1
0,1
0.08333333333333333,4
0.16666666666666666,10
0.25,14
0.3333333333333333,20
0.4166666666666667,28
0.5,45
0.5833333333333334,65
0.6666666666666666,88
0.75,115
0.8333333333333334,132
0.9166666666666666,158
1,189
1.0833333333333333,227
1.1666666666666667,267
1.25,302
1.3333333333333333,345
1.4166666666666667,383
1.5,441
1.5833333333333333,484
1.6666666666666667,519
1.75,555
1.8333333333333333,587
1.9166666666666667,625
2,651
2.0833333333333335,699
2.1666666666666665,732
2.25,766
2.3333333333333335,798
2.4166666666666665,824
2.5,851
2.5833333333333335,896
2.6666666666666665,920
2.75,950
2.8333333333333335,990
2.9166666666666665,1022
3,1042
3.0833333333333335,1079
3.1666666666666665,1102
3.25,1114
3.3333333333333335,1158
3.4166666666666665,1179
3.5,1195
3.5833333333333335,1219
3.6666666666666665,1236
3.75,1264
3.8333333333333335,1303
3.9166666666666665,1330
4,1358
4.083333333333333,1371
4.166666666666667,1395
4.25,1421
4.333333333333333,1452
4.416666666666667,1465
4.5,1482
4.583333333333333,1515
4.666666666666667,1537
4.75,1560
4.833333333333333,1581
4.916666666666667,1606
5,1626
5.083333333333333,1644
5.166666666666667,1669
5.25,1691
5.333333333333333,1712
5.416666666666667,1726
5.5,1745
5.583333333333333,1775
5.666666666666667,1794
5.75,1811
5.833333333333333,1825
5.916666666666667,1848
6,1872
6.083333333333333,1899
6.166666666666667,1910
6.25,1927
6.333333333333333,1938
6.416666666666667,1950
6.5,1957
6.583333333333333,1993
6.666666666666667,2015
6.75,2032
6.833333333333333,2053
6.916666666666667,2062
7,2084
7.083333333333333,2095
7.166666666666667,2106
7.25,2126
7.333333333333333,2142
7.416666666666667,2149
7.5,2167
7.583333333333333,2183
7.666666666666667,2202
7.75,2215
7.833333333333333,2227
7.916666666666667,2247
8,2261
8.083333333333334,2270
8.166666666666666,2296
8.25,2304
8.333333333333334,2321
8.416666666666666,2335
8.5,2348
8.583333333333334,2361
8.666666666666666,2375
8.75,2391
8.833333333333334,2402
8.916666666666666,2413
9,2432
9.083333333333334,2439
9.166666666666666,2456
9.25,2472
9.333333333333334,2488
9.416666666666666,2492
9.5,2514
9.583333333333334,2529
9.666666666666666,2538
9.75,2549
9.833333333333334,2568
9.916666666666666,2581
10,2589
10.083333333333334,2610
10.166666666666666,2618
10.25,2629
10.333333333333334,2641
10.416666666666666,2659
10.5,2663
10.583333333333334,2676
10.666666666666666,2692
10.75,2701
10.833333333333334,2718
10.916666666666666,2732
11,2739
11.083333333333334,2749
11.166666666666666,2761
11.25,2764
11.333333333333334,2785
11.416666666666666,2789
11.5,2799
11.583333333333334,2813
11.666666666666666,2825
11.75,2828
11.833333333333334,2842
11.916666666666666,2845
12,2856
12.083333333333334,2870
12.166666666666666,2884
12.25,2894
12.333333333333334,2897
12.416666666666666,2907
12.5,2922
12.583333333333334,2939
12.666666666666666,2950
12.75,2964
12.833333333333334,2966
12.916666666666666,2982
13,2982
13.083333333333334,2998
13.166666666666666,3001
13.25,3007
13.333333333333334,3021
13.416666666666666,3023
13.5,3040
13.583333333333334,3042
13.666666666666666,3054
13.75,3054
13.833333333333334,3067
13.916666666666666,3069
14,3083
14.083333333333334,3088
14.166666666666666,3101
14.25,3102
14.333333333333334,3104
14.416666666666666,3120
14.5,3120
14.583333333333334,3128
14.666666666666666,3136
14.75,3148
14.833333333333334,3159
14.916666666666666,3165
15,3167
15.083333333333334,3179
15.166666666666666,3181
15.25,3193
15.333333333333334,3201
15.416666666666666,3201
15.5,3207
15.583333333333334,3215
15.666666666666666,3220
15.75,3230
15.833333333333334,3231
15.916666666666666,3244
16,3250
16.083333333333332,3250
16.166666666666668,3255
16.25,3263
16.333333333333332,3269
16.416666666666668,3278
16.5,3284
16.583333333333332,3285
16.666666666666668,3284
16.75,3282
16.833333333333332,3282
16.916666666666668,3289
17,3292
17.083333333333332,3297
17.166666666666668,3300
17.25,3311
17.333333333333332,3317
17.416666666666668,3316
17.5,3320
17.583333333333332,3330
17.666666666666668,3330
17.75,3335
17.833333333333332,3338
17.916666666666668,3341
18,3341
18.083333333333332,3343
18.166666666666668,3349
18.25,3352
18.333333333333332,3357
18.416666666666668,3358
18.5,3367
18.583333333333332,3372
18.666666666666668,3384
18.75,3380
18.833333333333332,3380
18.916666666666668,3387
19,3386
19.083333333333332,3397
19.166666666666668,3393
19.25,3406
19.333333333333332,3403
19.416666666666668,3404
19.5,3412
19.583333333333332,3412
19.666666666666668,3413
19.75,3423
19.833333333333332,3427
19.916666666666668,3433
20,3440
20.083333333333332,3449
20.166666666666668,3446
20.25,3445
20.333333333333332,3459
20.416666666666668,3453
20.5,3464
20.583333333333332,3462
20.666666666666668,3472
20.75,3476
20.833333333333332,3482
20.916666666666668,3481
21,3490
21.083333333333332,3489
21.166666666666668,3490
21.25,3501
21.333333333333332,3499
21.416666666666668,3510
21.5,3516
21.583333333333332,3517
21.666666666666668,3519
21.75,3524
21.833333333333332,3525
21.916666666666668,3536
22,3545
22.083333333333332,3543
22.166666666666668,3543
22.25,3545
22.333333333333332,3553
22.416666666666668,3555
22.5,3568
22.583333333333332,3567
22.666666666666668,3575
22.75,3572
22.833333333333332,3573
22.916666666666668,3570
23,3574
23.083333333333332,3582
23.166666666666668,3594
23.25,3599
23.333333333333332,3599
23.416666666666668,3598
23.5,3599
23.583333333333332,3610
23.666666666666668,3619
23.75,3620
23.833333333333332,3623
23.916666666666668,3634
24,3634
24.083333333333332,3632
24.166666666666668,3638
24.25,3630
24.333333333333332,3641
24.416666666666668,3646
24.5,3651
24.583333333333332,3653
24.666666666666668,3654
24.75,3658
24.833333333333332,3668
24.916666666666668,3662
25,3675
25.083333333333332,3673
25.166666666666668,3677
25.25,3685
25.333333333333332,3684
25.416666666666668,3691
25.5,3691
25.583333333333332,3696
25.666666666666668,3696
25.75,3696
25.833333333333332,3706
25.916666666666668,3703
26,3703
26.083333333333332,3705
26.166666666666668,3701
26.25,3719
26.333333333333332,3712
26.416666666666668,3718
26.5,3716
26.583333333333332,3720
26.666666666666668,3724
26.75,3721
26.833333333333332,3734
26.916666666666668,3737
27,3730
27.083333333333332,3740
27.166666666666668,3738
27.25,3736
27.333333333333332,3736
27.416666666666668,3739
27.5,3750
27.583333333333332,3747
27.666666666666668,3747
27.75,3760
27.833333333333332,3756
27.916666666666668,3760
28,3758
28.083333333333332,3763
28.166666666666668,3760
28.25,3767
28.333333333333332,3771
28.416666666666668,3774
28.5,3779
28.583333333333332,3779
28.666666666666668,3781
28.75,3776
28.833333333333332,3777
28.916666666666668,3778
29,3771
29.083333333333332,3779
29.166666666666668,3776
29.25,3783
29.333333333333332,3785
29.416666666666668,3788
29.5,3793
29.583333333333332,3790
29.666666666666668,3788
29.75,3790
29.833333333333332,3789
29.916666666666668,3787
30,3795
30.083333333333332,3797
30.166666666666668,3807
30.25,3802
30.333333333333332,3805
30.416666666666668,3806
30.5,3812
30.583333333333332,3815
30.666666666666668,3808
30.75,3812
30.833333333333332,3810
30.916666666666668,3808
31,3813
31.083333333333332,3815
31.166666666666668,3817
31.25,3817
31.333333333333332,3817
31.416666666666668,3819
31.5,3815
31.583333333333332,3823
31.666666666666668,3826
31.75,3834
31.833333333333332,3834
31.916666666666668,3826
32,3840
32.083333333333336,3844
32.166666666666664,3843
32.25,3838
32.333333333333336,3842
32.416666666666664,3845
32.5,3839
32.583333333333336,3838
32.666666666666664,3847
32.75,3843
32.833333333333336,3848
32.916666666666664,3850
33,3851
33.083333333333336,3852
33.166666666666664,3853
33.25,3864
33.333333333333336,3864
33.416666666666664,3862
33.5,3852
33.583333333333336,3862
33.666666666666664,3857
33.75,3857
33.833333333333336,3856
33.916666666666664,3866
34,3868
34.083333333333336,3863
34.166666666666664,3869
34.25,3864
34.333333333333336,3871
34.416666666666664,3869
34.5,3873
34.583333333333336,3868
34.666666666666664,3874
34.75,3870
34.833333333333336,3879
34.916666666666664,3878
35,3879
35.083333333333336,3882
35.166666666666664,3886
35.25,3884
