"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 8 discussion"
0,4
0,13
0.08333333333333333,37
0.16666666666666666,63
0.25,84
0.3333333333333333,104
0.4166666666666667,121
0.5,153
0.5833333333333334,174
0.6666666666666666,197
0.75,234
0.8333333333333334,261
0.9166666666666666,296
1,335
1.0833333333333333,372
1.1666666666666667,402
1.25,450
1.3333333333333333,474
1.4166666666666667,494
1.5,511
1.5833333333333333,535
1.6666666666666667,559
1.75,590
1.8333333333333333,627
1.9166666666666667,640
2,671
2.0833333333333335,693
2.1666666666666665,716
2.25,748
2.3333333333333335,773
2.4166666666666665,802
2.5,820
2.5833333333333335,846
2.6666666666666665,866
2.75,890
2.8333333333333335,918
2.9166666666666665,938
3,956
3.0833333333333335,976
3.1666666666666665,989
3.25,1011
3.3333333333333335,1028
3.4166666666666665,1054
3.5,1074
3.5833333333333335,1102
3.6666666666666665,1122
3.75,1142
3.8333333333333335,1160
3.9166666666666665,1179
4,1193
4.083333333333333,1209
4.166666666666667,1228
4.25,1245
4.333333333333333,1263
4.416666666666667,1278
4.5,1300
4.583333333333333,1318
4.666666666666667,1328
4.75,1351
4.833333333333333,1369
4.916666666666667,1387
5,1393
5.083333333333333,1410
5.166666666666667,1428
5.25,1431
5.333333333333333,1455
5.416666666666667,1463
5.5,1473
5.583333333333333,1495
5.666666666666667,1509
5.75,1513
5.833333333333333,1525
5.916666666666667,1538
6,1553
6.083333333333333,1568
6.166666666666667,1587
6.25,1605
6.333333333333333,1622
6.416666666666667,1631
6.5,1647
6.583333333333333,1661
6.666666666666667,1679
6.75,1689
6.833333333333333,1700
6.916666666666667,1711
7,1729
7.083333333333333,1746
7.166666666666667,1764
7.25,1772
7.333333333333333,1795
7.416666666666667,1800
7.5,1813
7.583333333333333,1826
7.666666666666667,1830
7.75,1849
7.833333333333333,1856
7.916666666666667,1869
8,1880
8.083333333333334,1900
8.166666666666666,1905
8.25,1912
8.333333333333334,1915
8.416666666666666,1930
8.5,1944
8.583333333333334,1946
8.666666666666666,1957
8.75,1975
8.833333333333334,1979
8.916666666666666,1993
9,1999
9.083333333333334,2012
9.166666666666666,2014
9.25,2022
9.333333333333334,2035
9.416666666666666,2045
9.5,2058
9.583333333333334,2060
9.666666666666666,2071
9.75,2078
9.833333333333334,2090
9.916666666666666,2095
10,2107
10.083333333333334,2113
10.166666666666666,2117
10.25,2132
10.333333333333334,2138
10.416666666666666,2147
10.5,2158
10.583333333333334,2169
10.666666666666666,2172
10.75,2182
10.833333333333334,2191
10.916666666666666,2200
11,2213
11.083333333333334,2219
11.166666666666666,2227
11.25,2231
11.333333333333334,2240
11.416666666666666,2259
11.5,2258
11.583333333333334,2267
11.666666666666666,2273
11.75,2279
11.833333333333334,2286
11.916666666666666,2291
12,2296
12.083333333333334,2306
12.166666666666666,2322
12.25,2325
12.333333333333334,2322
12.416666666666666,2336
12.5,2344
12.583333333333334,2347
12.666666666666666,2351
12.75,2366
12.833333333333334,2374
12.916666666666666,2376
13,2377
13.083333333333334,2384
13.166666666666666,2392
13.25,2394
13.333333333333334,2406
13.416666666666666,2413
13.5,2410
13.583333333333334,2419
13.666666666666666,2430
13.75,2432
13.833333333333334,2437
13.916666666666666,2440
14,2444
14.083333333333334,2454
14.166666666666666,2458
14.25,2461
14.333333333333334,2460
14.416666666666666,2476
14.5,2476
14.583333333333334,2487
14.666666666666666,2496
14.75,2503
14.833333333333334,2500
14.916666666666666,2510
15,2511
15.083333333333334,2514
15.166666666666666,2518
15.25,2525
15.333333333333334,2523
15.416666666666666,2529
15.5,2537
15.583333333333334,2537
15.666666666666666,2551
15.75,2549
15.833333333333334,2553
15.916666666666666,2554
16,2559
16.083333333333332,2560
16.166666666666668,2571
16.25,2575
16.333333333333332,2573
16.416666666666668,2581
16.5,2585
16.583333333333332,2589
16.666666666666668,2590
16.75,2600
16.833333333333332,2599
16.916666666666668,2606
17,2606
17.083333333333332,2610
17.166666666666668,2613
17.25,2617
17.333333333333332,2621
17.416666666666668,2620
17.5,2628
17.583333333333332,2621
17.666666666666668,2626
17.75,2636
17.833333333333332,2640
17.916666666666668,2641
18,2645
18.083333333333332,2641
18.166666666666668,2641
18.25,2648
18.333333333333332,2657
18.416666666666668,2657
18.5,2662
18.583333333333332,2663
18.666666666666668,2663
18.75,2668
18.833333333333332,2667
18.916666666666668,2669
19,2678
19.083333333333332,2680
19.166666666666668,2690
19.25,2695
19.333333333333332,2697
19.416666666666668,2700
19.5,2704
19.583333333333332,2713
19.666666666666668,2712
19.75,2718
19.833333333333332,2722
19.916666666666668,2727
20,2723
20.083333333333332,2732
20.166666666666668,2738
20.25,2742
20.333333333333332,2750
20.416666666666668,2748
20.5,2755
20.583333333333332,2761
20.666666666666668,2760
20.75,2764
20.833333333333332,2767
20.916666666666668,2769
21,2768
21.083333333333332,2772
21.166666666666668,2777
21.25,2779
21.333333333333332,2780
21.416666666666668,2788
21.5,2793
21.583333333333332,2791
21.666666666666668,2795
21.75,2791
21.833333333333332,2797
21.916666666666668,2801
22,2805
22.083333333333332,2809
22.166666666666668,2814
