"Hours since thread went live","One Piece - Episode 1104 discussion"
0,0
0.08333333333333333,0
0.16666666666666666,0
0.25,1
0.3333333333333333,3
0.4166666666666667,3
0.5,3
0.5833333333333334,4
0.6666666666666666,6
0.75,5
0.8333333333333334,6
0.9166666666666666,5
1,5
1.0833333333333333,6
1.1666666666666667,7
1.25,7
1.3333333333333333,7
1.4166666666666667,7
1.5,8
1.5833333333333333,10
1.6666666666666667,10
1.75,10
1.8333333333333333,11
1.9166666666666667,12
2,12
2.0833333333333335,14
2.1666666666666665,14
2.25,15
2.3333333333333335,14
2.4166666666666665,14
2.5,16
2.5833333333333335,15
2.6666666666666665,16
2.75,16
2.8333333333333335,15
2.9166666666666665,19
3,18
3.0833333333333335,19
3.1666666666666665,18
3.25,22
3.3333333333333335,22
3.4166666666666665,24
3.5,23
3.5833333333333335,25
3.6666666666666665,22
3.75,24
3.8333333333333335,28
3.9166666666666665,27
4,29
4.083333333333333,27
4.166666666666667,29
4.25,29
4.333333333333333,28
4.416666666666667,33
4.5,31
4.583333333333333,32
4.666666666666667,32
4.75,30
4.833333333333333,28
4.916666666666667,29
5,32
5.083333333333333,31
5.166666666666667,34
5.25,33
5.333333333333333,37
5.416666666666667,37
5.5,37
5.583333333333333,33
5.666666666666667,36
5.75,35
5.833333333333333,35
5.916666666666667,35
6,37
6.083333333333333,35
6.166666666666667,38
6.25,40
6.333333333333333,40
6.416666666666667,42
6.5,39
6.583333333333333,40
6.666666666666667,41
6.75,44
6.833333333333333,40
6.916666666666667,43
7,44
7.083333333333333,43
7.166666666666667,42
7.25,41
7.333333333333333,45
7.416666666666667,43
7.5,41
7.583333333333333,48
7.666666666666667,48
7.75,44
7.833333333333333,41
7.916666666666667,43
8,43
8.083333333333334,41
8.166666666666666,41
8.25,41
8.333333333333334,43
8.416666666666666,46
8.5,44
8.583333333333334,45
8.666666666666666,45
8.75,48
8.833333333333334,45
8.916666666666666,47
9,54
9.083333333333334,51
9.166666666666666,51
9.25,52
9.333333333333334,53
9.416666666666666,53
9.5,53
9.583333333333334,53
9.666666666666666,51
9.75,52
9.833333333333334,53
9.916666666666666,55
10,53
10.083333333333334,55
10.166666666666666,55
10.25,55
10.333333333333334,58
10.416666666666666,55
10.5,55
10.583333333333334,58
10.666666666666666,61
10.75,58
10.833333333333334,60
10.916666666666666,64
11,61
11.083333333333334,59
11.166666666666666,59
11.25,62
11.333333333333334,61
11.416666666666666,67
11.5,64
11.583333333333334,69
11.666666666666666,65
11.75,67
11.833333333333334,65
11.916666666666666,70
12,71
12.083333333333334,72
12.166666666666666,72
12.25,76
12.333333333333334,72
12.416666666666666,72
12.5,74
12.583333333333334,74
12.666666666666666,76
12.75,79
12.833333333333334,79
12.916666666666666,78
13,81
13.083333333333334,81
13.166666666666666,79
13.25,81
13.333333333333334,80
13.416666666666666,84
13.5,84
13.583333333333334,86
13.666666666666666,83
13.75,84
13.833333333333334,85
13.916666666666666,86
14,87
14.083333333333334,88
14.166666666666666,91
14.25,92
14.333333333333334,91
14.416666666666666,93
14.5,86
14.583333333333334,85
14.666666666666666,94
14.75,89
14.833333333333334,92
14.916666666666666,88
15,95
15.083333333333334,91
15.166666666666666,91
15.25,95
15.333333333333334,95
15.416666666666666,101
15.5,96
15.583333333333334,99
15.666666666666666,99
15.75,103
15.833333333333334,100
15.916666666666666,102
16,101
16.083333333333332,105
16.166666666666668,107
16.25,105
16.333333333333332,106
16.416666666666668,110
16.5,110
16.583333333333332,109
16.666666666666668,105
16.75,111
16.833333333333332,109
16.916666666666668,108
17,111
17.083333333333332,109
17.166666666666668,107
17.25,108
17.333333333333332,112
17.416666666666668,110
17.5,111
17.583333333333332,108
17.666666666666668,112
17.75,113
17.833333333333332,112
17.916666666666668,113
18,112
18.083333333333332,110
18.166666666666668,112
18.25,113
18.333333333333332,111
18.416666666666668,109
18.5,113
18.583333333333332,117
18.666666666666668,117
18.75,111
18.833333333333332,113
18.916666666666668,113
19,116
19.083333333333332,119
19.166666666666668,118
19.25,113
19.333333333333332,116
19.416666666666668,118
19.5,117
19.583333333333332,115
19.666666666666668,113
19.75,119
19.833333333333332,115
19.916666666666668,117
20,115
20.083333333333332,120
20.166666666666668,118
20.25,117
20.333333333333332,119
20.416666666666668,117
20.5,116
20.583333333333332,119
20.666666666666668,120
20.75,116
20.833333333333332,116
20.916666666666668,122
21,125
21.083333333333332,121
21.166666666666668,118
21.25,119
21.333333333333332,120
21.416666666666668,123
21.5,120
21.583333333333332,121
21.666666666666668,127
21.75,125
21.833333333333332,124
21.916666666666668,125
22,123
22.083333333333332,126
22.166666666666668,123
22.25,126
22.333333333333332,128
22.416666666666668,127
22.5,126
22.583333333333332,126
22.666666666666668,127
22.75,128
22.833333333333332,128
22.916666666666668,130
23,130
23.083333333333332,132
23.166666666666668,135
23.25,128
23.333333333333332,132
23.416666666666668,135
23.5,128
23.583333333333332,128
23.666666666666668,135
23.75,130
23.833333333333332,129
23.916666666666668,132
24,132
24.083333333333332,135
24.166666666666668,132
24.25,131
24.333333333333332,132
24.416666666666668,133
24.5,135
24.583333333333332,132
24.666666666666668,131
24.75,131
24.833333333333332,133
24.916666666666668,129
25,129
25.083333333333332,133
25.166666666666668,132
25.25,133
25.333333333333332,130
25.416666666666668,133
25.5,132
25.583333333333332,133
25.666666666666668,132
25.75,132
25.833333333333332,135
25.916666666666668,136
26,132
26.083333333333332,132
26.166666666666668,133
26.25,133
26.333333333333332,134
26.416666666666668,129
26.5,133
26.583333333333332,132
26.666666666666668,134
26.75,134
26.833333333333332,132
26.916666666666668,132
27,130
27.083333333333332,133
27.166666666666668,131
27.25,136
27.333333333333332,130
27.416666666666668,135
27.5,131
27.583333333333332,136
27.666666666666668,134
27.75,136
27.833333333333332,135
27.916666666666668,137
28,133
28.083333333333332,133
28.166666666666668,130
28.25,135
28.333333333333332,131
28.416666666666668,132
28.5,135
28.583333333333332,135
28.666666666666668,135
28.75,134
28.833333333333332,135
28.916666666666668,132
29,135
29.083333333333332,134
29.166666666666668,131
29.25,134
29.333333333333332,137
29.416666666666668,135
29.5,134
29.583333333333332,131
29.666666666666668,135
29.75,134
29.833333333333332,135
29.916666666666668,133
30,134
30.083333333333332,135
30.166666666666668,137
30.25,135
30.333333333333332,132
30.416666666666668,130
30.5,132
30.583333333333332,133
30.666666666666668,137
30.75,132
30.833333333333332,133
30.916666666666668,134
31,131
