"Hours since thread went live","Yami Shibai 12 • Theatre of Darkness: Yamishibai 12 - Episode 12 discussion"
39.083333333333336,2
39.166666666666664,4
39.25,4
39.333333333333336,4
39.416666666666664,5
39.5,5
39.583333333333336,4
39.666666666666664,3
39.75,5
39.833333333333336,4
39.916666666666664,4
40,4
40.083333333333336,4
40.166666666666664,3
40.25,6
40.333333333333336,3
40.416666666666664,2
40.5,5
40.583333333333336,4
40.666666666666664,5
40.75,4
40.833333333333336,5
40.916666666666664,3
41,5
41.083333333333336,4
41.166666666666664,2
41.25,4
41.333333333333336,5
41.416666666666664,3
41.5,3
41.583333333333336,4
41.666666666666664,4
41.75,5
41.833333333333336,3
41.916666666666664,5
42,2
42.083333333333336,4
42.166666666666664,6
42.25,4
42.333333333333336,5
42.416666666666664,5
42.5,2
42.583333333333336,4
42.666666666666664,5
42.75,3
42.833333333333336,2
42.916666666666664,4
43,3
43.083333333333336,4
43.166666666666664,6
43.25,5
43.333333333333336,4
43.416666666666664,3
43.5,2
43.583333333333336,3
43.666666666666664,2
43.75,3
43.833333333333336,4
43.916666666666664,2
44,4
44.083333333333336,4
44.166666666666664,3
44.25,2
44.333333333333336,4
44.416666666666664,4
44.5,6
44.583333333333336,4
44.666666666666664,2
44.75,4
44.833333333333336,5
44.916666666666664,4
45,6
45.083333333333336,5
45.166666666666664,5
45.25,4
45.333333333333336,5
45.416666666666664,3
45.5,6
45.583333333333336,4
45.666666666666664,4
45.75,2
45.833333333333336,6
45.916666666666664,4
46,2
46.083333333333336,4
46.166666666666664,4
46.25,2
46.333333333333336,2
46.416666666666664,4
46.5,2
46.583333333333336,4
46.666666666666664,5
46.75,4
46.833333333333336,3
46.916666666666664,4
47,5
47.083333333333336,5
47.166666666666664,4
47.25,4
47.333333333333336,5
47.416666666666664,3
47.5,6
47.583333333333336,3
47.666666666666664,4
47.75,3
47.833333333333336,2
47.916666666666664,2
