"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 3 discussion"
35.583333333333336,28
35.666666666666664,28
35.75,29
35.833333333333336,27
35.916666666666664,26
36,26
36.083333333333336,27
36.166666666666664,27
36.25,26
36.333333333333336,29
36.416666666666664,27
36.5,28
36.583333333333336,31
36.666666666666664,30
36.75,29
36.833333333333336,28
36.916666666666664,28
37,27
37.083333333333336,25
37.166666666666664,29
37.25,32
37.333333333333336,25
37.416666666666664,31
37.5,28
37.583333333333336,28
37.666666666666664,29
37.75,31
37.833333333333336,29
37.916666666666664,31
38,31
38.083333333333336,28
38.166666666666664,26
38.25,29
38.333333333333336,31
38.416666666666664,29
38.5,27
38.583333333333336,31
38.666666666666664,25
38.75,27
38.833333333333336,30
38.916666666666664,28
39,27
39.083333333333336,30
39.166666666666664,26
39.25,30
39.333333333333336,29
39.416666666666664,30
39.5,29
39.583333333333336,31
39.666666666666664,26
39.75,26
39.833333333333336,28
39.916666666666664,33
40,30
40.083333333333336,26
40.166666666666664,28
40.25,25
40.333333333333336,32
40.416666666666664,25
40.5,28
40.583333333333336,29
40.666666666666664,30
40.75,29
40.833333333333336,30
40.916666666666664,30
41,31
41.083333333333336,32
41.166666666666664,32
41.25,29
41.333333333333336,30
41.416666666666664,30
41.5,29
41.583333333333336,30
41.666666666666664,29
41.75,31
41.833333333333336,29
41.916666666666664,31
42,29
42.083333333333336,31
42.166666666666664,31
42.25,34
42.333333333333336,33
42.416666666666664,32
42.5,30
42.583333333333336,32
42.666666666666664,29
42.75,25
42.833333333333336,29
42.916666666666664,30
43,29
43.083333333333336,33
43.166666666666664,29
43.25,29
43.333333333333336,26
43.416666666666664,30
43.5,28
43.583333333333336,29
43.666666666666664,31
43.75,31
43.833333333333336,28
43.916666666666664,30
44,29
44.083333333333336,31
44.166666666666664,31
44.25,25
44.333333333333336,25
44.416666666666664,26
44.5,28
44.583333333333336,27
44.666666666666664,30
44.75,27
44.833333333333336,28
44.916666666666664,26
45,28
45.083333333333336,28
45.166666666666664,30
45.25,33
45.333333333333336,28
45.416666666666664,26
45.5,33
45.583333333333336,33
45.666666666666664,27
45.75,29
45.833333333333336,26
45.916666666666664,32
46,29
46.083333333333336,29
46.166666666666664,26
46.25,27
46.333333333333336,28
46.416666666666664,29
46.5,29
46.583333333333336,29
46.666666666666664,32
46.75,31
46.833333333333336,29
46.916666666666664,30
47,28
47.083333333333336,26
47.166666666666664,30
47.25,27
47.333333333333336,29
47.416666666666664,29
47.5,26
47.583333333333336,28
47.666666666666664,29
47.75,26
47.833333333333336,28
47.916666666666664,29
