"Hours since thread went live","Shadowverse Flame: Arc-hen - Episode 5 discussion"
39.166666666666664,3
39.25,5
39.333333333333336,6
39.416666666666664,5
39.5,4
39.583333333333336,4
39.666666666666664,5
39.75,3
39.833333333333336,5
39.916666666666664,3
40,4
40.083333333333336,4
40.166666666666664,7
40.25,5
40.333333333333336,5
40.416666666666664,5
40.5,5
40.583333333333336,6
40.666666666666664,6
40.75,6
40.833333333333336,7
40.916666666666664,7
41,6
41.083333333333336,5
41.166666666666664,7
41.25,6
41.333333333333336,5
41.416666666666664,3
41.5,7
41.583333333333336,4
41.666666666666664,5
41.75,5
41.833333333333336,4
41.916666666666664,4
42,6
42.083333333333336,6
42.166666666666664,5
42.25,5
42.333333333333336,6
42.416666666666664,5
42.5,5
42.583333333333336,4
42.666666666666664,6
42.75,4
42.833333333333336,5
43,7
43,4
43.083333333333336,3
43.166666666666664,6
43.25,6
43.333333333333336,4
43.416666666666664,7
43.5,7
43.583333333333336,5
43.666666666666664,5
43.75,4
43.833333333333336,4
43.916666666666664,3
44,4
44.083333333333336,5
44.166666666666664,5
44.25,5
44.333333333333336,4
44.416666666666664,4
44.5,5
44.583333333333336,5
44.666666666666664,6
44.75,4
44.833333333333336,7
44.916666666666664,7
45,5
45.083333333333336,5
45.166666666666664,5
45.25,5
45.333333333333336,4
45.416666666666664,3
45.5,4
45.583333333333336,5
45.666666666666664,7
45.75,4
45.833333333333336,5
45.916666666666664,5
46,5
46.083333333333336,3
46.166666666666664,5
46.25,3
46.333333333333336,6
46.416666666666664,5
46.5,3
46.583333333333336,6
46.666666666666664,5
46.75,5
46.833333333333336,5
46.916666666666664,4
47,5
47.083333333333336,5
47.166666666666664,4
47.25,5
47.333333333333336,7
47.416666666666664,6
47.5,3
47.583333333333336,6
47.666666666666664,5
47.75,6
47.833333333333336,4
47.916666666666664,7
