"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 4 discussion"
0,8
0,17
0.08333333333333333,52
0.16666666666666666,90
0.25,132
0.3333333333333333,178
0.4166666666666667,234
0.5,285
0.5833333333333334,334
0.6666666666666666,407
0.75,481
0.8333333333333334,575
0.9166666666666666,649
1,727
1.0833333333333333,800
1.1666666666666667,878
1.25,954
1.3333333333333333,1032
1.4166666666666667,1097
1.5,1137
1.5833333333333333,1187
1.6666666666666667,1239
1.75,1289
1.8333333333333333,1345
1.9166666666666667,1403
2,1449
2.0833333333333335,1498
2.1666666666666665,1564
2.25,1606
2.3333333333333335,1649
2.4166666666666665,1687
2.5,1736
2.5833333333333335,1793
2.6666666666666665,1843
2.75,1887
2.8333333333333335,1927
2.9166666666666665,1967
3,1996
3.0833333333333335,2028
3.1666666666666665,2068
3.25,2098
3.3333333333333335,2145
3.4166666666666665,2181
3.5,2221
3.5833333333333335,2250
3.6666666666666665,2278
3.75,2315
3.8333333333333335,2360
3.9166666666666665,2403
4,2434
4.083333333333333,2462
4.166666666666667,2494
4.25,2528
4.333333333333333,2560
4.416666666666667,2590
4.5,2619
4.583333333333333,2655
4.666666666666667,2683
4.75,2701
4.833333333333333,2735
4.916666666666667,2753
5,2786
5.083333333333333,2807
5.166666666666667,2840
5.25,2868
5.333333333333333,2894
5.416666666666667,2922
5.5,2951
5.583333333333333,2980
5.666666666666667,2997
5.75,3027
5.833333333333333,3052
5.916666666666667,3074
6,3097
6.083333333333333,3128
6.166666666666667,3155
6.25,3179
6.333333333333333,3203
6.416666666666667,3210
6.5,3229
6.583333333333333,3255
6.666666666666667,3284
6.75,3303
6.833333333333333,3333
6.916666666666667,3359
7,3385
7.083333333333333,3396
7.166666666666667,3426
7.25,3443
7.333333333333333,3462
7.416666666666667,3473
7.5,3489
7.583333333333333,3506
7.666666666666667,3535
7.75,3545
7.833333333333333,3563
7.916666666666667,3584
8,3603
8.083333333333334,3629
8.166666666666666,3649
8.25,3669
8.333333333333334,3692
8.416666666666666,3719
8.5,3728
8.583333333333334,3752
8.666666666666666,3758
8.75,3786
8.833333333333334,3803
8.916666666666666,3821
9,3820
9.083333333333334,3846
9.166666666666666,3864
9.25,3880
9.333333333333334,3910
9.416666666666666,3927
9.5,3950
9.583333333333334,3967
9.666666666666666,3985
9.75,4000
9.833333333333334,4026
9.916666666666666,4042
10,4055
10.083333333333334,4067
10.166666666666666,4084
10.25,4099
10.333333333333334,4106
10.416666666666666,4131
10.5,4142
10.583333333333334,4152
10.666666666666666,4167
10.75,4190
10.833333333333334,4204
10.916666666666666,4222
11,4245
11.083333333333334,4263
11.166666666666666,4276
11.25,4301
11.333333333333334,4309
11.416666666666666,4327
11.5,4334
11.583333333333334,4339
11.666666666666666,4354
11.75,4369
11.833333333333334,4381
11.916666666666666,4398
12,4404
12.083333333333334,4428
12.166666666666666,4438
12.25,4449
12.333333333333334,4470
12.416666666666666,4483
12.5,4500
12.583333333333334,4506
12.666666666666666,4521
12.75,4530
12.833333333333334,4542
12.916666666666666,4552
13,4567
13.083333333333334,4569
13.166666666666666,4580
13.25,4599
13.333333333333334,4605
13.416666666666666,4616
13.5,4624
13.583333333333334,4632
13.666666666666666,4637
13.75,4652
13.833333333333334,4664
13.916666666666666,4670
14,4684
14.083333333333334,4690
14.166666666666666,4693
14.25,4717
14.333333333333334,4713
14.416666666666666,4725
14.5,4729
14.583333333333334,4740
14.666666666666666,4752
14.75,4760
14.833333333333334,4770
14.916666666666666,4775
15,4778
15.083333333333334,4795
15.166666666666666,4804
15.25,4813
15.333333333333334,4821
15.416666666666666,4827
15.5,4826
15.583333333333334,4839
15.666666666666666,4847
15.75,4862
15.833333333333334,4869
15.916666666666666,4870
16,4878
16.083333333333332,4881
16.166666666666668,4888
16.25,4896
16.333333333333332,4902
16.416666666666668,4914
16.5,4913
16.583333333333332,4934
16.666666666666668,4940
16.75,4949
16.833333333333332,4952
16.916666666666668,4959
17,4964
17.083333333333332,4963
17.166666666666668,4972
17.25,4979
17.333333333333332,4982
17.416666666666668,4990
17.5,4998
17.583333333333332,5005
17.666666666666668,5015
17.75,5031
17.833333333333332,5026
17.916666666666668,5045
18,5039
18.083333333333332,5045
18.166666666666668,5056
18.25,5059
18.333333333333332,5063
18.416666666666668,5071
18.5,5070
18.583333333333332,5080
18.666666666666668,5081
18.75,5082
18.833333333333332,5097
18.916666666666668,5094
19,5103
19.083333333333332,5107
19.166666666666668,5112
19.25,5114
19.333333333333332,5130
19.416666666666668,5129
19.5,5128
19.583333333333332,5137
19.666666666666668,5145
19.75,5146
19.833333333333332,5156
19.916666666666668,5165
20,5164
20.083333333333332,5174
20.166666666666668,5177
20.25,5178
20.333333333333332,5179
20.416666666666668,5185
20.5,5203
20.583333333333332,5202
20.666666666666668,5212
20.75,5214
20.833333333333332,5212
20.916666666666668,5226
21,5222
21.083333333333332,5225
21.166666666666668,5230
21.25,5238
21.333333333333332,5241
21.416666666666668,5246
21.5,5243
21.583333333333332,5252
21.666666666666668,5248
21.75,5261
21.833333333333332,5252
21.916666666666668,5259
22,5261
22.083333333333332,5271
22.166666666666668,5266
22.25,5277
22.333333333333332,5285
22.416666666666668,5282
22.5,5282
22.583333333333332,5298
22.666666666666668,5301
22.75,5308
22.833333333333332,5313
22.916666666666668,5318
23,5313
23.083333333333332,5321
23.166666666666668,5317
23.25,5333
23.333333333333332,5330
23.416666666666668,5336
23.5,5341
23.583333333333332,5344
23.666666666666668,5354
23.75,5348
23.833333333333332,5347
23.916666666666668,5355
24,5351
24.083333333333332,5365
24.166666666666668,5365
24.25,5361
24.333333333333332,5363
24.416666666666668,5369
24.5,5376
24.583333333333332,5373
24.666666666666668,5382
24.75,5387
24.833333333333332,5392
24.916666666666668,5389
25,5400
25.083333333333332,5399
25.166666666666668,5401
25.25,5413
25.333333333333332,5411
25.416666666666668,5411
25.5,5416
25.583333333333332,5421
25.666666666666668,5424
25.75,5428
25.833333333333332,5431
25.916666666666668,5440
26,5442
26.083333333333332,5448
26.166666666666668,5441
26.25,5455
26.333333333333332,5448
26.416666666666668,5452
26.5,5461
26.583333333333332,5465
26.666666666666668,5461
26.75,5468
26.833333333333332,5469
26.916666666666668,5475
27,5472
27.083333333333332,5483
27.166666666666668,5489
27.25,5492
27.333333333333332,5488
27.416666666666668,5494
27.5,5495
27.583333333333332,5499
27.666666666666668,5499
27.75,5507
27.833333333333332,5513
27.916666666666668,5513
28,5508
28.083333333333332,5511
28.166666666666668,5523
28.25,5530
28.333333333333332,5543
28.416666666666668,5531
28.5,5545
28.583333333333332,5550
28.666666666666668,5552
28.75,5555
28.833333333333332,5557
28.916666666666668,5563
29,5558
29.083333333333332,5568
29.166666666666668,5572
29.25,5574
29.333333333333332,5581
29.416666666666668,5583
29.5,5592
29.583333333333332,5589
29.666666666666668,5597
29.75,5592
29.833333333333332,5590
29.916666666666668,5604
30,5607
30.083333333333332,5605
30.166666666666668,5605
30.25,5615
30.333333333333332,5624
30.416666666666668,5614
30.5,5621
30.583333333333332,5616
30.666666666666668,5623
30.75,5621
30.833333333333332,5623
30.916666666666668,5628
31,5632
31.083333333333332,5634
31.166666666666668,5642
31.25,5645
31.333333333333332,5648
31.416666666666668,5652
31.5,5646
31.583333333333332,5650
31.666666666666668,5654
31.75,5651
31.833333333333332,5654
31.916666666666668,5661
32,5668
32.083333333333336,5663
32.166666666666664,5664
32.25,5669
32.333333333333336,5668
32.416666666666664,5670
32.5,5673
32.583333333333336,5673
32.666666666666664,5671
32.75,5675
32.833333333333336,5676
32.916666666666664,5680
33,5675
33.083333333333336,5674
33.166666666666664,5676
33.25,5676
33.333333333333336,5675
33.416666666666664,5677
33.5,5685
33.583333333333336,5685
33.666666666666664,5697
33.75,5693
33.833333333333336,5697
33.916666666666664,5696
34,5698
34.083333333333336,5703
34.166666666666664,5706
34.25,5705
34.333333333333336,5716
34.416666666666664,5703
34.5,5709
34.583333333333336,5703
34.666666666666664,5710
34.75,5714
34.833333333333336,5723
34.916666666666664,5721
35,5718
35.083333333333336,5729
35.166666666666664,5722
35.25,5734
35.333333333333336,5728
35.416666666666664,5724
35.5,5737
35.583333333333336,5731
35.666666666666664,5730
35.75,5739
35.833333333333336,5734
35.916666666666664,5745
36,5739
36.083333333333336,5740
36.166666666666664,5741
36.25,5736
36.333333333333336,5742
36.416666666666664,5744
36.5,5741
36.583333333333336,5748
36.666666666666664,5753
36.75,5745
36.833333333333336,5753
36.916666666666664,5753
37,5754
37.083333333333336,5765
37.166666666666664,5762
37.25,5759
37.333333333333336,5754
37.416666666666664,5765
37.5,5759
37.583333333333336,5761
37.666666666666664,5765
37.75,5769
37.833333333333336,5762
37.916666666666664,5767
38,5763
38.083333333333336,5775
38.166666666666664,5778
38.25,5770
38.333333333333336,5769
38.416666666666664,5773
38.5,5783
38.583333333333336,5777
38.666666666666664,5776
38.75,5785
38.833333333333336,5778
38.916666666666664,5779
39,5787
39.083333333333336,5785
39.166666666666664,5779
39.25,5786
39.333333333333336,5789
39.416666666666664,5786
39.5,5790
39.583333333333336,5790
39.666666666666664,5795
39.75,5796
39.833333333333336,5793
39.916666666666664,5794
40,5791
40.083333333333336,5792
40.166666666666664,5793
40.25,5801
40.333333333333336,5806
40.416666666666664,5799
40.5,5798
40.583333333333336,5807
40.666666666666664,5812
40.75,5809
40.833333333333336,5805
40.916666666666664,5807
41,5804
41.083333333333336,5811
41.166666666666664,5814
41.25,5820
41.333333333333336,5809
41.416666666666664,5817
41.5,5820
41.583333333333336,5816
41.666666666666664,5813
41.75,5823
41.833333333333336,5822
41.916666666666664,5822
42,5826
42.083333333333336,5828
42.166666666666664,5825
42.25,5827
42.333333333333336,5822
42.416666666666664,5828
42.5,5832
42.583333333333336,5833
42.666666666666664,5831
42.75,5834
42.833333333333336,5831
42.916666666666664,5834
43,5833
43.083333333333336,5831
43.166666666666664,5830
43.25,5830
43.333333333333336,5833
43.416666666666664,5840
43.5,5842
43.583333333333336,5840
43.666666666666664,5838
43.75,5845
43.833333333333336,5839
43.916666666666664,5842
44,5845
44.083333333333336,5840
44.166666666666664,5846
44.25,5847
44.333333333333336,5840
44.416666666666664,5843
44.5,5847
44.583333333333336,5853
44.666666666666664,5850
44.75,5852
44.833333333333336,5850
44.916666666666664,5853
45,5852
45.083333333333336,5851
45.166666666666664,5854
45.25,5851
45.333333333333336,5857
45.416666666666664,5852
45.5,5856
45.583333333333336,5861
45.666666666666664,5860
45.75,5863
45.833333333333336,5858
45.916666666666664,5868
46,5860
46.083333333333336,5862
46.166666666666664,5870
46.25,5873
46.333333333333336,5866
46.416666666666664,5861
46.5,5871
46.583333333333336,5864
46.666666666666664,5871
46.75,5864
46.833333333333336,5867
46.916666666666664,5868
47,5874
47.083333333333336,5869
47.166666666666664,5875
47.25,5872
47.333333333333336,5878
47.416666666666664,5883
47.5,5876
47.583333333333336,5880
47.666666666666664,5875
47.75,5889
47.833333333333336,5884
47.916666666666664,5887
