"Hours since thread went live","Hananoi-kun to Koi no Yamai • A Condition Called Love - Episode 9 discussion"
37.416666666666664,130
37.5,128
37.583333333333336,132
37.666666666666664,129
37.75,131
37.833333333333336,129
37.916666666666664,130
38,130
38.083333333333336,128
38.166666666666664,126
38.25,129
38.333333333333336,132
38.416666666666664,131
38.5,134
38.583333333333336,129
38.666666666666664,133
38.75,128
38.833333333333336,131
38.916666666666664,130
39,134
39.083333333333336,131
39.166666666666664,129
39.25,133
39.333333333333336,131
39.416666666666664,130
39.5,132
39.583333333333336,134
39.666666666666664,132
39.75,132
39.833333333333336,134
39.916666666666664,130
40,130
40.083333333333336,133
40.166666666666664,133
40.25,130
40.333333333333336,132
40.416666666666664,128
40.5,132
40.583333333333336,127
40.666666666666664,131
40.75,132
40.833333333333336,129
40.916666666666664,131
41,131
41.083333333333336,130
41.166666666666664,131
41.25,131
41.333333333333336,127
41.416666666666664,132
41.5,134
41.583333333333336,130
41.666666666666664,131
41.75,129
41.833333333333336,128
41.916666666666664,133
42,130
42.083333333333336,129
42.166666666666664,131
42.25,129
42.333333333333336,127
42.416666666666664,130
42.5,130
42.583333333333336,131
42.666666666666664,134
42.75,128
42.833333333333336,127
42.916666666666664,132
43,128
43.083333333333336,131
43.166666666666664,130
43.25,127
43.333333333333336,131
43.416666666666664,131
43.5,129
43.583333333333336,130
43.666666666666664,132
43.75,131
43.833333333333336,130
43.916666666666664,128
44,129
44.083333333333336,127
44.166666666666664,133
44.25,132
44.333333333333336,133
44.416666666666664,131
44.5,135
44.583333333333336,130
44.666666666666664,133
44.75,135
44.833333333333336,135
44.916666666666664,130
45,132
45.083333333333336,130
45.166666666666664,130
45.25,133
45.333333333333336,131
45.416666666666664,130
45.5,132
45.583333333333336,135
45.666666666666664,130
45.75,134
45.833333333333336,135
45.916666666666664,133
46,135
46.083333333333336,130
46.166666666666664,134
46.25,129
46.333333333333336,135
46.416666666666664,133
46.5,129
46.583333333333336,132
46.666666666666664,132
46.75,130
46.833333333333336,133
46.916666666666664,129
47,129
47.083333333333336,133
47.166666666666664,134
47.25,136
47.333333333333336,129
47.416666666666664,130
47.5,132
47.583333333333336,133
47.666666666666664,134
47.75,136
47.833333333333336,135
47.916666666666664,129
