"Hours since thread went live","Kingdom Season 5 - Episode 7 discussion"
33.666666666666664,122
33.75,122
33.833333333333336,121
33.916666666666664,124
34,124
34.083333333333336,117
34.166666666666664,120
34.25,120
34.333333333333336,118
34.416666666666664,122
34.5,117
34.583333333333336,118
34.666666666666664,119
34.75,122
34.833333333333336,119
34.916666666666664,117
35,117
35.083333333333336,118
35.166666666666664,121
35.25,119
35.333333333333336,121
35.416666666666664,120
35.5,124
35.583333333333336,122
35.666666666666664,122
35.75,121
35.833333333333336,118
35.916666666666664,122
36,120
36.083333333333336,118
36.166666666666664,119
36.25,125
36.333333333333336,125
36.416666666666664,122
36.5,122
36.583333333333336,123
36.666666666666664,122
36.75,121
36.833333333333336,120
36.916666666666664,124
37,121
37.083333333333336,120
37.166666666666664,122
37.25,120
37.333333333333336,120
37.416666666666664,120
37.5,125
37.583333333333336,124
37.666666666666664,124
37.75,119
37.833333333333336,122
37.916666666666664,121
38,123
38.083333333333336,121
38.166666666666664,123
38.25,122
38.333333333333336,118
38.416666666666664,122
38.5,119
38.583333333333336,123
38.666666666666664,119
38.75,124
38.833333333333336,121
38.916666666666664,119
39,119
39.083333333333336,120
39.166666666666664,121
39.25,122
39.333333333333336,122
39.416666666666664,122
39.5,122
39.583333333333336,118
39.666666666666664,123
39.75,120
39.833333333333336,122
39.916666666666664,119
40,120
40.083333333333336,125
40.166666666666664,119
40.25,121
40.333333333333336,118
40.416666666666664,122
40.5,121
40.583333333333336,121
40.666666666666664,119
40.75,120
40.833333333333336,117
40.916666666666664,120
41,125
41.083333333333336,117
41.166666666666664,122
41.25,120
41.333333333333336,121
41.416666666666664,120
41.5,124
41.583333333333336,122
41.666666666666664,121
41.75,125
41.833333333333336,119
41.916666666666664,121
42,120
42.083333333333336,119
42.166666666666664,124
42.25,123
42.333333333333336,123
42.416666666666664,124
42.5,118
42.583333333333336,122
42.666666666666664,122
42.75,123
42.833333333333336,123
42.916666666666664,118
43,122
43.083333333333336,121
43.166666666666664,118
43.25,120
43.333333333333336,122
43.416666666666664,122
43.5,121
43.583333333333336,119
43.666666666666664,124
43.75,121
43.833333333333336,121
43.916666666666664,119
44,119
44.083333333333336,117
44.166666666666664,125
44.25,118
44.333333333333336,119
44.416666666666664,117
44.5,121
44.583333333333336,123
44.666666666666664,121
44.75,121
44.833333333333336,117
44.916666666666664,117
45,122
45.083333333333336,118
45.166666666666664,122
45.25,121
45.333333333333336,122
45.416666666666664,119
45.5,122
45.583333333333336,120
45.666666666666664,118
45.75,119
45.833333333333336,122
45.916666666666664,125
46,125
46.083333333333336,121
46.166666666666664,120
46.25,121
46.333333333333336,122
46.416666666666664,119
46.5,120
46.583333333333336,123
46.666666666666664,119
46.75,121
46.833333333333336,120
46.916666666666664,119
47,122
47.083333333333336,122
47.166666666666664,121
47.25,123
47.333333333333336,122
47.416666666666664,122
47.5,122
47.583333333333336,120
47.666666666666664,122
47.833333333333336,125
