"Hours since thread went live","Kaijuu 8-gou • Kaiju No. 8 - Episode 4 discussion"
15.416666666666666,1886
15.5,1893
15.583333333333334,1901
15.666666666666666,1900
15.75,1912
15.833333333333334,1911
15.916666666666666,1920
16,1922
16.083333333333332,1924
16.166666666666668,1925
16.25,1926
16.333333333333332,1931
16.416666666666668,1935
16.5,1936
16.583333333333332,1936
16.666666666666668,1946
16.75,1954
16.833333333333332,1962
16.916666666666668,1962
17,1969
17.083333333333332,1970
17.166666666666668,1969
17.25,1970
17.333333333333332,1976
17.416666666666668,1983
17.5,1983
17.583333333333332,1990
17.666666666666668,1991
17.75,1992
17.833333333333332,1998
17.916666666666668,2000
18,2001
18.083333333333332,2005
18.166666666666668,2004
18.25,2007
18.333333333333332,2010
18.416666666666668,2016
18.5,2024
18.583333333333332,2022
18.666666666666668,2024
18.75,2023
18.833333333333332,2030
18.916666666666668,2030
19,2030
19.083333333333332,2032
19.166666666666668,2039
19.25,2039
19.333333333333332,2038
19.416666666666668,2036
19.5,2042
19.583333333333332,2036
19.666666666666668,2046
19.75,2043
19.833333333333332,2040
19.916666666666668,2047
20,2049
20.083333333333332,2049
20.166666666666668,2060
20.25,2058
20.333333333333332,2057
20.416666666666668,2056
20.5,2060
20.583333333333332,2062
20.666666666666668,2061
20.75,2062
20.833333333333332,2063
20.916666666666668,2064
21,2070
21.083333333333332,2074
21.166666666666668,2070
21.25,2078
21.333333333333332,2077
21.416666666666668,2084
21.5,2080
21.583333333333332,2080
21.666666666666668,2085
21.75,2084
21.833333333333332,2084
21.916666666666668,2080
22,2088
22.083333333333332,2092
22.166666666666668,2092
22.25,2088
22.333333333333332,2088
22.416666666666668,2103
22.5,2100
22.583333333333332,2100
22.666666666666668,2105
22.75,2107
22.833333333333332,2113
22.916666666666668,2111
23,2111
23.083333333333332,2115
23.166666666666668,2116
23.25,2114
23.333333333333332,2115
23.416666666666668,2117
23.5,2116
23.583333333333332,2119
23.666666666666668,2121
23.75,2124
23.833333333333332,2123
23.916666666666668,2126
24,2125
24.083333333333332,2129
24.166666666666668,2129
24.25,2137
24.333333333333332,2136
24.416666666666668,2138
24.5,2139
24.583333333333332,2143
24.666666666666668,2146
24.75,2142
24.833333333333332,2144
24.916666666666668,2156
25,2154
25.083333333333332,2158
25.166666666666668,2151
25.25,2155
25.333333333333332,2153
25.416666666666668,2157
25.5,2162
25.583333333333332,2165
25.666666666666668,2164
25.75,2163
25.833333333333332,2170
25.916666666666668,2168
26,2176
26.083333333333332,2174
26.166666666666668,2172
26.25,2173
26.333333333333332,2176
26.416666666666668,2178
26.5,2179
26.583333333333332,2173
26.666666666666668,2181
26.75,2185
26.833333333333332,2182
26.916666666666668,2178
27,2180
27.083333333333332,2183
27.166666666666668,2180
27.25,2192
27.333333333333332,2182
27.416666666666668,2185
27.5,2191
27.583333333333332,2195
27.666666666666668,2193
27.75,2191
27.833333333333332,2195
27.916666666666668,2193
28,2190
28.083333333333332,2196
28.166666666666668,2195
28.25,2198
28.333333333333332,2197
28.416666666666668,2194
28.5,2201
28.583333333333332,2192
28.666666666666668,2198
28.75,2194
28.833333333333332,2202
28.916666666666668,2201
29,2204
29.083333333333332,2203
29.166666666666668,2200
29.25,2205
29.333333333333332,2204
29.416666666666668,2203
29.5,2205
29.583333333333332,2205
29.666666666666668,2201
29.75,2207
29.833333333333332,2209
29.916666666666668,2212
30,2219
30.083333333333332,2212
30.166666666666668,2221
30.25,2218
30.333333333333332,2222
30.416666666666668,2227
30.5,2222
30.583333333333332,2232
30.666666666666668,2223
30.75,2224
30.833333333333332,2231
30.916666666666668,2228
31,2227
31.083333333333332,2229
31.166666666666668,2227
31.25,2233
31.333333333333332,2230
31.416666666666668,2228
31.5,2233
31.583333333333332,2229
31.666666666666668,2235
31.75,2237
31.833333333333332,2236
31.916666666666668,2243
32,2238
32.083333333333336,2237
32.166666666666664,2243
32.25,2245
32.333333333333336,2250
32.416666666666664,2251
32.5,2244
32.583333333333336,2250
32.666666666666664,2259
32.75,2249
32.833333333333336,2258
32.916666666666664,2259
33,2250
33.083333333333336,2251
33.166666666666664,2256
33.25,2258
33.333333333333336,2254
33.416666666666664,2258
33.5,2262
33.583333333333336,2269
33.666666666666664,2263
33.75,2264
33.833333333333336,2265
33.916666666666664,2270
34,2266
34.083333333333336,2267
34.166666666666664,2270
34.25,2271
34.333333333333336,2267
34.416666666666664,2272
34.5,2271
34.583333333333336,2270
34.666666666666664,2276
34.75,2278
34.833333333333336,2278
34.916666666666664,2277
35,2274
35.083333333333336,2274
35.166666666666664,2274
35.25,2281
35.333333333333336,2286
35.416666666666664,2282
35.5,2278
35.583333333333336,2281
35.666666666666664,2283
35.75,2283
35.833333333333336,2285
35.916666666666664,2282
36,2287
36.083333333333336,2288
36.166666666666664,2291
36.25,2288
36.333333333333336,2292
36.416666666666664,2294
36.5,2293
36.583333333333336,2292
36.666666666666664,2295
36.75,2296
36.833333333333336,2294
36.916666666666664,2296
37,2294
37.083333333333336,2299
37.166666666666664,2298
37.25,2300
37.333333333333336,2300
37.416666666666664,2300
37.5,2303
37.583333333333336,2300
37.666666666666664,2304
37.75,2302
37.833333333333336,2305
37.916666666666664,2313
38,2305
38.083333333333336,2315
38.166666666666664,2312
38.25,2315
38.333333333333336,2316
38.416666666666664,2315
38.5,2317
38.583333333333336,2318
38.666666666666664,2313
38.75,2322
38.833333333333336,2318
38.916666666666664,2322
39,2314
39.083333333333336,2320
39.166666666666664,2322
39.25,2316
39.333333333333336,2318
39.416666666666664,2315
39.5,2321
39.583333333333336,2326
39.666666666666664,2328
39.75,2326
39.833333333333336,2328
39.916666666666664,2324
40,2331
40.083333333333336,2322
40.166666666666664,2331
40.25,2322
40.333333333333336,2326
40.416666666666664,2327
40.5,2325
40.583333333333336,2326
40.666666666666664,2329
40.75,2329
40.833333333333336,2329
40.916666666666664,2330
41,2335
41.083333333333336,2332
41.166666666666664,2328
41.25,2332
41.333333333333336,2332
41.416666666666664,2333
41.5,2335
41.583333333333336,2333
41.666666666666664,2330
41.75,2333
41.833333333333336,2333
41.916666666666664,2338
42,2335
42.083333333333336,2335
42.166666666666664,2331
42.25,2337
42.333333333333336,2338
42.416666666666664,2337
42.5,2340
42.583333333333336,2332
42.666666666666664,2338
42.75,2336
42.833333333333336,2339
42.916666666666664,2330
43,2337
43.083333333333336,2337
43.166666666666664,2333
43.25,2337
43.333333333333336,2338
43.416666666666664,2338
43.5,2331
43.583333333333336,2338
43.666666666666664,2339
43.75,2342
43.833333333333336,2332
43.916666666666664,2342
44,2334
44.083333333333336,2338
44.166666666666664,2338
44.25,2334
44.333333333333336,2332
44.416666666666664,2335
44.5,2334
44.583333333333336,2339
44.666666666666664,2343
44.75,2339
44.833333333333336,2335
44.916666666666664,2337
45,2337
45.083333333333336,2336
45.166666666666664,2336
45.25,2338
45.333333333333336,2344
45.416666666666664,2337
45.5,2338
45.583333333333336,2338
45.666666666666664,2340
45.75,2344
45.833333333333336,2339
45.916666666666664,2340
46,2345
46.083333333333336,2343
46.166666666666664,2349
46.25,2344
46.333333333333336,2349
46.416666666666664,2345
46.5,2341
46.583333333333336,2347
46.666666666666664,2344
46.75,2344
46.833333333333336,2350
46.916666666666664,2352
47,2353
47.083333333333336,2350
47.166666666666664,2347
47.25,2352
47.333333333333336,2346
47.416666666666664,2351
47.5,2348
47.583333333333336,2349
47.666666666666664,2348
47.75,2352
47.833333333333336,2355
47.916666666666664,2347
