"Hours since thread went live","Unnamed Memory - Episode 3 discussion"
0,1
0,2
0.08333333333333333,3
0.16666666666666666,8
0.25,11
0.3333333333333333,14
0.4166666666666667,19
0.5,28
0.5833333333333334,36
0.6666666666666666,44
0.75,53
0.8333333333333334,60
0.9166666666666666,64
1,77
1.0833333333333333,84
1.1666666666666667,89
1.25,91
1.3333333333333333,95
1.4166666666666667,100
1.5,108
1.5833333333333333,111
1.6666666666666667,117
1.75,124
1.8333333333333333,132
1.9166666666666667,139
2,145
2.0833333333333335,149
2.1666666666666665,155
2.25,157
2.3333333333333335,156
2.4166666666666665,162
2.5,167
2.5833333333333335,172
2.6666666666666665,180
2.75,185
2.8333333333333335,188
2.9166666666666665,198
3,202
3.0833333333333335,206
3.1666666666666665,216
3.25,217
3.3333333333333335,225
3.4166666666666665,229
3.5,231
3.5833333333333335,239
3.6666666666666665,244
3.75,249
3.8333333333333335,258
3.9166666666666665,263
4,268
4.083333333333333,275
4.166666666666667,279
4.25,282
4.333333333333333,279
4.416666666666667,285
4.5,295
4.583333333333333,293
4.666666666666667,301
4.75,309
4.833333333333333,310
4.916666666666667,314
5,315
5.083333333333333,320
5.166666666666667,316
5.25,320
5.333333333333333,330
5.416666666666667,329
5.5,340
5.583333333333333,343
5.666666666666667,343
5.75,348
5.833333333333333,354
5.916666666666667,352
6,356
6.083333333333333,368
6.166666666666667,367
6.25,372
6.333333333333333,378
6.416666666666667,380
6.5,383
6.583333333333333,383
6.666666666666667,384
6.75,392
6.833333333333333,400
6.916666666666667,400
7,406
7.083333333333333,409
7.166666666666667,411
7.25,416
7.333333333333333,416
7.416666666666667,423
7.5,420
7.583333333333333,426
7.666666666666667,422
7.75,424
7.833333333333333,430
7.916666666666667,427
8,436
8.083333333333334,430
8.166666666666666,438
8.25,448
8.333333333333334,441
8.416666666666666,455
8.5,453
8.583333333333334,452
8.666666666666666,460
8.75,461
8.833333333333334,466
8.916666666666666,469
9,465
9.083333333333334,464
9.166666666666666,474
9.25,471
9.333333333333334,475
9.416666666666666,484
9.5,485
9.583333333333334,478
9.666666666666666,482
9.75,483
9.833333333333334,493
9.916666666666666,489
10,497
10.083333333333334,498
10.166666666666666,501
10.25,502
10.333333333333334,503
10.416666666666666,506
10.5,509
10.583333333333334,512
10.666666666666666,513
10.75,524
10.833333333333334,525
10.916666666666666,523
11,530
11.083333333333334,525
11.166666666666666,526
11.25,528
11.333333333333334,529
11.416666666666666,530
11.5,542
11.583333333333334,539
11.666666666666666,546
11.75,543
11.833333333333334,545
11.916666666666666,553
12,551
12.083333333333334,554
12.166666666666666,558
12.25,555
12.333333333333334,563
12.416666666666666,561
12.5,567
12.583333333333334,566
12.666666666666666,568
12.75,569
12.833333333333334,566
12.916666666666666,571
13,570
13.083333333333334,570
13.166666666666666,573
13.25,575
13.333333333333334,573
13.416666666666666,577
13.5,581
13.583333333333334,572
13.666666666666666,581
13.75,576
13.833333333333334,578
13.916666666666666,580
14,585
14.083333333333334,576
14.166666666666666,582
14.25,577
14.333333333333334,587
14.416666666666666,587
14.5,585
14.583333333333334,586
14.666666666666666,588
14.75,587
14.833333333333334,589
14.916666666666666,593
15,592
15.083333333333334,590
15.166666666666666,595
15.25,597
15.333333333333334,598
15.416666666666666,600
15.5,601
15.583333333333334,605
15.666666666666666,598
15.75,598
15.833333333333334,605
15.916666666666666,608
16,604
16.083333333333332,605
16.166666666666668,604
16.25,606
16.333333333333332,602
16.416666666666668,606
16.5,609
16.583333333333332,609
16.666666666666668,612
16.75,614
16.833333333333332,610
16.916666666666668,613
17,614
17.083333333333332,617
17.166666666666668,612
17.25,621
17.333333333333332,610
17.416666666666668,615
17.5,618
17.583333333333332,617
17.666666666666668,621
17.75,617
17.833333333333332,618
17.916666666666668,619
18,626
18.083333333333332,616
18.166666666666668,626
18.25,617
18.333333333333332,620
18.416666666666668,622
18.5,615
18.583333333333332,625
18.666666666666668,621
18.75,622
18.833333333333332,626
18.916666666666668,625
19,628
19.083333333333332,628
19.166666666666668,620
19.25,622
19.333333333333332,624
19.416666666666668,624
19.5,627
19.583333333333332,627
19.666666666666668,625
19.75,621
19.833333333333332,628
19.916666666666668,630
20,628
20.083333333333332,629
20.166666666666668,631
20.25,629
20.333333333333332,628
20.416666666666668,627
20.5,631
20.583333333333332,630
20.666666666666668,633
20.75,632
20.833333333333332,632
20.916666666666668,639
21,639
21.083333333333332,636
21.166666666666668,634
21.25,634
21.333333333333332,640
21.416666666666668,632
21.5,631
21.583333333333332,639
21.666666666666668,632
21.75,639
21.833333333333332,640
21.916666666666668,643
22,637
22.083333333333332,636
22.166666666666668,636
22.25,638
22.333333333333332,637
22.416666666666668,642
22.5,635
22.583333333333332,637
22.666666666666668,636
22.75,636
22.833333333333332,637
22.916666666666668,634
23,644
23.083333333333332,639
23.166666666666668,642
23.25,640
23.333333333333332,639
23.416666666666668,638
23.5,645
23.583333333333332,639
23.666666666666668,643
23.75,645
23.833333333333332,636
23.916666666666668,645
24,642
24.083333333333332,637
24.166666666666668,642
24.25,642
24.333333333333332,640
24.416666666666668,640
24.5,640
24.583333333333332,648
24.666666666666668,644
24.75,647
24.833333333333332,644
24.916666666666668,646
25,647
25.083333333333332,643
25.166666666666668,647
25.25,645
25.333333333333332,648
25.416666666666668,640
25.5,648
25.583333333333332,648
25.666666666666668,642
25.75,646
25.833333333333332,653
25.916666666666668,645
26,648
26.083333333333332,648
26.166666666666668,651
26.25,656
26.333333333333332,654
26.416666666666668,648
26.5,656
26.583333333333332,649
26.666666666666668,650
26.75,654
26.833333333333332,652
26.916666666666668,650
27,653
27.083333333333332,650
27.166666666666668,650
27.25,654
27.333333333333332,651
27.416666666666668,653
27.5,654
27.583333333333332,658
27.666666666666668,652
27.75,655
27.833333333333332,655
27.916666666666668,659
28,651
28.083333333333332,659
28.166666666666668,664
28.25,659
28.333333333333332,662
28.416666666666668,660
28.5,663
28.583333333333332,664
28.666666666666668,657
28.75,664
28.833333333333332,662
28.916666666666668,659
29,664
29.083333333333332,663
29.166666666666668,657
29.25,660
29.333333333333332,663
29.416666666666668,661
29.5,657
29.583333333333332,663
29.666666666666668,659
29.75,664
29.833333333333332,663
29.916666666666668,661
30,665
30.083333333333332,660
30.166666666666668,663
30.25,663
30.333333333333332,665
30.416666666666668,658
30.5,657
30.583333333333332,666
30.666666666666668,657
30.75,666
30.833333333333332,665
30.916666666666668,665
31,660
31.083333333333332,663
31.166666666666668,662
31.25,667
31.333333333333332,664
31.416666666666668,660
31.5,661
31.583333333333332,662
31.666666666666668,659
31.75,662
31.833333333333332,663
31.916666666666668,664
32,667
32.083333333333336,662
32.166666666666664,666
32.25,664
32.333333333333336,662
32.416666666666664,663
32.5,667
32.583333333333336,658
32.666666666666664,670
32.75,661
32.833333333333336,664
32.916666666666664,664
33,668
33.083333333333336,663
33.166666666666664,665
33.25,664
33.333333333333336,668
33.416666666666664,669
33.5,670
33.583333333333336,665
