"Hours since thread went live","Chainsaw Man - Episode 3 discussion"
10.5,8853
10.583333333333334,8891
10.666666666666666,8928
10.75,8969
10.833333333333334,8998
10.916666666666666,9018
11,9048
11.083333333333334,9080
11.166666666666666,9112
11.25,9151
11.333333333333334,9182
11.416666666666666,9225
11.5,9256
11.583333333333334,9287
11.666666666666666,9314
11.75,9342
11.833333333333334,9365
11.916666666666666,9396
12,9422
12.083333333333334,9446
12.166666666666666,9475
12.25,9488
12.333333333333334,9527
12.416666666666666,9559
12.5,9583
12.583333333333334,9609
12.666666666666666,9644
12.75,9662
12.833333333333334,9681
12.916666666666666,9714
13,9730
13.083333333333334,9759
13.166666666666666,9792
13.25,9809
13.333333333333334,9829
13.416666666666666,9865
13.5,9891
13.583333333333334,9911
13.666666666666666,9927
13.75,9949
13.833333333333334,9972
13.916666666666666,9995
14,10020
14.083333333333334,10031
14.166666666666666,10054
14.25,10067
14.333333333333334,10101
14.416666666666666,10121
14.5,10150
14.583333333333334,10168
14.666666666666666,10180
14.75,10209
14.833333333333334,10217
14.916666666666666,10237
15,10256
15.083333333333334,10267
15.166666666666666,10288
15.25,10298
15.333333333333334,10313
15.416666666666666,10333
15.5,10344
15.583333333333334,10359
15.666666666666666,10371
15.75,10395
15.833333333333334,10409
15.916666666666666,10424
16,10433
16.083333333333332,10453
16.166666666666668,10468
16.25,10484
16.333333333333332,10495
16.416666666666668,10520
16.5,10530
16.583333333333332,10541
16.666666666666668,10551
16.75,10564
16.833333333333332,10580
16.916666666666668,10588
17,10607
17.083333333333332,10621
17.166666666666668,10641
17.25,10651
17.333333333333332,10676
17.416666666666668,10687
17.5,10695
17.583333333333332,10713
17.666666666666668,10727
17.75,10742
17.833333333333332,10757
17.916666666666668,10773
18,10793
18.083333333333332,10811
18.166666666666668,10825
18.25,10848
18.333333333333332,10861
18.416666666666668,10879
18.5,10893
18.583333333333332,10905
18.666666666666668,10917
18.75,10940
18.833333333333332,10952
18.916666666666668,10971
19,10986
19.083333333333332,10996
19.166666666666668,11012
19.25,11021
19.333333333333332,11035
19.416666666666668,11055
19.5,11069
19.583333333333332,11083
19.666666666666668,11097
19.75,11123
19.833333333333332,11151
19.916666666666668,11156
20,11178
20.083333333333332,11188
20.166666666666668,11209
20.25,11226
20.333333333333332,11241
20.416666666666668,11252
20.5,11278
20.583333333333332,11281
20.666666666666668,11292
20.75,11309
20.833333333333332,11328
20.916666666666668,11333
21,11348
21.083333333333332,11362
21.166666666666668,11378
21.25,11381
21.333333333333332,11399
21.416666666666668,11417
21.5,11432
21.583333333333332,11451
21.666666666666668,11455
21.75,11463
21.833333333333332,11472
21.916666666666668,11491
22,11505
22.083333333333332,11524
22.166666666666668,11530
22.25,11543
22.333333333333332,11554
22.416666666666668,11560
22.5,11582
22.583333333333332,11603
22.666666666666668,11613
22.75,11627
22.833333333333332,11638
22.916666666666668,11658
23,11667
23.083333333333332,11671
23.166666666666668,11683
23.25,11688
23.333333333333332,11700
23.416666666666668,11711
23.5,11720
23.583333333333332,11734
23.666666666666668,11743
23.75,11757
23.833333333333332,11761
23.916666666666668,11788
24,11791
24.083333333333332,11790
24.166666666666668,11810
24.25,11806
24.333333333333332,11811
24.416666666666668,11816
24.5,11828
24.583333333333332,11841
24.666666666666668,11838
24.75,11844
24.833333333333332,11850
24.916666666666668,11856
25,11870
25.083333333333332,11877
25.166666666666668,11883
25.25,11892
25.333333333333332,11895
25.416666666666668,11903
25.5,11916
25.583333333333332,11915
25.666666666666668,11913
25.75,11921
25.833333333333332,11935
25.916666666666668,11938
26,11941
26.083333333333332,11948
26.166666666666668,11947
26.25,11958
26.333333333333332,11968
26.416666666666668,11965
26.5,11975
26.583333333333332,11978
26.666666666666668,11983
26.75,11988
26.833333333333332,11992
26.916666666666668,11988
27,11997
27.083333333333332,12004
27.166666666666668,12010
27.25,12019
27.333333333333332,12027
27.416666666666668,12020
27.5,12022
27.583333333333332,12033
27.666666666666668,12027
27.75,12031
27.833333333333332,12037
27.916666666666668,12036
28,12042
28.083333333333332,12045
28.166666666666668,12064
28.25,12062
28.333333333333332,12067
28.416666666666668,12069
28.5,12069
28.583333333333332,12067
28.666666666666668,12076
28.75,12074
28.833333333333332,12092
28.916666666666668,12091
29,12101
29.083333333333332,12115
29.166666666666668,12120
29.25,12113
29.333333333333332,12120
29.416666666666668,12116
29.5,12117
29.583333333333332,12117
29.666666666666668,12124
29.75,12129
29.833333333333332,12128
29.916666666666668,12135
30,12139
30.083333333333332,12142
30.166666666666668,12142
30.25,12148
30.333333333333332,12155
30.416666666666668,12146
30.5,12154
30.583333333333332,12146
30.666666666666668,12154
30.75,12164
30.833333333333332,12158
30.916666666666668,12166
31,12170
31.083333333333332,12172
31.166666666666668,12168
31.25,12181
31.333333333333332,12187
31.416666666666668,12187
31.5,12192
31.583333333333332,12193
31.666666666666668,12191
31.75,12198
31.833333333333332,12200
31.916666666666668,12204
32,12207
32.083333333333336,12210
32.166666666666664,12215
32.25,12210
32.333333333333336,12218
32.416666666666664,12215
32.5,12222
32.583333333333336,12222
32.666666666666664,12229
32.75,12222
32.833333333333336,12233
32.916666666666664,12247
33,12239
33.083333333333336,12242
33.166666666666664,12243
33.25,12254
33.333333333333336,12251
33.416666666666664,12258
33.5,12254
33.583333333333336,12263
33.666666666666664,12257
33.75,12262
33.833333333333336,12269
33.916666666666664,12265
34,12263
34.083333333333336,12270
34.166666666666664,12264
34.25,12274
34.333333333333336,12276
34.416666666666664,12272
34.5,12274
34.583333333333336,12284
34.666666666666664,12287
34.75,12287
34.833333333333336,12285
34.916666666666664,12291
35,12289
35.083333333333336,12291
35.166666666666664,12304
35.25,12294
35.333333333333336,12306
35.416666666666664,12298
35.5,12296
35.583333333333336,12303
35.666666666666664,12304
35.75,12305
35.833333333333336,12308
35.916666666666664,12310
36,12312
36.083333333333336,12314
36.166666666666664,12318
36.25,12315
36.333333333333336,12322
36.416666666666664,12320
36.5,12320
36.583333333333336,12326
36.666666666666664,12330
36.75,12331
36.833333333333336,12331
36.916666666666664,12338
37,12347
37.083333333333336,12346
37.166666666666664,12348
37.25,12353
37.333333333333336,12350
37.416666666666664,12343
37.5,12345
37.583333333333336,12353
37.666666666666664,12361
37.75,12353
37.833333333333336,12350
37.916666666666664,12358
38,12363
38.083333333333336,12360
38.166666666666664,12356
38.25,12371
38.333333333333336,12364
38.416666666666664,12367
38.5,12368
38.583333333333336,12369
38.666666666666664,12368
38.75,12367
38.833333333333336,12373
38.916666666666664,12372
39,12369
39.083333333333336,12372
39.166666666666664,12377
39.25,12379
39.333333333333336,12378
39.416666666666664,12377
39.5,12380
39.583333333333336,12388
39.666666666666664,12391
39.75,12388
39.833333333333336,12396
39.916666666666664,12386
40,12384
40.083333333333336,12397
40.166666666666664,12395
40.25,12395
40.333333333333336,12394
40.416666666666664,12405
40.5,12402
40.583333333333336,12403
40.666666666666664,12398
40.75,12397
40.833333333333336,12399
40.916666666666664,12397
41,12402
41.083333333333336,12405
41.166666666666664,12403
41.25,12405
41.333333333333336,12413
41.416666666666664,12407
41.5,12407
41.583333333333336,12411
41.666666666666664,12411
41.75,12413
41.833333333333336,12410
41.916666666666664,12412
42,12419
42.083333333333336,12416
42.166666666666664,12422
42.25,12419
42.333333333333336,12425
42.416666666666664,12420
42.5,12418
42.583333333333336,12424
42.666666666666664,12424
42.75,12426
42.833333333333336,12431
42.916666666666664,12427
43,12429
43.083333333333336,12433
43.166666666666664,12437
43.25,12433
43.333333333333336,12439
43.416666666666664,12434
43.5,12441
43.583333333333336,12443
43.666666666666664,12441
43.75,12444
43.833333333333336,12450
43.916666666666664,12448
44,12449
44.083333333333336,12451
44.166666666666664,12451
44.25,12449
44.333333333333336,12457
44.416666666666664,12457
44.5,12460
44.583333333333336,12461
44.666666666666664,12461
44.75,12462
44.833333333333336,12463
44.916666666666664,12469
45,12470
45.083333333333336,12461
45.166666666666664,12469
45.25,12459
45.333333333333336,12471
45.416666666666664,12465
45.5,12468
45.583333333333336,12470
45.666666666666664,12471
45.75,12471
45.833333333333336,12472
45.916666666666664,12471
46,12474
46.083333333333336,12479
46.166666666666664,12477
46.25,12485
46.333333333333336,12482
46.416666666666664,12478
46.5,12488
46.583333333333336,12492
46.666666666666664,12492
46.75,12488
46.833333333333336,12496
46.916666666666664,12491
47,12490
47.083333333333336,12496
47.166666666666664,12505
47.25,12504
47.333333333333336,12497
47.416666666666664,12506
47.5,12507
47.583333333333336,12503
47.666666666666664,12509
47.75,12507
47.833333333333336,12507
47.916666666666664,12506
