"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 14 discussion"
0,3
0,3
0.08333333333333333,4
0.16666666666666666,10
0.25,23
0.3333333333333333,44
0.4166666666666667,69
0.5,79
0.5833333333333334,106
0.6666666666666666,132
0.75,141
0.8333333333333334,158
0.9166666666666666,187
1,215
1.0833333333333333,243
1.1666666666666667,275
1.25,296
1.3333333333333333,321
1.4166666666666667,339
1.5,358
1.5833333333333333,374
1.6666666666666667,397
1.75,419
1.8333333333333333,442
1.9166666666666667,465
2,484
2.0833333333333335,507
2.1666666666666665,530
2.25,555
2.3333333333333335,570
2.4166666666666665,585
2.5,608
2.5833333333333335,628
2.6666666666666665,652
2.75,668
2.8333333333333335,684
2.9166666666666665,699
3,708
3.0833333333333335,725
3.1666666666666665,741
3.25,761
3.3333333333333335,787
3.4166666666666665,799
3.5,817
3.5833333333333335,838
3.6666666666666665,852
3.75,856
3.8333333333333335,877
3.9166666666666665,889
4,903
4.083333333333333,919
4.166666666666667,925
4.25,940
4.333333333333333,955
4.416666666666667,967
4.5,986
4.583333333333333,998
4.666666666666667,1016
4.75,1034
4.833333333333333,1050
4.916666666666667,1074
5,1084
5.083333333333333,1103
5.166666666666667,1116
5.25,1128
5.333333333333333,1141
5.416666666666667,1149
5.5,1168
5.583333333333333,1177
5.666666666666667,1188
5.75,1196
5.833333333333333,1212
5.916666666666667,1214
6,1224
6.083333333333333,1245
6.166666666666667,1249
6.25,1262
6.333333333333333,1272
6.416666666666667,1279
6.5,1290
6.583333333333333,1311
6.666666666666667,1323
6.75,1330
6.833333333333333,1349
6.916666666666667,1361
7,1370
7.083333333333333,1389
7.166666666666667,1402
7.25,1409
7.333333333333333,1422
7.416666666666667,1431
7.5,1439
7.583333333333333,1455
7.666666666666667,1462
7.75,1470
7.833333333333333,1482
7.916666666666667,1490
8,1498
8.083333333333334,1516
8.166666666666666,1517
8.25,1529
8.333333333333334,1539
8.416666666666666,1549
8.5,1563
8.583333333333334,1573
8.666666666666666,1579
8.75,1592
8.833333333333334,1607
8.916666666666666,1619
9,1626
9.083333333333334,1632
9.166666666666666,1652
9.25,1654
9.333333333333334,1670
9.416666666666666,1677
9.5,1686
9.583333333333334,1692
9.666666666666666,1700
9.75,1706
9.833333333333334,1714
9.916666666666666,1731
10,1737
10.083333333333334,1750
10.166666666666666,1764
10.25,1773
10.333333333333334,1780
10.416666666666666,1796
10.5,1795
10.583333333333334,1804
10.666666666666666,1812
10.75,1821
10.833333333333334,1829
10.916666666666666,1834
11,1839
11.083333333333334,1846
11.166666666666666,1850
11.25,1865
11.333333333333334,1874
11.416666666666666,1887
11.5,1892
11.583333333333334,1901
11.666666666666666,1908
11.75,1921
11.833333333333334,1927
11.916666666666666,1935
12,1937
12.083333333333334,1951
12.166666666666666,1963
12.25,1972
12.333333333333334,1972
12.416666666666666,1988
12.5,1991
12.583333333333334,1994
12.666666666666666,2003
12.75,2009
12.833333333333334,2011
12.916666666666666,2025
13,2035
13.083333333333334,2042
13.166666666666666,2042
13.25,2046
13.333333333333334,2057
13.416666666666666,2058
13.5,2062
13.583333333333334,2064
13.666666666666666,2071
13.75,2076
13.833333333333334,2079
13.916666666666666,2079
14,2088
14.083333333333334,2094
14.166666666666666,2093
14.25,2100
14.333333333333334,2102
14.416666666666666,2109
14.5,2112
14.583333333333334,2122
14.666666666666666,2128
14.75,2138
14.833333333333334,2142
14.916666666666666,2146
15,2149
15.083333333333334,2159
15.166666666666666,2166
15.25,2174
15.333333333333334,2174
15.416666666666666,2181
15.5,2190
15.583333333333334,2193
15.666666666666666,2190
15.75,2196
15.833333333333334,2194
15.916666666666666,2201
16,2208
16.083333333333332,2206
16.166666666666668,2215
16.25,2214
16.333333333333332,2218
16.416666666666668,2221
16.5,2224
16.583333333333332,2236
16.666666666666668,2229
16.75,2237
16.833333333333332,2242
16.916666666666668,2238
17,2241
17.083333333333332,2249
