"Hours since thread went live","Odekake Kozame - Episode 56 discussion"
39.333333333333336,13
39.416666666666664,14
39.5,13
39.583333333333336,16
39.666666666666664,17
39.75,17
39.833333333333336,15
39.916666666666664,14
40,16
40.083333333333336,15
40.166666666666664,14
40.25,14
40.333333333333336,15
40.416666666666664,14
40.5,14
40.583333333333336,14
40.666666666666664,15
40.75,14
40.833333333333336,16
40.916666666666664,15
41,15
41.083333333333336,17
41.166666666666664,14
41.25,16
41.333333333333336,14
41.416666666666664,15
41.5,17
41.583333333333336,16
41.666666666666664,15
41.75,14
41.833333333333336,15
41.916666666666664,17
42,15
42.083333333333336,15
42.166666666666664,16
42.25,14
42.333333333333336,16
42.416666666666664,15
42.5,15
42.583333333333336,13
42.666666666666664,16
42.75,15
42.833333333333336,17
42.916666666666664,15
43,16
43.083333333333336,13
43.166666666666664,15
43.25,16
43.333333333333336,14
43.416666666666664,15
43.5,14
43.666666666666664,14
43.75,13
43.833333333333336,16
43.916666666666664,14
44,15
44.083333333333336,15
44.166666666666664,16
44.25,17
44.333333333333336,17
44.416666666666664,16
44.5,16
44.583333333333336,17
44.666666666666664,17
44.75,14
44.833333333333336,15
44.916666666666664,14
45,15
45.083333333333336,15
45.166666666666664,16
45.25,16
45.333333333333336,15
45.416666666666664,15
45.5,17
45.583333333333336,17
45.666666666666664,15
45.75,15
45.833333333333336,15
45.916666666666664,14
46,13
46.083333333333336,17
46.166666666666664,14
46.25,15
46.333333333333336,14
46.416666666666664,13
46.5,14
46.583333333333336,14
46.666666666666664,15
46.75,13
46.833333333333336,14
46.916666666666664,14
47,13
47.083333333333336,15
47.166666666666664,16
47.25,14
47.333333333333336,13
47.416666666666664,16
47.5,14
47.583333333333336,14
47.666666666666664,15
47.75,17
47.833333333333336,14
47.916666666666664,15
