"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 12 discussion"
44.333333333333336,5458
44.416666666666664,5452
44.5,5459
44.583333333333336,5454
44.666666666666664,5460
44.75,5455
44.833333333333336,5466
44.916666666666664,5465
45,5464
45.083333333333336,5459
45.166666666666664,5472
45.25,5474
45.333333333333336,5470
45.416666666666664,5476
45.5,5474
45.583333333333336,5467
45.666666666666664,5469
45.75,5472
45.833333333333336,5466
45.916666666666664,5478
46,5479
46.083333333333336,5480
46.166666666666664,5478
46.25,5482
46.333333333333336,5478
46.416666666666664,5486
46.5,5477
46.583333333333336,5483
46.666666666666664,5475
46.75,5482
46.833333333333336,5476
46.916666666666664,5485
47,5483
47.083333333333336,5482
47.166666666666664,5483
47.25,5492
47.333333333333336,5499
47.416666666666664,5488
47.5,5502
47.583333333333336,5498
47.666666666666664,5493
47.75,5492
47.833333333333336,5504
47.916666666666664,5499
