"Hours since thread went live","Date A Live V - Episode 5 discussion"
13.25,296
13.333333333333334,306
13.416666666666666,303
13.5,304
13.583333333333334,302
13.666666666666666,305
13.75,306
13.833333333333334,304
13.916666666666666,309
14,310
14.083333333333334,310
14.166666666666666,310
14.25,308
14.333333333333334,312
14.416666666666666,309
14.5,314
14.583333333333334,310
14.666666666666666,312
14.75,312
14.833333333333334,315
14.916666666666666,310
15,319
15.083333333333334,317
15.166666666666666,316
15.25,318
15.333333333333334,318
15.416666666666666,316
15.5,315
15.583333333333334,320
15.666666666666666,315
15.75,318
15.833333333333334,320
15.916666666666666,317
16,326
16.083333333333332,327
16.166666666666668,328
16.25,330
16.333333333333332,321
16.416666666666668,331
16.5,327
16.583333333333332,329
16.666666666666668,329
16.75,333
16.833333333333332,335
16.916666666666668,330
17,331
17.083333333333332,331
17.166666666666668,331
17.25,329
17.333333333333332,336
17.416666666666668,334
17.5,334
17.583333333333332,333
17.666666666666668,332
17.75,335
17.833333333333332,333
17.916666666666668,335
18,336
18.083333333333332,334
18.166666666666668,332
18.25,334
18.333333333333332,332
18.416666666666668,334
18.5,329
18.583333333333332,337
18.666666666666668,336
18.75,341
18.833333333333332,341
18.916666666666668,337
19,333
19.083333333333332,339
19.166666666666668,342
19.25,338
19.333333333333332,339
19.416666666666668,335
19.5,341
19.583333333333332,339
19.666666666666668,342
19.75,337
19.833333333333332,342
19.916666666666668,337
20,341
20.083333333333332,343
20.166666666666668,338
20.25,341
20.333333333333332,342
20.416666666666668,341
20.5,344
20.583333333333332,344
20.666666666666668,338
20.75,341
20.833333333333332,342
20.916666666666668,344
21,350
21.083333333333332,345
21.166666666666668,343
21.25,344
21.333333333333332,343
21.416666666666668,340
21.5,346
21.583333333333332,349
21.666666666666668,350
21.75,349
21.833333333333332,347
21.916666666666668,350
22,347
22.083333333333332,349
22.166666666666668,343
22.25,355
22.333333333333332,350
22.416666666666668,354
22.5,355
22.583333333333332,351
22.666666666666668,351
22.75,354
22.833333333333332,354
22.916666666666668,353
23,353
23.083333333333332,352
23.166666666666668,355
23.25,351
23.333333333333332,355
23.416666666666668,352
23.5,353
23.583333333333332,351
23.666666666666668,352
23.75,352
23.833333333333332,350
23.916666666666668,349
24,358
24.083333333333332,350
24.166666666666668,349
24.25,354
24.333333333333332,353
24.416666666666668,352
24.5,354
24.583333333333332,353
24.666666666666668,348
24.75,356
24.833333333333332,357
24.916666666666668,356
25,353
25.083333333333332,359
25.166666666666668,360
25.25,360
25.333333333333332,357
25.416666666666668,354
25.5,359
25.583333333333332,358
25.666666666666668,361
25.75,362
25.833333333333332,361
25.916666666666668,364
26,359
26.083333333333332,362
26.166666666666668,364
26.25,359
26.333333333333332,361
26.416666666666668,365
26.5,359
26.583333333333332,360
26.666666666666668,363
26.75,360
26.833333333333332,367
26.916666666666668,361
27,364
27.083333333333332,362
27.166666666666668,367
27.25,358
27.333333333333332,364
27.416666666666668,364
27.5,360
27.583333333333332,357
27.666666666666668,364
27.75,359
27.833333333333332,363
27.916666666666668,367
28,362
28.083333333333332,365
28.166666666666668,367
28.25,364
28.333333333333332,368
28.416666666666668,365
28.5,366
28.583333333333332,368
28.666666666666668,361
28.75,365
28.833333333333332,365
28.916666666666668,367
29,366
29.083333333333332,369
29.166666666666668,365
29.25,367
29.333333333333332,363
29.416666666666668,368
29.5,360
29.583333333333332,368
29.666666666666668,362
29.75,367
29.833333333333332,360
29.916666666666668,365
30,363
30.083333333333332,364
30.166666666666668,366
30.25,364
30.333333333333332,365
30.416666666666668,365
30.5,363
30.583333333333332,363
30.666666666666668,364
30.75,365
30.833333333333332,370
30.916666666666668,361
31,366
31.083333333333332,362
31.166666666666668,367
31.25,368
31.333333333333332,369
31.416666666666668,362
31.5,366
31.583333333333332,363
31.666666666666668,367
31.75,368
31.833333333333332,361
31.916666666666668,371
32,371
32.083333333333336,366
32.166666666666664,370
32.25,368
32.333333333333336,368
32.416666666666664,368
32.5,366
32.583333333333336,365
32.666666666666664,367
32.75,369
32.833333333333336,370
32.916666666666664,371
33,370
33.083333333333336,368
33.166666666666664,372
33.25,375
33.333333333333336,372
33.416666666666664,371
33.5,369
33.583333333333336,370
33.666666666666664,373
33.75,370
33.833333333333336,370
33.916666666666664,368
34,369
34.083333333333336,366
34.166666666666664,375
34.25,373
34.333333333333336,374
34.416666666666664,370
34.5,374
34.583333333333336,369
34.666666666666664,371
34.75,374
34.833333333333336,373
34.916666666666664,368
35,374
35.083333333333336,376
35.166666666666664,368
35.25,374
35.333333333333336,377
35.416666666666664,377
35.5,372
35.583333333333336,378
35.666666666666664,377
35.75,372
35.833333333333336,370
35.916666666666664,377
36,372
36.083333333333336,376
36.166666666666664,369
36.25,370
36.333333333333336,370
36.416666666666664,374
36.5,373
36.583333333333336,373
36.666666666666664,374
36.75,376
36.833333333333336,371
36.916666666666664,369
37,374
37.083333333333336,376
37.166666666666664,373
37.25,372
37.333333333333336,376
37.416666666666664,373
37.5,377
37.583333333333336,375
37.666666666666664,377
37.75,369
37.833333333333336,375
37.916666666666664,380
38,375
38.083333333333336,373
38.166666666666664,377
38.25,373
38.333333333333336,376
38.416666666666664,369
38.5,375
38.583333333333336,375
38.666666666666664,375
38.75,374
38.833333333333336,373
38.916666666666664,374
39,375
39.083333333333336,371
39.166666666666664,377
39.25,375
39.333333333333336,378
39.416666666666664,375
39.5,379
39.583333333333336,377
39.666666666666664,374
39.75,380
39.833333333333336,377
39.916666666666664,370
40,375
40.083333333333336,370
40.166666666666664,378
40.25,379
40.333333333333336,375
40.416666666666664,371
40.5,376
40.583333333333336,370
40.666666666666664,370
40.75,381
40.833333333333336,371
40.916666666666664,371
41,376
41.083333333333336,374
41.166666666666664,371
41.25,373
41.333333333333336,372
41.416666666666664,371
41.5,376
41.583333333333336,375
41.666666666666664,374
41.75,377
41.833333333333336,374
41.916666666666664,382
42,378
42.083333333333336,380
42.166666666666664,381
42.25,377
42.333333333333336,375
42.416666666666664,376
42.5,376
42.583333333333336,379
42.666666666666664,375
42.75,378
42.833333333333336,378
42.916666666666664,372
43,375
43.083333333333336,375
43.166666666666664,377
43.25,374
43.333333333333336,378
43.416666666666664,380
43.5,379
43.583333333333336,377
43.666666666666664,376
43.75,378
43.833333333333336,372
43.916666666666664,380
44,378
44.083333333333336,373
44.166666666666664,378
44.25,373
44.333333333333336,376
44.416666666666664,381
44.5,378
44.583333333333336,376
44.666666666666664,379
44.75,380
44.833333333333336,378
44.916666666666664,380
45,380
45.083333333333336,374
45.166666666666664,379
45.25,383
45.333333333333336,377
45.416666666666664,381
45.5,382
45.583333333333336,377
45.666666666666664,379
45.75,375
45.833333333333336,378
45.916666666666664,378
46,382
46.083333333333336,377
46.166666666666664,382
46.25,379
46.333333333333336,384
46.416666666666664,379
46.5,385
46.583333333333336,380
46.666666666666664,381
46.75,382
46.833333333333336,375
46.916666666666664,379
47,376
47.083333333333336,383
47.166666666666664,384
47.25,378
47.333333333333336,379
47.416666666666664,379
47.5,379
47.583333333333336,377
47.666666666666664,377
47.75,386
47.833333333333336,380
47.916666666666664,384
