"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 15 discussion"
0,3
0.08333333333333333,5
0.16666666666666666,17
0.25,27
0.3333333333333333,39
0.4166666666666667,51
0.5,66
0.5833333333333334,87
0.6666666666666666,109
0.75,146
0.8333333333333334,165
0.9166666666666666,190
1,222
1.0833333333333333,251
1.1666666666666667,291
1.25,334
1.3333333333333333,368
1.4166666666666667,419
1.5,454
1.5833333333333333,490
1.6666666666666667,532
1.75,579
1.8333333333333333,615
1.9166666666666667,666
2,719
2.0833333333333335,776
2.1666666666666665,822
2.25,861
2.3333333333333335,918
2.4166666666666665,952
2.5,1000
2.5833333333333335,1037
2.6666666666666665,1079
2.75,1127
2.8333333333333335,1181
2.9166666666666665,1227
3,1259
3.0833333333333335,1300
3.1666666666666665,1335
3.25,1375
3.3333333333333335,1404
3.4166666666666665,1432
3.5,1474
3.5833333333333335,1496
3.6666666666666665,1532
3.75,1556
3.8333333333333335,1601
3.9166666666666665,1628
4,1674
4.083333333333333,1692
4.166666666666667,1719
4.25,1766
4.333333333333333,1786
4.416666666666667,1814
4.5,1842
4.583333333333333,1877
4.666666666666667,1910
4.75,1932
4.833333333333333,1968
4.916666666666667,1986
5,2016
5.083333333333333,2038
5.166666666666667,2071
5.25,2086
5.333333333333333,2111
5.416666666666667,2139
5.5,2169
5.583333333333333,2189
5.666666666666667,2213
5.75,2236
5.833333333333333,2243
5.916666666666667,2267
6,2290
6.083333333333333,2314
6.166666666666667,2332
6.25,2360
6.333333333333333,2378
6.416666666666667,2415
6.5,2424
6.583333333333333,2453
6.666666666666667,2474
6.75,2484
6.833333333333333,2509
6.916666666666667,2532
7,2554
7.083333333333333,2578
7.166666666666667,2610
7.25,2640
7.333333333333333,2653
7.416666666666667,2685
7.5,2704
7.583333333333333,2724
7.666666666666667,2738
7.75,2757
7.833333333333333,2779
7.916666666666667,2795
8,2813
8.083333333333334,2834
8.166666666666666,2854
8.25,2863
8.333333333333334,2882
8.416666666666666,2898
8.5,2913
8.583333333333334,2928
8.666666666666666,2945
8.75,2971
8.833333333333334,2993
8.916666666666666,3006
9,3031
9.083333333333334,3052
9.166666666666666,3065
9.25,3084
9.333333333333334,3099
9.416666666666666,3123
9.5,3133
9.583333333333334,3148
9.666666666666666,3165
9.75,3179
9.833333333333334,3195
9.916666666666666,3200
10,3217
10.083333333333334,3233
10.166666666666666,3232
10.25,3252
10.333333333333334,3270
10.416666666666666,3277
10.5,3297
10.583333333333334,3314
10.666666666666666,3322
10.75,3335
10.833333333333334,3345
10.916666666666666,3366
11,3380
11.083333333333334,3396
11.166666666666666,3400
11.25,3417
11.333333333333334,3425
11.416666666666666,3441
11.5,3445
11.583333333333334,3467
11.666666666666666,3467
11.75,3480
11.833333333333334,3488
11.916666666666666,3506
12,3521
12.083333333333334,3536
12.166666666666666,3544
12.25,3552
12.333333333333334,3573
12.416666666666666,3568
12.5,3577
12.583333333333334,3590
12.666666666666666,3599
12.75,3610
12.833333333333334,3620
12.916666666666666,3635
13,3649
13.083333333333334,3661
13.166666666666666,3669
13.25,3678
13.333333333333334,3681
13.416666666666666,3694
13.5,3701
13.583333333333334,3713
13.666666666666666,3715
13.75,3724
13.833333333333334,3717
13.916666666666666,3726
14,3747
14.083333333333334,3755
14.166666666666666,3756
14.25,3765
14.333333333333334,3772
14.416666666666666,3788
14.5,3796
14.583333333333334,3788
14.666666666666666,3799
14.75,3806
14.833333333333334,3813
14.916666666666666,3816
15,3818
15.083333333333334,3837
15.166666666666666,3840
15.25,3845
15.333333333333334,3850
15.416666666666666,3855
15.5,3858
15.583333333333334,3862
15.666666666666666,3864
15.75,3873
15.833333333333334,3880
15.916666666666666,3882
16,3888
16.083333333333332,3899
16.166666666666668,3901
16.25,3907
16.333333333333332,3916
16.416666666666668,3917
16.5,3920
16.583333333333332,3931
16.666666666666668,3941
16.75,3941
16.833333333333332,3946
16.916666666666668,3952
17,3956
17.083333333333332,3955
17.166666666666668,3965
17.25,3962
17.333333333333332,3966
17.416666666666668,3977
17.5,3988
17.583333333333332,3996
17.666666666666668,3994
17.75,3996
17.833333333333332,4004
17.916666666666668,4013
18,4014
18.083333333333332,4011
18.166666666666668,4030
18.25,4025
18.333333333333332,4034
18.416666666666668,4042
18.5,4036
18.583333333333332,4049
18.666666666666668,4063
18.75,4069
18.833333333333332,4067
18.916666666666668,4076
19,4078
19.083333333333332,4089
19.166666666666668,4089
19.25,4086
19.333333333333332,4091
19.416666666666668,4101
19.5,4098
19.583333333333332,4103
19.666666666666668,4114
19.75,4118
19.833333333333332,4124
19.916666666666668,4128
20,4130
20.083333333333332,4134
20.166666666666668,4139
20.25,4146
20.333333333333332,4144
20.416666666666668,4148
20.5,4158
20.583333333333332,4158
20.666666666666668,4167
20.75,4168
20.833333333333332,4175
20.916666666666668,4175
21,4176
21.083333333333332,4175
21.166666666666668,4181
21.25,4179
21.333333333333332,4184
21.416666666666668,4188
21.5,4191
21.583333333333332,4193
21.666666666666668,4199
21.75,4203
21.833333333333332,4213
21.916666666666668,4216
22,4208
22.083333333333332,4212
22.166666666666668,4218
22.25,4223
22.333333333333332,4227
22.416666666666668,4234
22.5,4238
22.583333333333332,4238
22.666666666666668,4238
22.75,4246
22.833333333333332,4260
22.916666666666668,4257
23,4261
23.083333333333332,4263
23.166666666666668,4262
23.25,4265
23.333333333333332,4276
23.416666666666668,4278
23.5,4280
23.583333333333332,4281
23.666666666666668,4291
23.75,4289
23.833333333333332,4303
23.916666666666668,4309
24,4308
24.083333333333332,4309
24.166666666666668,4309
24.25,4306
24.333333333333332,4316
24.416666666666668,4322
24.5,4325
24.583333333333332,4324
24.666666666666668,4325
24.75,4331
24.833333333333332,4324
24.916666666666668,4336
25,4330
25.083333333333332,4346
25.166666666666668,4343
25.25,4338
25.333333333333332,4357
25.416666666666668,4355
25.5,4358
25.583333333333332,4352
25.666666666666668,4357
25.75,4360
25.833333333333332,4365
25.916666666666668,4367
26,4371
26.083333333333332,4376
26.166666666666668,4372
26.25,4381
26.333333333333332,4381
26.416666666666668,4383
26.5,4380
26.583333333333332,4387
26.666666666666668,4392
26.75,4392
26.833333333333332,4400
26.916666666666668,4402
27,4396
27.083333333333332,4400
27.166666666666668,4401
27.25,4410
27.333333333333332,4412
27.416666666666668,4416
27.5,4418
27.583333333333332,4416
27.666666666666668,4416
27.75,4416
27.833333333333332,4415
27.916666666666668,4425
28,4424
28.083333333333332,4425
28.166666666666668,4432
28.25,4433
28.333333333333332,4432
28.416666666666668,4439
28.5,4439
28.583333333333332,4433
28.666666666666668,4441
28.75,4444
28.833333333333332,4448
28.916666666666668,4445
29,4442
29.083333333333332,4448
29.166666666666668,4453
29.25,4457
29.333333333333332,4454
29.416666666666668,4452
29.5,4458
29.583333333333332,4459
29.666666666666668,4464
29.75,4459
29.833333333333332,4459
29.916666666666668,4467
30,4465
30.083333333333332,4466
30.166666666666668,4472
30.25,4472
30.333333333333332,4468
30.416666666666668,4485
30.5,4484
30.583333333333332,4482
30.666666666666668,4481
30.75,4484
30.833333333333332,4491
30.916666666666668,4492
31,4486
31.083333333333332,4486
31.166666666666668,4489
31.25,4493
31.333333333333332,4502
31.416666666666668,4496
31.5,4506
31.583333333333332,4494
31.666666666666668,4499
31.75,4505
31.833333333333332,4506
31.916666666666668,4500
32,4508
32.083333333333336,4511
32.166666666666664,4509
32.25,4512
32.333333333333336,4512
32.416666666666664,4517
32.5,4526
32.583333333333336,4520
32.666666666666664,4520
32.75,4521
32.833333333333336,4525
32.916666666666664,4529
33,4528
33.083333333333336,4526
33.166666666666664,4530
33.25,4534
33.333333333333336,4541
33.416666666666664,4538
33.5,4537
33.583333333333336,4535
33.666666666666664,4539
33.75,4539
33.833333333333336,4544
33.916666666666664,4543
34,4539
34.083333333333336,4551
34.166666666666664,4546
34.25,4545
34.333333333333336,4555
34.416666666666664,4551
34.5,4543
34.583333333333336,4548
34.666666666666664,4550
34.75,4558
34.833333333333336,4555
34.916666666666664,4554
35,4564
35.083333333333336,4556
35.166666666666664,4559
35.25,4561
35.333333333333336,4566
35.416666666666664,4563
35.5,4565
35.583333333333336,4563
35.666666666666664,4566
35.75,4565
35.833333333333336,4572
35.916666666666664,4568
36,4570
36.083333333333336,4566
36.166666666666664,4573
36.25,4572
36.333333333333336,4581
36.416666666666664,4579
36.5,4584
36.583333333333336,4581
36.666666666666664,4588
36.75,4585
36.833333333333336,4582
36.916666666666664,4580
37,4585
37.083333333333336,4579
37.166666666666664,4587
37.25,4590
