"Hours since thread went live","Nijiyon Animation Season 2 - Episode 6 discussion"
39.166666666666664,37
39.25,38
39.333333333333336,37
39.416666666666664,38
39.5,40
39.583333333333336,40
39.666666666666664,39
39.75,42
39.833333333333336,37
39.916666666666664,39
40,37
40.083333333333336,38
40.166666666666664,38
40.25,41
40.333333333333336,38
40.416666666666664,38
40.5,37
40.583333333333336,35
40.666666666666664,39
40.75,39
40.833333333333336,36
40.916666666666664,34
41,39
41.083333333333336,42
41.166666666666664,41
41.25,36
41.333333333333336,41
41.416666666666664,42
41.5,38
41.583333333333336,39
41.666666666666664,34
41.75,34
41.833333333333336,36
41.916666666666664,41
42,38
42.083333333333336,38
42.166666666666664,36
42.25,38
42.333333333333336,40
42.416666666666664,35
42.5,36
42.583333333333336,36
42.666666666666664,36
42.75,36
42.833333333333336,37
42.916666666666664,41
43,35
43.083333333333336,41
43.166666666666664,35
43.25,37
43.333333333333336,41
43.416666666666664,35
43.5,42
43.583333333333336,40
43.666666666666664,39
43.75,36
43.833333333333336,39
43.916666666666664,42
44,41
44.083333333333336,41
44.166666666666664,41
44.25,38
44.333333333333336,41
44.416666666666664,37
44.5,40
44.583333333333336,38
44.666666666666664,42
44.75,43
44.833333333333336,37
44.916666666666664,37
45,39
45.083333333333336,39
45.166666666666664,41
45.25,36
45.333333333333336,41
45.416666666666664,43
45.5,41
45.583333333333336,39
45.666666666666664,40
45.75,43
45.833333333333336,40
45.916666666666664,39
46,40
46.083333333333336,39
46.166666666666664,37
46.25,40
46.333333333333336,42
46.416666666666664,42
46.5,36
46.583333333333336,41
46.666666666666664,39
46.75,39
46.833333333333336,36
46.916666666666664,40
47,38
47.083333333333336,37
47.166666666666664,40
47.25,36
47.333333333333336,39
47.416666666666664,38
47.5,39
47.583333333333336,39
47.666666666666664,38
47.75,40
47.916666666666664,39
