"Hours since thread went live","Mushoku Tensei: Isekai Ittara Honki Dasu Season 2 • Mushoku Tensei: Jobless Reincarnation Season 2 - Episode 5 discussion"
13.416666666666666,4287
13.5,4300
13.583333333333334,4307
13.666666666666666,4312
13.75,4320
13.833333333333334,4319
13.916666666666666,4335
14,4336
14.083333333333334,4353
14.166666666666666,4366
14.25,4366
14.333333333333334,4384
14.416666666666666,4388
14.5,4402
14.583333333333334,4406
14.666666666666666,4421
14.75,4424
14.833333333333334,4426
14.916666666666666,4431
15,4453
15.083333333333334,4457
15.166666666666666,4463
15.25,4478
15.333333333333334,4478
15.416666666666666,4492
15.5,4494
15.583333333333334,4500
15.666666666666666,4502
15.75,4503
15.833333333333334,4519
15.916666666666666,4511
16,4523
16.083333333333332,4537
16.166666666666668,4545
16.25,4547
16.333333333333332,4557
16.416666666666668,4567
16.5,4572
16.583333333333332,4575
16.666666666666668,4581
16.75,4596
16.833333333333332,4601
16.916666666666668,4614
17,4617
17.083333333333332,4613
17.166666666666668,4625
17.25,4632
17.333333333333332,4635
17.416666666666668,4646
17.5,4650
17.583333333333332,4652
17.666666666666668,4651
17.75,4659
17.833333333333332,4667
17.916666666666668,4670
18,4678
18.083333333333332,4684
18.166666666666668,4683
18.25,4689
18.333333333333332,4695
18.416666666666668,4701
18.5,4706
18.583333333333332,4714
18.666666666666668,4720
18.75,4734
18.833333333333332,4732
18.916666666666668,4741
19,4741
19.083333333333332,4747
19.166666666666668,4746
19.25,4763
19.333333333333332,4760
19.416666666666668,4771
19.5,4771
19.583333333333332,4782
19.666666666666668,4784
19.75,4786
19.833333333333332,4796
19.916666666666668,4787
20,4806
20.083333333333332,4807
20.166666666666668,4804
20.25,4807
20.333333333333332,4819
20.416666666666668,4817
20.5,4824
20.583333333333332,4829
20.666666666666668,4832
20.75,4845
20.833333333333332,4850
20.916666666666668,4851
21,4856
21.083333333333332,4861
21.166666666666668,4861
21.25,4874
21.333333333333332,4881
21.416666666666668,4882
21.5,4890
21.583333333333332,4896
21.666666666666668,4902
21.75,4905
21.833333333333332,4909
21.916666666666668,4915
22,4908
22.083333333333332,4908
22.166666666666668,4912
22.25,4923
22.333333333333332,4933
22.416666666666668,4932
22.5,4939
22.583333333333332,4943
22.666666666666668,4937
22.75,4946
22.833333333333332,4950
22.916666666666668,4953
23,4965
23.083333333333332,4963
23.166666666666668,4970
23.25,4969
23.333333333333332,4970
23.416666666666668,4980
23.5,4986
23.583333333333332,4991
23.666666666666668,4991
23.75,4992
23.833333333333332,4998
23.916666666666668,5008
24,5007
24.083333333333332,5010
24.166666666666668,5020
24.25,5016
24.333333333333332,5024
24.416666666666668,5031
24.5,5028
24.583333333333332,5032
24.666666666666668,5041
24.75,5042
24.833333333333332,5047
24.916666666666668,5051
25,5066
25.083333333333332,5061
25.166666666666668,5072
25.25,5077
25.333333333333332,5084
25.416666666666668,5074
25.5,5086
25.583333333333332,5085
25.666666666666668,5088
25.75,5099
25.833333333333332,5101
25.916666666666668,5098
26,5110
26.083333333333332,5111
26.166666666666668,5113
26.25,5114
26.333333333333332,5109
26.416666666666668,5115
26.5,5123
26.583333333333332,5122
26.666666666666668,5122
26.75,5121
26.833333333333332,5125
26.916666666666668,5127
27,5133
27.083333333333332,5139
27.166666666666668,5137
27.25,5137
27.333333333333332,5136
27.416666666666668,5146
27.5,5143
27.583333333333332,5150
27.666666666666668,5156
27.75,5157
27.833333333333332,5162
27.916666666666668,5164
28,5164
28.083333333333332,5161
28.166666666666668,5173
28.25,5171
28.333333333333332,5171
28.416666666666668,5174
28.5,5185
28.583333333333332,5187
28.666666666666668,5189
28.75,5195
28.833333333333332,5201
28.916666666666668,5197
29,5207
29.083333333333332,5209
29.166666666666668,5208
29.25,5218
29.333333333333332,5224
29.416666666666668,5218
29.5,5229
29.583333333333332,5226
29.666666666666668,5227
29.75,5227
29.833333333333332,5231
29.916666666666668,5232
30,5235
30.083333333333332,5237
30.166666666666668,5237
30.25,5230
30.333333333333332,5237
30.416666666666668,5239
30.5,5244
30.583333333333332,5241
30.666666666666668,5241
30.75,5244
30.833333333333332,5243
30.916666666666668,5244
31,5248
31.083333333333332,5251
31.166666666666668,5243
31.25,5252
31.333333333333332,5259
31.416666666666668,5255
31.5,5255
31.583333333333332,5261
31.666666666666668,5262
31.75,5266
31.833333333333332,5259
31.916666666666668,5268
32,5272
32.083333333333336,5274
32.166666666666664,5273
32.25,5271
32.333333333333336,5279
32.416666666666664,5278
32.5,5283
32.583333333333336,5288
32.666666666666664,5280
32.75,5285
32.833333333333336,5292
32.916666666666664,5290
33,5289
33.083333333333336,5296
33.166666666666664,5295
33.25,5290
33.333333333333336,5294
33.416666666666664,5303
33.5,5300
33.583333333333336,5302
33.666666666666664,5300
33.75,5301
33.833333333333336,5318
33.916666666666664,5311
34,5316
34.083333333333336,5323
34.166666666666664,5316
34.25,5317
34.333333333333336,5320
34.416666666666664,5322
34.5,5330
34.583333333333336,5320
34.666666666666664,5327
34.75,5330
34.833333333333336,5328
34.916666666666664,5327
35,5328
35.083333333333336,5330
35.166666666666664,5329
35.25,5327
35.333333333333336,5338
35.416666666666664,5333
35.5,5334
35.583333333333336,5333
35.666666666666664,5336
35.75,5332
35.833333333333336,5340
35.916666666666664,5335
36,5347
36.083333333333336,5343
36.166666666666664,5344
36.25,5343
36.333333333333336,5349
36.416666666666664,5343
36.5,5349
36.583333333333336,5354
36.666666666666664,5349
36.75,5354
36.833333333333336,5359
36.916666666666664,5352
37,5358
37.083333333333336,5357
37.166666666666664,5367
37.25,5365
37.333333333333336,5366
37.416666666666664,5364
37.5,5362
37.583333333333336,5361
37.666666666666664,5369
37.75,5367
37.833333333333336,5376
37.916666666666664,5373
38,5379
38.083333333333336,5368
38.166666666666664,5370
38.25,5372
38.333333333333336,5381
38.416666666666664,5375
38.5,5380
38.583333333333336,5380
38.666666666666664,5373
38.75,5383
38.833333333333336,5382
38.916666666666664,5384
39,5386
39.083333333333336,5391
39.166666666666664,5387
39.25,5380
39.333333333333336,5389
39.416666666666664,5387
39.5,5382
39.583333333333336,5386
39.666666666666664,5393
39.75,5388
39.833333333333336,5380
39.916666666666664,5389
40,5382
40.083333333333336,5382
40.166666666666664,5392
40.25,5393
40.333333333333336,5382
40.416666666666664,5387
40.5,5390
40.583333333333336,5386
40.666666666666664,5393
40.75,5393
40.833333333333336,5394
40.916666666666664,5399
41,5393
41.083333333333336,5392
41.166666666666664,5394
41.25,5395
41.333333333333336,5399
41.416666666666664,5402
41.5,5398
41.583333333333336,5402
41.666666666666664,5402
41.75,5406
41.833333333333336,5413
41.916666666666664,5407
42,5407
42.083333333333336,5407
42.166666666666664,5403
42.25,5414
42.333333333333336,5414
42.416666666666664,5407
42.5,5409
42.583333333333336,5409
42.666666666666664,5415
42.75,5418
42.833333333333336,5414
42.916666666666664,5421
43,5414
43.083333333333336,5414
43.166666666666664,5412
43.25,5412
43.333333333333336,5413
43.416666666666664,5415
43.5,5418
43.583333333333336,5414
43.666666666666664,5413
43.75,5419
43.833333333333336,5422
43.916666666666664,5422
44,5423
44.083333333333336,5423
44.166666666666664,5415
44.25,5412
44.333333333333336,5422
44.416666666666664,5426
44.5,5426
44.583333333333336,5416
44.666666666666664,5421
44.75,5418
44.833333333333336,5427
44.916666666666664,5420
45,5427
45.083333333333336,5422
45.166666666666664,5426
45.25,5425
45.333333333333336,5427
45.416666666666664,5426
45.5,5433
45.583333333333336,5432
45.666666666666664,5435
45.75,5434
45.833333333333336,5426
45.916666666666664,5434
46,5428
46.083333333333336,5437
46.166666666666664,5429
46.25,5433
46.333333333333336,5437
46.416666666666664,5435
46.5,5434
46.583333333333336,5433
46.666666666666664,5441
46.75,5441
46.833333333333336,5440
46.916666666666664,5435
47,5445
47.083333333333336,5442
47.166666666666664,5433
47.25,5434
47.333333333333336,5435
47.416666666666664,5439
47.5,5437
47.583333333333336,5445
47.666666666666664,5435
47.75,5444
47.833333333333336,5432
47.916666666666664,5444
