"Hours since thread went live","Unnamed Memory - Episode 7 discussion"
0,2
0.08333333333333333,3
0.16666666666666666,3
0.25,3
0.3333333333333333,5
0.4166666666666667,5
0.5,8
0.5833333333333334,8
0.6666666666666666,10
0.75,10
0.8333333333333334,13
0.9166666666666666,14
1,19
1.0833333333333333,17
1.1666666666666667,19
1.25,23
1.3333333333333333,23
1.4166666666666667,28
1.5,28
1.5833333333333333,30
1.6666666666666667,29
1.75,30
1.8333333333333333,30
1.9166666666666667,31
2,34
2.0833333333333335,36
2.1666666666666665,35
2.25,36
2.3333333333333335,40
2.4166666666666665,41
2.5,42
2.5833333333333335,45
2.6666666666666665,45
2.75,48
2.8333333333333335,49
2.9166666666666665,50
3,53
3.0833333333333335,57
3.1666666666666665,60
3.25,62
3.3333333333333335,59
3.4166666666666665,63
3.5,63
3.5833333333333335,63
3.6666666666666665,68
3.75,65
3.8333333333333335,66
3.9166666666666665,66
4,70
4.083333333333333,67
4.166666666666667,71
4.25,70
4.333333333333333,68
4.416666666666667,69
4.5,69
4.583333333333333,73
4.666666666666667,77
4.75,75
4.833333333333333,76
4.916666666666667,73
5,76
5.083333333333333,77
5.166666666666667,73
5.25,75
5.333333333333333,75
5.416666666666667,81
5.5,82
5.583333333333333,85
5.666666666666667,86
5.75,87
5.833333333333333,89
5.916666666666667,84
6,87
6.083333333333333,89
6.166666666666667,89
6.25,90
6.333333333333333,87
6.416666666666667,82
6.5,82
6.583333333333333,81
6.666666666666667,78
6.75,83
6.833333333333333,81
6.916666666666667,81
7,82
7.083333333333333,86
7.166666666666667,83
7.25,82
7.333333333333333,83
7.416666666666667,86
7.5,81
7.583333333333333,82
7.666666666666667,86
7.75,88
7.833333333333333,89
7.916666666666667,85
8,88
8.083333333333334,90
8.166666666666666,90
8.25,91
8.333333333333334,93
8.416666666666666,92
8.5,89
8.583333333333334,91
8.666666666666666,95
8.75,95
8.833333333333334,95
8.916666666666666,94
9,93
9.083333333333334,93
9.166666666666666,94
9.25,94
9.333333333333334,97
9.416666666666666,95
9.5,97
9.583333333333334,97
9.666666666666666,97
9.75,98
9.833333333333334,98
9.916666666666666,98
10,99
10.083333333333334,96
10.166666666666666,98
10.25,100
10.333333333333334,99
10.416666666666666,100
10.5,102
10.583333333333334,100
10.666666666666666,103
10.75,99
10.833333333333334,99
10.916666666666666,98
11,102
11.083333333333334,105
11.166666666666666,103
11.25,105
11.333333333333334,105
11.416666666666666,103
11.5,107
11.583333333333334,103
11.666666666666666,104
11.75,102
11.833333333333334,107
11.916666666666666,103
12,102
12.083333333333334,102
12.166666666666666,104
12.25,106
12.333333333333334,105
12.416666666666666,106
12.5,106
12.583333333333334,106
12.666666666666666,108
12.75,106
12.833333333333334,106
12.916666666666666,105
13,107
13.083333333333334,103
13.166666666666666,105
13.25,109
13.333333333333334,106
13.416666666666666,113
13.5,110
13.583333333333334,109
13.666666666666666,106
13.75,111
13.833333333333334,111
13.916666666666666,111
14,113
14.083333333333334,111
14.166666666666666,113
14.25,112
14.333333333333334,109
14.416666666666666,113
14.5,113
14.583333333333334,111
14.666666666666666,112
14.75,112
14.833333333333334,113
14.916666666666666,114
15,114
15.083333333333334,113
15.166666666666666,116
15.25,113
15.333333333333334,115
15.416666666666666,111
15.5,116
15.583333333333334,113
15.666666666666666,117
15.75,116
15.833333333333334,113
15.916666666666666,116
16,117
16.083333333333332,118
16.166666666666668,118
16.25,116
16.333333333333332,117
16.416666666666668,120
16.5,117
16.583333333333332,121
16.666666666666668,121
16.75,122
16.833333333333332,125
16.916666666666668,125
17,121
17.083333333333332,126
17.166666666666668,125
17.25,124
17.333333333333332,124
17.416666666666668,128
17.5,123
17.583333333333332,126
17.666666666666668,124
17.75,124
17.833333333333332,127
17.916666666666668,125
18,131
18.083333333333332,126
18.166666666666668,129
18.25,127
18.333333333333332,125
18.416666666666668,127
18.5,131
18.583333333333332,124
18.666666666666668,128
18.75,132
18.833333333333332,129
18.916666666666668,127
19,127
19.083333333333332,131
19.166666666666668,130
19.25,134
19.333333333333332,131
19.416666666666668,132
19.5,130
19.583333333333332,130
19.666666666666668,126
19.75,126
19.833333333333332,131
19.916666666666668,126
20,129
20.083333333333332,131
20.166666666666668,130
20.25,128
20.333333333333332,130
20.416666666666668,128
20.5,130
20.583333333333332,128
20.666666666666668,131
20.75,129
20.833333333333332,133
20.916666666666668,132
21,134
21.083333333333332,128
21.166666666666668,131
21.25,132
21.333333333333332,131
21.416666666666668,129
21.5,133
21.583333333333332,132
21.666666666666668,134
21.75,134
21.833333333333332,129
21.916666666666668,130
22,132
22.083333333333332,135
22.166666666666668,133
22.25,136
22.333333333333332,133
22.416666666666668,133
22.5,134
22.583333333333332,132
22.666666666666668,134
22.75,132
22.833333333333332,135
22.916666666666668,135
23,137
23.083333333333332,134
23.166666666666668,132
23.25,135
23.333333333333332,137
23.416666666666668,132
23.5,134
23.583333333333332,133
23.666666666666668,135
23.75,135
23.833333333333332,133
23.916666666666668,135
24,136
24.083333333333332,135
24.166666666666668,133
24.25,136
24.333333333333332,132
24.416666666666668,138
24.5,134
24.583333333333332,133
24.666666666666668,132
24.75,134
24.833333333333332,133
24.916666666666668,137
25,133
25.083333333333332,134
25.166666666666668,135
25.25,135
25.333333333333332,137
25.416666666666668,138
25.5,131
25.583333333333332,132
