"Hours since thread went live","Astro Note - Episode 6 discussion"
0,3
0.08333333333333333,3
0.16666666666666666,4
0.25,4
0.3333333333333333,4
0.4166666666666667,6
0.5,8
0.5833333333333334,12
0.6666666666666666,16
0.75,16
0.8333333333333334,18
0.9166666666666666,20
1,23
1.0833333333333333,24
1.1666666666666667,24
1.25,24
1.3333333333333333,27
1.4166666666666667,28
1.5,29
1.5833333333333333,28
1.6666666666666667,31
1.75,33
1.8333333333333333,35
1.9166666666666667,39
2,45
2.0833333333333335,43
2.1666666666666665,44
2.25,42
2.3333333333333335,45
2.4166666666666665,48
2.5,49
2.5833333333333335,49
2.6666666666666665,45
2.75,44
2.8333333333333335,48
2.9166666666666665,45
3,50
3.0833333333333335,49
3.1666666666666665,52
3.25,50
3.3333333333333335,56
3.4166666666666665,56
3.5,55
3.5833333333333335,57
3.6666666666666665,58
3.75,57
3.8333333333333335,61
3.9166666666666665,62
4,68
4.083333333333333,71
4.166666666666667,67
4.25,70
4.333333333333333,71
4.416666666666667,68
4.5,73
4.583333333333333,71
4.666666666666667,71
4.75,73
4.833333333333333,74
4.916666666666667,75
5,76
5.083333333333333,76
5.166666666666667,75
5.25,75
5.333333333333333,74
5.416666666666667,73
5.5,78
5.583333333333333,83
5.666666666666667,83
5.75,86
5.833333333333333,79
5.916666666666667,81
6,85
6.083333333333333,87
6.166666666666667,90
6.25,86
6.333333333333333,88
6.416666666666667,89
6.5,92
6.583333333333333,89
6.666666666666667,90
6.75,92
6.833333333333333,90
6.916666666666667,93
7,92
7.083333333333333,90
7.166666666666667,97
7.25,96
7.333333333333333,95
7.416666666666667,97
7.5,96
7.583333333333333,91
7.666666666666667,95
7.75,98
7.833333333333333,95
7.916666666666667,100
8,104
8.083333333333334,100
8.166666666666666,103
8.25,104
8.333333333333334,103
8.416666666666666,105
8.5,108
8.583333333333334,105
8.666666666666666,107
8.75,109
8.833333333333334,108
8.916666666666666,108
9,109
9.083333333333334,111
9.166666666666666,112
9.25,115
9.333333333333334,113
9.416666666666666,110
9.5,115
9.583333333333334,117
9.666666666666666,116
9.75,119
9.833333333333334,121
9.916666666666666,120
10,119
10.083333333333334,122
10.166666666666666,121
10.25,124
10.333333333333334,122
10.416666666666666,122
10.5,118
10.583333333333334,121
10.666666666666666,121
10.75,122
10.833333333333334,124
10.916666666666666,127
11,123
11.083333333333334,123
11.166666666666666,128
11.25,129
11.333333333333334,129
11.416666666666666,125
11.5,127
11.583333333333334,133
11.666666666666666,126
11.75,131
11.833333333333334,130
11.916666666666666,129
12,129
12.083333333333334,128
12.166666666666666,129
12.25,129
12.333333333333334,129
12.416666666666666,130
12.5,132
12.583333333333334,132
12.666666666666666,130
12.75,133
12.833333333333334,133
12.916666666666666,135
13,131
13.083333333333334,137
13.166666666666666,138
13.25,138
13.333333333333334,137
13.416666666666666,142
13.5,138
13.583333333333334,138
13.666666666666666,140
13.75,139
13.833333333333334,141
13.916666666666666,145
14,144
14.083333333333334,147
14.166666666666666,146
14.25,142
14.333333333333334,141
14.416666666666666,144
14.5,145
14.583333333333334,144
14.666666666666666,147
14.75,147
14.833333333333334,149
14.916666666666666,150
15,151
15.083333333333334,152
15.166666666666666,153
15.25,150
15.333333333333334,152
15.416666666666666,154
15.5,153
15.583333333333334,155
15.666666666666666,154
15.75,155
15.833333333333334,155
15.916666666666666,152
16,156
16.083333333333332,157
16.166666666666668,157
16.25,156
16.333333333333332,154
16.416666666666668,155
16.5,152
16.583333333333332,156
16.666666666666668,155
16.75,157
16.833333333333332,156
16.916666666666668,155
17,156
17.083333333333332,156
17.166666666666668,159
17.25,157
17.333333333333332,159
17.416666666666668,157
17.5,158
17.583333333333332,160
17.666666666666668,161
17.75,160
17.833333333333332,156
17.916666666666668,160
18,160
18.083333333333332,161
18.166666666666668,162
18.25,158
18.333333333333332,161
18.416666666666668,164
18.5,163
18.583333333333332,158
18.666666666666668,161
18.75,160
18.833333333333332,164
18.916666666666668,165
19,166
19.083333333333332,162
19.166666666666668,163
19.25,165
19.333333333333332,169
19.416666666666668,165
19.5,168
19.583333333333332,162
19.666666666666668,164
19.75,167
19.833333333333332,167
19.916666666666668,167
20,166
20.083333333333332,166
20.166666666666668,165
20.25,167
20.333333333333332,167
20.416666666666668,164
20.5,164
20.583333333333332,170
20.666666666666668,165
20.75,165
20.833333333333332,164
20.916666666666668,165
21,165
21.083333333333332,165
21.166666666666668,162
21.25,169
21.333333333333332,171
21.416666666666668,168
21.5,164
21.583333333333332,170
21.666666666666668,170
21.75,170
21.833333333333332,166
21.916666666666668,168
22,167
22.083333333333332,167
22.166666666666668,167
22.25,165
22.333333333333332,169
22.416666666666668,167
22.5,167
22.583333333333332,168
22.666666666666668,172
22.75,169
22.833333333333332,166
22.916666666666668,170
23,168
23.083333333333332,167
23.166666666666668,168
23.25,166
23.333333333333332,169
23.416666666666668,169
23.5,166
23.583333333333332,172
23.666666666666668,174
23.75,169
23.833333333333332,174
23.916666666666668,173
24,174
24.083333333333332,170
24.166666666666668,176
24.25,175
24.333333333333332,171
24.416666666666668,174
24.5,171
24.583333333333332,172
24.666666666666668,172
24.75,172
24.833333333333332,173
24.916666666666668,170
25,175
25.083333333333332,173
25.166666666666668,173
25.25,174
25.333333333333332,169
25.416666666666668,173
25.5,172
25.583333333333332,177
25.666666666666668,175
25.75,176
25.833333333333332,179
25.916666666666668,176
26,172
26.083333333333332,176
26.166666666666668,178
26.25,177
26.333333333333332,172
26.416666666666668,175
26.5,177
26.583333333333332,174
26.666666666666668,173
26.75,176
26.833333333333332,175
26.916666666666668,176
27,177
27.083333333333332,179
27.166666666666668,174
27.25,173
27.333333333333332,175
27.416666666666668,177
27.5,180
27.583333333333332,176
27.666666666666668,174
27.75,174
27.833333333333332,173
27.916666666666668,180
28,179
28.083333333333332,176
28.166666666666668,175
28.25,180
28.333333333333332,177
28.416666666666668,175
28.5,179
28.583333333333332,176
28.666666666666668,177
28.75,175
28.833333333333332,177
28.916666666666668,176
29,180
29.083333333333332,181
29.166666666666668,180
29.25,177
29.333333333333332,178
29.416666666666668,179
29.5,177
29.583333333333332,181
29.666666666666668,181
29.75,179
29.833333333333332,177
29.916666666666668,179
30,178
30.083333333333332,178
30.166666666666668,177
30.25,176
30.333333333333332,177
30.416666666666668,181
30.5,176
30.583333333333332,179
30.666666666666668,177
30.75,177
30.833333333333332,175
30.916666666666668,178
31,180
31.083333333333332,177
31.166666666666668,175
31.25,177
31.333333333333332,181
31.416666666666668,180
31.5,181
31.583333333333332,183
31.666666666666668,181
31.75,176
31.833333333333332,180
31.916666666666668,179
32,183
32.083333333333336,178
32.166666666666664,179
32.25,177
32.333333333333336,178
32.416666666666664,181
32.5,178
32.583333333333336,181
32.666666666666664,179
32.75,175
32.833333333333336,179
32.916666666666664,175
33,181
33.083333333333336,175
33.166666666666664,176
33.25,178
33.333333333333336,181
33.416666666666664,178
33.5,182
33.583333333333336,178
33.666666666666664,180
33.75,183
33.833333333333336,183
33.916666666666664,179
34,178
34.083333333333336,179
34.166666666666664,182
34.25,178
34.333333333333336,181
34.416666666666664,182
34.5,185
34.583333333333336,178
34.666666666666664,182
34.75,182
34.833333333333336,178
34.916666666666664,182
35,180
35.083333333333336,179
35.166666666666664,181
35.25,179
35.333333333333336,178
35.416666666666664,183
35.5,181
35.583333333333336,180
35.666666666666664,177
35.75,184
35.833333333333336,181
35.916666666666664,181
36,179
36.083333333333336,182
36.166666666666664,180
36.25,182
36.333333333333336,178
36.416666666666664,177
36.5,185
36.583333333333336,181
36.666666666666664,183
36.75,181
36.833333333333336,177
36.916666666666664,180
37,180
37.083333333333336,179
37.166666666666664,184
37.25,180
37.333333333333336,183
37.416666666666664,177
37.5,177
37.583333333333336,184
37.666666666666664,180
37.75,181
37.833333333333336,180
37.916666666666664,184
38,183
38.083333333333336,183
38.166666666666664,182
38.25,181
38.333333333333336,181
38.416666666666664,185
38.5,183
38.583333333333336,183
38.666666666666664,177
38.75,183
38.833333333333336,179
38.916666666666664,179
39,181
39.083333333333336,178
39.166666666666664,185
39.25,180
39.333333333333336,180
39.416666666666664,182
39.5,180
39.583333333333336,179
39.666666666666664,180
39.75,182
39.833333333333336,180
39.916666666666664,182
40,181
40.083333333333336,184
40.166666666666664,182
40.25,183
40.333333333333336,181
40.416666666666664,180
40.5,181
40.583333333333336,182
40.666666666666664,184
40.75,184
40.833333333333336,181
40.916666666666664,184
41,184
41.083333333333336,183
41.166666666666664,185
41.25,182
41.333333333333336,185
41.416666666666664,186
41.5,180
41.583333333333336,187
41.666666666666664,179
41.75,184
41.833333333333336,179
41.916666666666664,183
42,183
42.083333333333336,184
42.166666666666664,183
42.25,183
42.333333333333336,182
42.416666666666664,181
42.5,183
42.583333333333336,180
42.666666666666664,184
42.75,182
42.833333333333336,184
42.916666666666664,181
43,181
43.083333333333336,183
43.166666666666664,184
43.25,183
43.333333333333336,179
43.416666666666664,181
43.5,186
43.583333333333336,183
43.666666666666664,183
43.75,183
43.833333333333336,186
43.916666666666664,186
44,184
44.083333333333336,185
44.166666666666664,185
44.25,186
44.333333333333336,185
44.416666666666664,187
44.5,187
44.583333333333336,183
44.666666666666664,187
44.75,181
44.833333333333336,185
44.916666666666664,187
45,188
45.083333333333336,184
45.166666666666664,182
45.25,184
45.333333333333336,185
45.416666666666664,182
45.5,186
45.583333333333336,186
45.666666666666664,184
45.75,187
45.833333333333336,185
45.916666666666664,187
46,187
46.083333333333336,183
46.166666666666664,188
46.25,189
46.333333333333336,185
46.416666666666664,185
46.5,189
46.583333333333336,183
46.666666666666664,186
46.75,185
46.833333333333336,184
46.916666666666664,187
47,185
47.083333333333336,186
47.166666666666664,186
47.25,188
47.333333333333336,184
47.416666666666664,187
47.5,190
47.583333333333336,187
47.666666666666664,185
47.75,186
47.833333333333336,184
47.916666666666664,186
