"Hours since thread went live","Yuru Camp△ Season 3 • Laid-Back Camp Season 3 - Episode 5 discussion"
13.083333333333334,525
13.166666666666666,529
13.25,530
13.333333333333334,528
13.416666666666666,532
13.5,532
13.583333333333334,533
13.666666666666666,536
13.75,538
13.833333333333334,536
13.916666666666666,542
14,543
14.083333333333334,543
14.166666666666666,540
14.25,540
14.333333333333334,550
14.416666666666666,542
14.5,549
14.583333333333334,550
14.666666666666666,550
14.75,551
14.833333333333334,550
14.916666666666666,557
15,560
15.083333333333334,562
15.166666666666666,562
15.25,565
15.333333333333334,566
15.416666666666666,568
15.5,571
15.583333333333334,563
15.666666666666666,570
15.75,562
15.833333333333334,566
15.916666666666666,574
16,564
16.083333333333332,573
16.166666666666668,572
16.25,568
16.333333333333332,572
16.416666666666668,578
16.5,575
16.583333333333332,577
16.666666666666668,571
16.75,575
16.833333333333332,580
16.916666666666668,574
17,579
17.083333333333332,574
17.166666666666668,583
17.25,578
17.333333333333332,585
17.416666666666668,576
17.5,579
17.583333333333332,577
17.666666666666668,584
17.75,583
17.833333333333332,581
17.916666666666668,587
18,580
18.083333333333332,587
18.166666666666668,587
18.25,584
18.333333333333332,583
18.416666666666668,584
18.5,593
18.583333333333332,590
18.666666666666668,585
18.75,588
18.833333333333332,586
18.916666666666668,590
19,590
19.083333333333332,585
19.166666666666668,588
19.25,590
19.333333333333332,592
19.416666666666668,586
19.5,593
19.583333333333332,592
19.666666666666668,594
19.75,592
19.833333333333332,596
19.916666666666668,592
20,595
20.083333333333332,594
20.166666666666668,595
20.25,597
20.333333333333332,594
20.416666666666668,595
20.5,597
20.583333333333332,597
20.666666666666668,599
20.75,604
20.833333333333332,599
20.916666666666668,595
21,597
21.083333333333332,597
21.166666666666668,601
21.25,605
21.333333333333332,603
21.416666666666668,602
21.5,601
21.583333333333332,605
21.666666666666668,600
21.75,606
21.833333333333332,605
21.916666666666668,601
22,601
22.083333333333332,600
22.166666666666668,598
22.25,605
22.333333333333332,605
22.416666666666668,610
22.5,608
22.583333333333332,614
22.666666666666668,608
22.75,604
22.833333333333332,609
22.916666666666668,611
23,609
23.083333333333332,609
23.166666666666668,612
23.25,614
23.333333333333332,610
23.416666666666668,611
23.5,613
23.583333333333332,612
23.666666666666668,615
23.75,613
23.833333333333332,614
23.916666666666668,619
24,624
24.083333333333332,619
24.166666666666668,622
24.25,619
24.333333333333332,621
24.416666666666668,621
24.5,621
24.583333333333332,622
24.666666666666668,617
24.75,620
24.833333333333332,619
24.916666666666668,623
25,623
25.083333333333332,626
25.166666666666668,622
25.25,625
25.333333333333332,626
25.416666666666668,625
25.5,633
25.583333333333332,630
25.666666666666668,623
25.75,627
25.833333333333332,628
25.916666666666668,626
26,627
26.083333333333332,629
26.166666666666668,631
26.25,635
26.333333333333332,630
26.416666666666668,631
26.5,626
26.583333333333332,633
26.666666666666668,633
26.75,637
26.833333333333332,632
26.916666666666668,633
27,639
27.083333333333332,634
27.166666666666668,635
27.25,629
27.333333333333332,636
27.416666666666668,636
27.5,636
27.583333333333332,632
27.666666666666668,635
27.75,634
27.833333333333332,637
27.916666666666668,634
28,634
28.083333333333332,641
28.166666666666668,638
28.25,642
28.333333333333332,636
28.416666666666668,639
28.5,643
28.75,643
28.833333333333332,643
28.916666666666668,641
29,640
29.083333333333332,641
29.166666666666668,642
29.25,645
29.333333333333332,641
29.416666666666668,642
29.5,648
29.583333333333332,645
29.666666666666668,642
29.75,641
29.833333333333332,644
29.916666666666668,646
30,649
30.083333333333332,643
30.166666666666668,646
30.25,648
30.333333333333332,650
30.416666666666668,645
30.5,647
30.583333333333332,649
30.666666666666668,646
30.75,648
30.833333333333332,646
30.916666666666668,646
31,645
31.083333333333332,643
31.166666666666668,647
31.25,647
31.333333333333332,645
31.416666666666668,649
31.5,644
31.583333333333332,647
31.666666666666668,644
31.75,645
31.833333333333332,649
31.916666666666668,649
32,649
32.083333333333336,644
32.166666666666664,653
32.25,648
32.333333333333336,654
32.416666666666664,647
32.5,650
32.583333333333336,646
32.666666666666664,650
32.75,656
32.833333333333336,653
32.916666666666664,649
33,649
33.083333333333336,650
33.166666666666664,650
33.25,651
33.333333333333336,649
33.416666666666664,657
33.5,653
33.583333333333336,652
33.666666666666664,651
33.75,652
33.833333333333336,653
33.916666666666664,651
34,653
34.083333333333336,654
34.166666666666664,647
34.25,654
34.333333333333336,651
34.416666666666664,657
34.5,657
34.583333333333336,655
34.666666666666664,655
34.75,653
34.833333333333336,653
34.916666666666664,651
35,655
35.083333333333336,653
35.166666666666664,654
35.25,655
35.333333333333336,656
35.416666666666664,658
35.5,655
35.583333333333336,654
35.666666666666664,655
35.75,660
35.833333333333336,655
35.916666666666664,657
36,653
36.083333333333336,653
36.166666666666664,654
36.25,654
36.333333333333336,650
36.416666666666664,653
36.5,659
36.583333333333336,653
36.666666666666664,655
36.75,656
36.833333333333336,658
36.916666666666664,653
37,656
37.083333333333336,657
37.166666666666664,659
37.25,653
37.333333333333336,657
37.416666666666664,655
37.5,658
37.583333333333336,661
37.666666666666664,658
37.75,655
37.833333333333336,656
37.916666666666664,656
38,657
38.083333333333336,656
38.166666666666664,655
38.25,653
38.333333333333336,656
38.416666666666664,660
38.5,659
38.583333333333336,657
38.666666666666664,655
38.75,661
38.833333333333336,654
38.916666666666664,661
39,658
39.083333333333336,659
39.166666666666664,662
39.25,658
39.333333333333336,663
39.416666666666664,664
39.5,660
39.583333333333336,659
39.666666666666664,666
39.75,658
39.833333333333336,661
39.916666666666664,657
40,663
40.083333333333336,655
40.166666666666664,665
40.25,658
40.333333333333336,661
40.416666666666664,660
40.5,662
40.583333333333336,664
40.666666666666664,662
40.75,662
40.833333333333336,662
40.916666666666664,662
41,657
41.083333333333336,663
41.166666666666664,661
41.25,663
41.333333333333336,666
41.416666666666664,663
41.5,663
41.583333333333336,666
41.666666666666664,666
41.75,663
41.833333333333336,663
41.916666666666664,657
42,662
42.083333333333336,659
42.166666666666664,661
42.25,663
42.333333333333336,661
42.416666666666664,661
42.5,662
42.583333333333336,662
42.666666666666664,663
42.75,666
42.833333333333336,663
42.916666666666664,663
43,663
43.083333333333336,662
43.166666666666664,663
43.25,663
43.333333333333336,669
43.416666666666664,662
43.5,663
43.583333333333336,666
43.666666666666664,666
43.75,661
43.833333333333336,667
43.916666666666664,659
44,665
44.083333333333336,660
44.166666666666664,666
44.25,663
44.333333333333336,662
44.416666666666664,666
44.5,665
44.583333333333336,663
44.666666666666664,665
44.75,664
44.833333333333336,664
44.916666666666664,661
45,662
45.083333333333336,663
45.166666666666664,668
45.25,658
45.333333333333336,663
45.416666666666664,668
45.5,668
45.583333333333336,663
45.666666666666664,660
45.75,665
45.833333333333336,665
45.916666666666664,669
46,664
46.083333333333336,664
46.166666666666664,666
46.25,660
46.333333333333336,660
46.416666666666664,665
46.5,663
46.583333333333336,660
46.666666666666664,661
46.75,665
46.833333333333336,667
46.916666666666664,662
47,665
47.083333333333336,664
47.166666666666664,663
47.25,662
47.333333333333336,663
47.416666666666664,664
47.5,666
47.583333333333336,670
47.666666666666664,663
47.75,667
47.833333333333336,664
47.916666666666664,663
