"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 9 discussion"
35.583333333333336,74
35.666666666666664,74
35.75,71
35.833333333333336,78
35.916666666666664,75
36,72
36.083333333333336,75
36.166666666666664,72
36.25,75
36.333333333333336,73
36.416666666666664,74
36.5,70
36.583333333333336,74
36.666666666666664,75
36.75,76
36.833333333333336,75
36.916666666666664,73
37,73
37.083333333333336,74
37.166666666666664,76
37.25,72
37.333333333333336,76
37.416666666666664,72
37.5,73
37.583333333333336,73
37.666666666666664,76
37.75,75
37.833333333333336,73
37.916666666666664,74
38,76
38.083333333333336,74
38.166666666666664,73
38.25,74
38.333333333333336,76
38.416666666666664,73
38.5,76
38.583333333333336,77
38.666666666666664,74
38.75,76
38.833333333333336,77
38.916666666666664,71
39,73
39.083333333333336,76
39.166666666666664,75
39.25,78
39.333333333333336,74
39.416666666666664,75
39.5,76
39.583333333333336,77
39.666666666666664,73
39.75,77
39.833333333333336,75
39.916666666666664,75
40,77
40.083333333333336,73
40.166666666666664,76
40.25,77
40.333333333333336,73
40.416666666666664,75
40.5,74
40.583333333333336,75
40.666666666666664,73
40.75,77
40.833333333333336,75
40.916666666666664,77
41,77
41.083333333333336,73
41.166666666666664,74
41.25,79
41.333333333333336,72
41.416666666666664,74
41.5,76
41.583333333333336,76
41.666666666666664,76
41.75,77
41.833333333333336,73
41.916666666666664,72
42,75
42.083333333333336,73
42.166666666666664,77
42.25,77
42.333333333333336,79
42.416666666666664,72
42.5,73
42.583333333333336,72
42.666666666666664,72
42.75,75
42.833333333333336,74
42.916666666666664,72
43,74
43.083333333333336,75
43.166666666666664,75
43.25,78
43.333333333333336,75
43.416666666666664,72
43.5,73
43.583333333333336,74
43.666666666666664,73
43.75,76
43.833333333333336,75
43.916666666666664,77
44,75
44.083333333333336,73
44.166666666666664,72
44.25,75
44.333333333333336,76
44.416666666666664,76
44.5,74
44.583333333333336,77
44.666666666666664,75
44.75,78
44.833333333333336,76
44.916666666666664,79
45,76
45.083333333333336,75
45.166666666666664,78
45.25,76
45.333333333333336,81
45.416666666666664,80
45.5,77
45.583333333333336,73
45.666666666666664,79
45.75,74
45.833333333333336,74
45.916666666666664,78
46,76
46.083333333333336,75
46.166666666666664,78
46.25,74
46.333333333333336,77
46.416666666666664,80
46.5,74
46.583333333333336,75
46.666666666666664,73
46.75,76
46.833333333333336,77
46.916666666666664,77
47,80
47.166666666666664,75
47.25,77
47.333333333333336,77
47.416666666666664,76
47.5,80
