"Hours since thread went live","Re:Monster - Episode 5 discussion"
13.25,196
13.333333333333334,199
13.416666666666666,193
13.5,197
13.583333333333334,200
13.666666666666666,202
13.75,202
13.833333333333334,200
13.916666666666666,198
14,198
14.083333333333334,198
14.166666666666666,200
14.25,200
14.333333333333334,198
14.416666666666666,198
14.5,199
14.583333333333334,199
14.666666666666666,202
14.75,205
14.833333333333334,199
14.916666666666666,203
15,203
15.083333333333334,206
15.166666666666666,204
15.25,200
15.333333333333334,205
15.416666666666666,207
15.5,209
15.583333333333334,204
15.666666666666666,207
15.75,207
15.833333333333334,208
15.916666666666666,209
16,213
16.083333333333332,210
16.166666666666668,212
16.25,213
16.333333333333332,211
16.416666666666668,211
16.5,212
16.583333333333332,211
16.666666666666668,215
16.75,213
16.833333333333332,213
16.916666666666668,213
17,211
17.083333333333332,214
17.166666666666668,211
17.25,212
17.333333333333332,211
17.416666666666668,211
17.5,207
17.583333333333332,211
17.666666666666668,210
17.75,217
17.833333333333332,215
17.916666666666668,211
18,214
18.083333333333332,213
18.166666666666668,214
18.25,213
18.333333333333332,212
18.416666666666668,216
18.5,214
18.583333333333332,214
18.666666666666668,214
18.75,218
18.833333333333332,219
18.916666666666668,218
19,215
19.083333333333332,215
19.166666666666668,218
19.25,213
19.333333333333332,214
19.416666666666668,215
19.5,218
19.583333333333332,214
19.666666666666668,216
19.75,218
19.833333333333332,217
19.916666666666668,220
20,214
20.083333333333332,219
20.166666666666668,221
20.25,219
20.333333333333332,223
20.416666666666668,219
20.5,218
20.583333333333332,221
20.666666666666668,216
20.75,221
20.833333333333332,219
20.916666666666668,222
21,221
21.083333333333332,221
21.166666666666668,221
21.25,221
21.333333333333332,224
21.416666666666668,218
21.5,219
21.583333333333332,220
21.666666666666668,220
21.75,223
21.833333333333332,220
21.916666666666668,221
22,225
22.083333333333332,221
22.166666666666668,220
22.25,219
22.333333333333332,216
22.416666666666668,224
22.5,221
22.583333333333332,224
22.666666666666668,219
22.75,218
22.833333333333332,221
22.916666666666668,218
23,222
23.083333333333332,221
23.166666666666668,219
23.25,221
23.333333333333332,224
23.416666666666668,217
23.5,224
23.583333333333332,216
23.666666666666668,216
23.75,223
23.833333333333332,223
23.916666666666668,218
24,225
24.083333333333332,225
24.166666666666668,227
24.25,223
24.333333333333332,219
24.416666666666668,222
24.5,222
24.583333333333332,223
24.666666666666668,225
24.75,224
24.833333333333332,223
24.916666666666668,226
25,225
25.083333333333332,223
25.166666666666668,226
25.25,226
25.333333333333332,228
25.416666666666668,225
25.5,225
25.583333333333332,224
25.666666666666668,225
25.75,227
25.833333333333332,224
25.916666666666668,226
26,225
26.083333333333332,226
26.166666666666668,224
26.333333333333332,226
26.333333333333332,227
26.416666666666668,226
26.5,227
26.583333333333332,229
26.666666666666668,229
26.75,231
26.833333333333332,228
26.916666666666668,228
27,228
27.083333333333332,225
27.166666666666668,229
27.25,231
27.333333333333332,230
27.416666666666668,227
27.5,232
27.583333333333332,233
27.666666666666668,231
27.75,233
27.833333333333332,234
27.916666666666668,232
28,232
28.083333333333332,232
28.166666666666668,238
28.25,237
28.333333333333332,232
28.416666666666668,237
28.5,235
28.583333333333332,236
28.666666666666668,233
28.75,235
28.833333333333332,234
28.916666666666668,236
29,237
29.083333333333332,233
29.166666666666668,236
29.25,238
29.333333333333332,239
29.416666666666668,243
29.5,239
29.583333333333332,240
29.666666666666668,242
29.75,239
29.833333333333332,239
29.916666666666668,241
30,245
30.083333333333332,244
30.166666666666668,245
30.25,242
30.333333333333332,245
30.416666666666668,242
30.5,245
30.583333333333332,242
30.666666666666668,241
30.75,243
30.833333333333332,242
30.916666666666668,243
31,245
31.083333333333332,242
31.166666666666668,241
31.25,242
31.333333333333332,243
31.416666666666668,244
31.5,244
31.583333333333332,243
31.666666666666668,243
31.75,240
31.833333333333332,242
31.916666666666668,245
32,244
32.083333333333336,244
32.166666666666664,241
32.25,245
32.333333333333336,241
32.416666666666664,245
32.5,246
32.583333333333336,245
32.666666666666664,243
32.75,244
32.833333333333336,243
32.916666666666664,245
33,243
33.083333333333336,245
33.166666666666664,243
33.25,241
33.333333333333336,246
33.416666666666664,243
33.5,242
33.583333333333336,240
33.666666666666664,240
33.75,241
33.833333333333336,244
33.916666666666664,242
34,244
34.083333333333336,243
34.166666666666664,243
34.25,242
34.333333333333336,245
34.416666666666664,244
34.5,244
34.583333333333336,246
34.666666666666664,244
34.75,243
34.833333333333336,244
34.916666666666664,240
35,243
35.083333333333336,243
35.166666666666664,244
35.25,247
35.333333333333336,242
35.416666666666664,247
35.5,247
35.583333333333336,242
35.666666666666664,246
35.75,244
35.833333333333336,242
35.916666666666664,249
36,246
36.083333333333336,247
36.166666666666664,248
36.25,247
36.333333333333336,243
36.416666666666664,244
36.5,246
36.583333333333336,245
36.666666666666664,246
36.75,246
36.833333333333336,246
36.916666666666664,246
37,248
37.083333333333336,247
37.166666666666664,250
37.25,248
37.333333333333336,245
37.416666666666664,245
37.5,250
37.583333333333336,244
37.666666666666664,245
37.75,246
37.833333333333336,243
37.916666666666664,243
38,250
38.083333333333336,246
38.166666666666664,245
38.25,246
38.333333333333336,246
38.416666666666664,248
38.5,249
38.583333333333336,244
38.666666666666664,246
38.75,245
38.833333333333336,248
38.916666666666664,252
39,245
39.083333333333336,250
39.166666666666664,249
39.25,246
39.333333333333336,248
39.416666666666664,248
39.5,247
39.583333333333336,247
39.666666666666664,251
39.75,250
39.833333333333336,252
39.916666666666664,252
40,251
40.083333333333336,252
40.166666666666664,250
40.25,254
40.333333333333336,250
40.416666666666664,250
40.5,247
40.583333333333336,248
40.666666666666664,251
40.75,247
40.833333333333336,250
40.916666666666664,254
41,251
41.083333333333336,252
41.166666666666664,252
41.25,252
41.333333333333336,249
41.416666666666664,251
41.5,248
41.583333333333336,251
41.666666666666664,251
41.75,253
41.833333333333336,253
41.916666666666664,251
42,255
42.083333333333336,253
42.166666666666664,250
42.25,253
42.333333333333336,253
42.416666666666664,248
42.5,249
42.583333333333336,249
42.666666666666664,252
42.75,251
42.833333333333336,252
42.916666666666664,249
43,252
43.083333333333336,253
43.166666666666664,250
43.25,250
43.333333333333336,254
43.416666666666664,251
43.5,249
43.583333333333336,248
43.666666666666664,251
43.75,251
43.833333333333336,254
43.916666666666664,254
44,253
44.083333333333336,250
44.166666666666664,252
44.25,248
44.333333333333336,248
44.416666666666664,254
44.5,251
44.583333333333336,250
44.666666666666664,251
44.75,255
44.833333333333336,250
44.916666666666664,254
45,254
45.083333333333336,256
45.166666666666664,249
45.25,249
45.333333333333336,250
45.416666666666664,251
45.5,248
45.583333333333336,249
45.666666666666664,251
45.75,253
45.833333333333336,252
45.916666666666664,250
46,252
46.083333333333336,253
46.166666666666664,255
46.25,253
46.333333333333336,255
46.416666666666664,255
46.5,252
46.583333333333336,251
46.666666666666664,249
46.75,253
46.833333333333336,253
46.916666666666664,255
47,253
47.083333333333336,255
47.166666666666664,255
47.25,257
47.333333333333336,254
47.416666666666664,254
47.5,255
47.583333333333336,254
47.666666666666664,252
47.75,253
47.833333333333336,254
47.916666666666664,257
