"Hours since thread went live","Date A Live V - Episode 1 discussion"
31.416666666666668,530
31.5,528
31.583333333333332,535
31.666666666666668,528
31.75,531
31.833333333333332,532
31.916666666666668,533
32,533
32.083333333333336,528
32.166666666666664,531
32.25,530
32.333333333333336,531
32.416666666666664,530
32.5,533
32.583333333333336,529
32.666666666666664,535
32.75,532
32.833333333333336,532
32.916666666666664,537
33,531
33.083333333333336,529
33.166666666666664,532
33.25,527
33.333333333333336,529
33.416666666666664,530
33.5,533
33.583333333333336,527
33.666666666666664,532
33.75,530
33.833333333333336,539
33.916666666666664,538
34,538
34.083333333333336,536
34.166666666666664,536
34.25,536
34.333333333333336,538
34.416666666666664,531
34.5,532
34.583333333333336,532
34.666666666666664,534
34.75,536
34.833333333333336,530
34.916666666666664,530
35,531
35.083333333333336,531
35.166666666666664,535
35.25,535
35.333333333333336,533
35.416666666666664,530
35.5,535
35.583333333333336,533
35.666666666666664,531
35.75,529
35.833333333333336,533
35.916666666666664,533
36,530
36.083333333333336,536
36.166666666666664,536
36.25,531
36.333333333333336,538
36.416666666666664,531
36.5,530
36.583333333333336,539
36.666666666666664,531
36.75,533
36.833333333333336,539
36.916666666666664,532
37,532
37.083333333333336,534
37.166666666666664,535
37.25,538
37.333333333333336,541
37.416666666666664,535
37.5,539
37.583333333333336,541
37.666666666666664,535
37.75,540
37.833333333333336,533
37.916666666666664,539
38,536
38.083333333333336,537
38.166666666666664,536
38.25,541
38.333333333333336,533
38.416666666666664,541
38.5,538
38.583333333333336,535
38.666666666666664,540
38.75,532
38.833333333333336,542
38.916666666666664,543
39,543
39.083333333333336,541
39.166666666666664,539
39.25,537
39.333333333333336,535
39.416666666666664,538
39.5,542
39.583333333333336,538
39.666666666666664,540
39.75,545
39.833333333333336,542
39.916666666666664,543
40,538
40.083333333333336,543
40.166666666666664,537
40.25,540
40.333333333333336,541
40.416666666666664,542
40.5,543
40.583333333333336,541
40.666666666666664,539
40.75,541
40.833333333333336,536
40.916666666666664,541
41,534
41.083333333333336,536
41.166666666666664,535
41.25,543
41.333333333333336,537
41.416666666666664,544
41.5,543
41.583333333333336,539
41.666666666666664,535
41.75,536
41.833333333333336,543
41.916666666666664,539
42,535
42.083333333333336,538
42.166666666666664,536
42.25,542
42.333333333333336,538
42.416666666666664,541
42.5,541
42.583333333333336,539
42.666666666666664,542
42.75,538
42.833333333333336,535
42.916666666666664,538
43,540
43.083333333333336,534
43.166666666666664,536
43.25,537
43.333333333333336,541
43.416666666666664,542
43.5,541
43.583333333333336,544
43.666666666666664,537
43.75,536
43.833333333333336,539
43.916666666666664,538
44,539
44.083333333333336,540
44.166666666666664,543
44.25,538
44.333333333333336,544
44.416666666666664,538
44.5,541
44.583333333333336,544
44.666666666666664,534
44.75,546
44.833333333333336,541
44.916666666666664,538
45,539
45.083333333333336,542
45.166666666666664,541
45.25,540
45.333333333333336,542
45.416666666666664,539
45.5,540
45.583333333333336,544
45.666666666666664,542
45.75,542
45.833333333333336,542
45.916666666666664,539
46,543
46.083333333333336,546
46.166666666666664,537
46.25,542
46.333333333333336,541
46.416666666666664,541
46.5,541
46.583333333333336,545
46.666666666666664,538
46.75,542
46.833333333333336,546
46.916666666666664,540
47,539
47.083333333333336,543
47.166666666666664,543
47.25,537
47.333333333333336,546
47.416666666666664,541
47.5,541
47.583333333333336,543
47.666666666666664,547
47.75,543
47.833333333333336,539
47.916666666666664,540
