"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 15 discussion"
21.5,2311
21.583333333333332,2311
21.666666666666668,2311
21.75,2310
21.833333333333332,2315
21.916666666666668,2320
22,2312
22.083333333333332,2315
22.166666666666668,2325
22.25,2328
22.333333333333332,2330
22.416666666666668,2337
22.5,2337
22.583333333333332,2339
22.666666666666668,2337
22.75,2339
22.833333333333332,2334
22.916666666666668,2339
23,2339
23.083333333333332,2341
23.166666666666668,2352
23.25,2354
23.333333333333332,2356
23.416666666666668,2353
23.5,2358
23.583333333333332,2351
23.666666666666668,2355
23.75,2356
23.833333333333332,2361
23.916666666666668,2360
24,2367
24.083333333333332,2366
24.166666666666668,2366
24.25,2365
24.333333333333332,2371
24.416666666666668,2370
24.5,2363
24.583333333333332,2364
24.666666666666668,2375
24.75,2365
24.833333333333332,2374
24.916666666666668,2372
25,2373
25.083333333333332,2380
25.166666666666668,2379
25.25,2385
25.333333333333332,2386
25.416666666666668,2386
25.5,2388
25.583333333333332,2391
25.666666666666668,2390
25.75,2390
25.833333333333332,2391
25.916666666666668,2396
26,2398
26.083333333333332,2402
26.166666666666668,2395
26.25,2396
26.333333333333332,2399
26.416666666666668,2402
26.5,2409
26.583333333333332,2413
26.666666666666668,2411
26.75,2412
26.833333333333332,2414
26.916666666666668,2413
27,2413
27.083333333333332,2416
27.166666666666668,2418
27.25,2421
27.333333333333332,2422
27.416666666666668,2414
27.5,2416
27.583333333333332,2422
27.666666666666668,2428
27.75,2431
27.833333333333332,2431
27.916666666666668,2435
28,2433
28.083333333333332,2437
28.166666666666668,2436
28.25,2437
28.333333333333332,2439
28.416666666666668,2440
28.5,2442
28.583333333333332,2446
28.666666666666668,2447
28.75,2439
28.833333333333332,2449
28.916666666666668,2450
29,2449
29.083333333333332,2452
29.166666666666668,2457
29.25,2453
29.333333333333332,2450
29.416666666666668,2452
29.5,2449
29.583333333333332,2453
29.666666666666668,2454
29.75,2452
29.833333333333332,2461
29.916666666666668,2451
30,2455
30.083333333333332,2463
30.166666666666668,2460
30.25,2465
30.333333333333332,2458
30.416666666666668,2463
30.5,2462
30.583333333333332,2461
30.666666666666668,2464
30.75,2462
30.833333333333332,2469
30.916666666666668,2470
31,2466
31.083333333333332,2467
31.166666666666668,2471
31.25,2471
31.333333333333332,2471
31.416666666666668,2480
31.5,2477
31.583333333333332,2477
31.666666666666668,2480
31.75,2473
31.833333333333332,2479
31.916666666666668,2475
32,2478
32.083333333333336,2473
32.166666666666664,2482
32.25,2485
32.333333333333336,2483
32.416666666666664,2483
32.5,2478
32.583333333333336,2488
32.666666666666664,2479
32.75,2483
32.833333333333336,2483
32.916666666666664,2478
33,2484
33.083333333333336,2480
33.166666666666664,2487
33.25,2490
33.333333333333336,2483
33.416666666666664,2487
33.5,2483
33.583333333333336,2483
33.666666666666664,2485
33.75,2493
33.833333333333336,2491
33.916666666666664,2497
34,2493
34.083333333333336,2494
34.166666666666664,2496
34.25,2490
34.333333333333336,2495
34.416666666666664,2494
34.5,2496
34.583333333333336,2501
34.666666666666664,2500
34.75,2503
34.833333333333336,2502
34.916666666666664,2497
35,2496
35.083333333333336,2500
35.166666666666664,2500
35.25,2505
35.333333333333336,2503
35.416666666666664,2500
35.5,2508
35.583333333333336,2505
35.666666666666664,2512
35.75,2506
35.833333333333336,2515
35.916666666666664,2512
36,2510
36.083333333333336,2516
36.166666666666664,2506
36.25,2512
36.333333333333336,2517
36.416666666666664,2513
36.5,2513
36.583333333333336,2517
36.666666666666664,2516
36.75,2512
36.833333333333336,2513
36.916666666666664,2515
37,2522
37.083333333333336,2512
37.166666666666664,2514
37.25,2520
37.333333333333336,2517
37.416666666666664,2516
37.5,2520
37.583333333333336,2518
37.666666666666664,2524
37.75,2524
37.833333333333336,2521
37.916666666666664,2524
38,2528
38.083333333333336,2530
38.166666666666664,2523
38.25,2523
38.333333333333336,2530
38.416666666666664,2526
38.5,2523
38.583333333333336,2527
38.666666666666664,2521
38.75,2523
38.833333333333336,2532
38.916666666666664,2528
39,2535
39.083333333333336,2528
39.166666666666664,2532
39.25,2537
39.333333333333336,2531
39.416666666666664,2532
39.5,2531
39.583333333333336,2535
39.666666666666664,2532
39.75,2539
39.833333333333336,2534
39.916666666666664,2533
40,2531
40.083333333333336,2530
40.166666666666664,2536
40.25,2540
40.333333333333336,2541
40.416666666666664,2536
40.5,2533
40.583333333333336,2542
40.666666666666664,2542
40.75,2546
40.833333333333336,2544
40.916666666666664,2544
41,2542
41.083333333333336,2548
41.166666666666664,2543
41.25,2542
41.333333333333336,2540
41.416666666666664,2544
41.5,2544
41.583333333333336,2546
41.666666666666664,2544
41.75,2547
41.833333333333336,2541
41.916666666666664,2540
42,2540
42.083333333333336,2539
42.166666666666664,2542
42.25,2543
42.333333333333336,2551
42.416666666666664,2549
42.5,2550
42.583333333333336,2547
42.666666666666664,2549
42.75,2549
42.833333333333336,2547
42.916666666666664,2552
43,2547
43.083333333333336,2546
43.166666666666664,2550
43.25,2547
43.333333333333336,2551
43.416666666666664,2552
43.5,2553
43.583333333333336,2547
43.666666666666664,2550
43.75,2557
43.833333333333336,2560
43.916666666666664,2559
44,2557
44.083333333333336,2561
44.166666666666664,2558
44.25,2556
44.333333333333336,2559
44.416666666666664,2560
44.5,2560
44.583333333333336,2561
44.666666666666664,2564
44.75,2558
44.833333333333336,2555
44.916666666666664,2560
45,2562
45.083333333333336,2558
45.166666666666664,2561
45.25,2559
45.333333333333336,2565
45.416666666666664,2560
45.5,2570
45.583333333333336,2571
45.666666666666664,2564
45.75,2569
45.833333333333336,2564
45.916666666666664,2568
46,2564
46.083333333333336,2569
46.166666666666664,2563
46.25,2572
46.333333333333336,2565
46.416666666666664,2568
46.5,2569
46.583333333333336,2570
46.666666666666664,2568
46.75,2568
46.833333333333336,2568
46.916666666666664,2567
47,2567
47.083333333333336,2574
47.166666666666664,2574
47.25,2570
47.333333333333336,2572
47.416666666666664,2573
47.5,2575
47.583333333333336,2573
47.666666666666664,2572
47.75,2567
47.833333333333336,2574
47.916666666666664,2574
